"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101","102","103","104","105","106","107","108","109","110","111","112","113","114","115","116","117","118","119","120","121","122","123","124","125","126","127","128","129","130","131","132","133","134","135","136","137"
"M13",0,-0.00287815469024096,-0.00287815469024096,-0.00287815469024096,-0.0143910524809091,-0.0143910524809091,-0.0143910524809091,-0.0143910524809091,-0.0143906704203744,0.0115069357773644,0.0402775541095399,0.00863114847766185,-0.0258970640435197,0.0114976502553486,0.0517564075385039,-0.0345333752636998,-0.0345333752636998,-0.0345333752636998,-0.0344759907168066,-0.0890568867659992,-0.08903217558958,-0.149353589471107,-0.21249076078476,-0.21249076078476,-0.21249076078476,-0.21249076078476,-0.21249076078476,-0.21249076078476,-0.21249076078476,-0.21249076078476,-0.21249076078476,-0.21249076078476,-0.21249076078476,-0.211946353065192,-0.211386360341041,-0.211386360341041,-0.211386360341041,-0.211443007284888,-0.429135037181701,-0.429135037181701,-0.429135037181701,-0.428082407469359,-0.548505200274123,-0.548505200274123,-0.674595292796332,-0.545424932172426,-0.413625806649618,-0.413625806649618,-0.413625806649618,-0.273301550575784,-0.12964572365242,-0.12964572365242,-0.278595442772001,-0.278595442772001,-0.433100683859373,-0.433100683859373,-0.433100683859373,-0.433100683859373,-0.59888451074876,-0.429450448567257,-0.429450448567257,-0.429450448567257,-0.25179537784105,-0.251810218172455,-0.251825248821454,-0.436894692403093,-0.248598872148593,-0.248598872148593,-0.0546473189462918,-0.0546473189462918,-0.0546473189462918,0.147481936134662,0.147481936134662,-0.0609807060863967,-0.271193047177565,-0.0578181869210763,0.159065777794186,0.159065777794186,0.158030168385865,-0.0661242922005326,-0.0661242922005326,-0.0661242922005326,-0.0661242922005326,-0.0661242922005326,-0.0661242922005326,0.176467073818796,-0.0669899381642364,-0.0669899381642364,-0.0669899381642364,-0.0669899381642364,-0.321556735202831,-0.321082446057613,-0.582377011863539,-0.318564089009001,-0.318564089009001,-0.318564089009001,-0.315313432618361,-0.315313432618361,-0.0386378582909518,-0.316726378742686,-0.316726378742686,-0.602403403218221,-0.602403403218221,-0.602403403218221,-0.602811258104324,-0.602811258104324,-0.602811258104324,-0.602811258104324,-0.60315942500857,-0.60315942500857,-0.60315942500857,-0.60315942500857,-0.60315942500857,-0.60315942500857,-0.924671092959023,-0.924671092959023,-0.924671092959023,-0.921243053379785,-0.921243053379785,-0.921243053379785,-0.921243053379785,-0.580640218153762,-0.580640218153762,-0.235298311146575,-0.235298311146575,0.119158927768952,0.116605881978845,0.114047690308709,0.114047690308709,0.114047690308709,0.838393275271308,0.838393275271308,0.838393275271308,1.20720758475099,0.830160486727665,0.830160486727665,0.830160486727665
"M14",0.00287819302767327,0.00863445986892761,0.00863445986892761,0.0201459851960005,0.0201459851960005,0.0374128084075067,0.0575555223838199,0.0575555223838199,0.0575555223838199,0.0575555223838199,0.0575555223838199,0.0920847099507348,0.0920847099507348,0.0920540228523184,0.0920540228523184,0.13807551353353,0.138014816736663,0.137969417982512,0.137915191183611,0.195368535195645,0.195368535195645,0.195368535195645,0.261405116547119,0.261405116547119,0.261405116547119,0.336105049249889,0.336001180685366,0.335744647536189,0.335633395324365,0.421591112025891,0.599283619568601,0.690889499358024,0.785293141352423,0.784733486558396,0.784158280975601,0.784158280975601,0.784158280975601,0.784158280975601,0.895584632721739,1.00983240770719,1.12681108114469,1.1257345565295,1.1257345565295,1.1257345565295,1.1257345565295,1.1257345565295,1.1257345565295,1.1257345565295,1.2654722589197,0.977981219415994,0.831582539113493,0.682427233258083,0.682427233258083,0.836443601897653,0.836443601897653,0.83542761259298,0.672212726545219,0.837497428836987,0.837497428836987,0.665545601285443,0.491213150919744,0.314266933817126,0.134279124929321,0.134279124929321,0.134279124929321,0.134279124929321,0.134279124929321,-0.0593336352714551,-0.256082974770549,-0.256082974770549,-0.256082974770549,-0.256082974770549,-0.256552030924014,-0.256552030924014,-0.256552030924014,-0.256552030924014,-0.256552030924014,-0.0337471961545992,-0.0337471961545992,-0.0337471961545992,-0.263807443147974,-0.263807443147974,-0.499134732276936,-0.499134732276936,-0.257612804378585,-0.257612804378585,-0.257612804378585,-0.257612804378585,-0.257612804378585,-0.00208155552532907,-0.00208155552532907,-0.00256194403275123,-0.00256194403275123,-0.269887713263431,-0.538065357238676,-0.810524015025316,-0.810524015025316,-0.810524015025316,-0.810524015025316,-0.810524015025316,-0.810524015025316,-0.520891802816887,-0.520891802816887,-1.10795341904242,-1.10795341904242,-1.10795341904242,-0.801633979241428,-0.801633979241428,-0.801281613278216,-0.801326258066549,-0.801326258066549,-0.801326258066549,-0.801326258066549,-0.801326258066549,-0.801326258066549,-0.801326258066549,-0.801326258066549,-0.801326258066549,-1.13460064821773,-1.13460064821773,-1.13460064821773,-1.13460064821773,-1.13460064821773,-1.48397329334687,-1.47507957024757,-1.47507957024757,-1.47507957024757,-1.47507957024757,-1.47436218617588,-1.10867608770025,-1.84092775199618,-1.84017340874932,-1.84017340874932,-2.21213578145463,-2.21213578145463,-2.58712610960519,-2.58712610960519
"M15",-0.00287819302767327,-0.00287819302767327,-0.0115125336840888,-0.0230239398118742,-0.0086334543831029,0.00863408400714385,-0.0115079149790153,-0.0115079149790153,-0.0115083447480996,-0.0402801075168081,-0.0402801075168081,-0.0402801075168081,-0.0402801075168081,-0.0805168709946472,-0.123647026311155,-0.0776105151072319,-0.0775498351203081,-0.0775498351203081,-0.0775498351203081,-0.0775498351203081,-0.0775498351203081,-0.0775498351203081,-0.0775498351203081,-0.146533376963019,-0.218351264504043,-0.218351264504043,-0.218351264504043,-0.218094529582796,-0.218094529582796,-0.304155165117634,-0.304155165117634,-0.304155165117634,-0.304155165117634,-0.304155165117634,-0.304155165117634,-0.304115444798067,-0.304074691575055,-0.30401653319436,-0.30401653319436,-0.30401653319436,-0.538696937312863,-0.538696937312863,-0.415374100390212,-0.541385341566673,-0.412444075629797,-0.412444075629797,-0.547141176449594,-0.409509129248071,-0.409509129248071,-0.408821804822875,-0.408821804822875,-0.408821804822875,-0.257032095564502,-0.257032095564502,-0.0996918671033484,-0.0996918671033484,0.0637728177533035,-0.101760339387008,0.0666978054619423,0.0666978054619423,0.241281895963707,0.418479244933068,0.418479244933068,0.418479244933068,0.418479244933068,0.60659000756277,0.60659000756277,0.800443716093864,0.800443716093864,0.799005115981995,0.7975507967524,0.7975507967524,0.7975507967524,0.7975507967524,1.01067824043757,1.01067824043757,0.790735146734227,0.568064252741476,0.568064252741476,0.795401879906014,1.0251804345029,1.0229331997019,1.25766849109695,1.4946832776581,1.4946832776581,1.24968647183038,1.49552739759252,1.49178374974915,1.23808184152234,1.23808184152234,1.49448988340701,1.49448988340701,1.49448988340701,1.49448988340701,1.76179390229918,1.76179390229918,1.75851436081789,2.03329089739761,2.03329089739761,2.31377394411558,2.02614256728154,2.02614256728154,2.31405733105979,2.60460957311971,2.59875015160756,2.8937425740123,2.58973386152575,2.28332846260191,2.28332846260191,2.28332846260191,2.59205230243938,2.90279153607045,2.58215264834236,2.25948333737228,2.25948333737228,1.93220199095111,2.2575107475374,1.92464969425547,2.25443994929016,2.58706668755374,2.91497519404762,2.91497519404762,2.90699058367776,2.90699058367776,2.89822622379009,2.5455775156011,2.5455775156011,2.5455775156011,2.5455775156011,2.5455775156011,2.5455775156011,2.5455775156011,2.53702164396619,2.53702164396619,2.53702164396619,2.90892201239343,3.28405360913281
"M16",0,0,0.00287814019604203,0.00287814019604203,0.00287814019604203,-0.0201452508561484,-0.0201452508561484,-0.0201452508561484,-0.0201452508561484,-0.0201452508561484,-0.0460412361362557,-0.0460412361362557,-0.0143849403567545,-0.0143849403567545,-0.0143849403567545,-0.0143849403567545,-0.0143849403567545,-0.014344564396661,-0.0143502459473399,-0.0143502459473399,-0.0143737371834852,0.0431124811217496,0.0431124811217496,0.106332475143414,0.172391296503694,0.103438203547007,0.103534379797783,0.103534379797783,0.103638011613122,0.103638011613122,-0.0627170922809572,-0.148662788183602,-0.237412133434107,-0.237412133434107,-0.237412133434107,-0.237449602368592,-0.23748810948358,-0.23748810948358,-0.131397209949896,-0.240000722127503,-0.128254789516004,-0.128254789516004,-0.128254789516004,-0.0079982811383162,-0.0079982811383162,-0.134304868873919,-0.134304868873919,-0.266229385479379,-0.40028299699032,-0.262209141830155,-0.262209141830155,-0.118648857780288,-0.118648857780288,-0.267105477853558,-0.267105477853558,-0.266124824540954,-0.266124824540954,-0.266124824540954,-0.266124824540954,-0.266124824540954,-0.266124824540954,-0.266124824540954,-0.266124824540954,-0.266110208519052,-0.266095401251478,-0.266095401251478,-0.451778104579046,-0.451778104579046,-0.451778104579046,-0.450380157456477,-0.448966306037181,-0.648158913171403,-0.647703038559533,-0.442419165038614,-0.442419165038614,-0.652755620209745,-0.652755620209745,-0.652755620209745,-0.651733553301444,-0.651733553301444,-0.651733553301444,-0.649542032528618,-0.649542032528618,-0.8809834000525,-1.11615908140565,-1.11615908140565,-1.11615908140565,-1.11249664582688,-0.864229405771573,-1.11291210733955,-1.11291210733955,-1.11291210733955,-0.854770218225996,-0.854770218225996,-0.854770218225996,-0.588551001096723,-0.588551001096723,-0.858233966897247,-1.1319821668081,-1.1319821668081,-0.849508545578377,-0.849508545578377,-1.13236685816532,-0.844006780833504,-0.837854877469404,-1.12735446988822,-1.12735446988822,-0.826283920202074,-0.826283920202074,-0.826240319540186,-1.12921819556301,-1.4342319417686,-1.11944218943073,-0.802600822064878,-0.486328386531042,-0.165137938158159,-0.484451241435988,-0.161036545694042,-0.161036545694042,-0.488011486249727,-0.81041164587516,-1.14426068937982,-1.13641524979853,-1.13641524979853,-1.13641524979853,-1.13641524979853,-1.13391045108851,-1.13140011746076,-1.13209429975801,-1.48606545640453,-1.48606545640453,-1.48679757667841,-1.47842937025578,-1.47842937025578,-1.10947944577281,-1.10947944577281,-1.47665973793833
