"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101","102","103","104","105","106","107","108","109","110","111","112","113","114","115","116","117","118","119","120","121","122","123","124","125","126","127","128","129","130","131","132","133","134","135","136","137","138","139","140","141","142","143","144","145","146","147"
"M1",0,-0.00575626169690853,0.00287817433149492,-0.0201451456864336,-0.0201451456864336,-0.0201451456864336,-0.040288968234963,-0.0172651483062227,-0.0690551956653492,-0.126579947693353,-0.126555846785443,-0.0920225014219774,-0.0920225014219774,-0.0517411266038941,-0.0517225719148866,-0.0517225719148866,-0.100574861376762,-0.152292543524807,-0.206868989097802,-0.321605084433288,-0.261239208171624,-0.261239208171624,-0.327230296687042,-0.464683360470731,-0.464683360470731,-0.538922526454681,-0.46136022039674,-0.46136022039674,-0.544399962900901,-0.458251703322439,-0.369289265942969,-0.369289265942969,-0.463351877392722,-0.657836647225711,-0.557456860781145,-0.454286099185865,-0.560016136539877,-0.450904188212573,-0.450904188212573,-0.565022873332556,-0.798509978035037,-0.798509978035037,-0.675151634934763,-0.54903729040778,-0.54903729040778,-0.54903729040778,-0.682924986976221,-0.819882823919717,-1.09784411535376,-0.954942550402666,-0.953691065090267,-0.805329117427823,-0.805329117427823,-0.650886282856179,-0.494358460655071,-0.494358460655071,-0.494358460655071,-0.329501975238775,-0.329501975238775,-0.329501975238775,-0.675874340466986,-0.851341308134213,-1.0303034514695,-1.21186112771618,-1.21186112771618,-1.21186112771618,-1.21186112771618,-1.21186112771618,-1.01490258335339,-1.41014789166518,-1.20763694472343,-1.411293996926,-1.61745552852186,-1.40690834469891,-1.19385988636714,-0.97832331782581,-0.760311930577373,-0.760311930577373,-0.760311930577373,-0.760502755553093,-0.530840392169761,-0.298748697431928,-0.533485513142273,-0.533485513142273,-0.771685299471656,-1.01390635896716,-1.01390635896716,-0.764356873133394,-0.512451520548019,-0.51234110681902,-0.256532303304573,0.00273026058683018,0.00264937726908715,0.266029920516103,0.53274482938056,0.53274482938056,0.259985563829266,0.5347074411401,0.25683262994897,0.536286129194824,0.81792801649012,0.81792801649012,1.10450843865741,1.10450843865741,0.809317484524437,1.10541672557961,0.80485659115718,0.201310528358501,0.504434702534968,0.809624577562867,0.49835900789804,0.49835900789804,0.183259121999357,0.183259121999357,-0.136447765581558,-0.136447765581558,-0.460775778123965,-0.133569814869676,0.195579742649419,0.195579742649419,0.195579742649419,0.195579742649419,-0.14559749390393,-0.488635281263563,-0.488635281263563,-0.836725548354944,-0.836725548354944,-1.18948035987506,-0.830925440482004,-0.827117470229322,-0.827117470229322,-0.827117470229322,-0.827117470229322,-0.827117470229322,-1.19645345926736,-1.19485775277108,-1.19485775277108,-0.813866695531893,-0.813866695531893,-0.813911215992201,-0.813911215992201,-0.814809231175981,-0.814809231175981,-0.814809231175981,-0.413077048183897,-0.809534828791747,-0.809534828791747
"M2",0,0.00575626169690853,0.00575626169690853,0.0172683353767747,0.00287784802616465,-0.0143890144554348,0.00575561850486188,0.0287755296233643,0.0287755296233643,0.057541237587079,0.057541237587079,0.0229967398386022,0.0229930224425946,0.0229930224425946,0.0229744644161222,-0.0230363572392082,-0.0230444276044862,-0.0230444276044862,-0.0230444276044862,-0.0231052569521328,-0.0835149702745738,-0.0202487064824126,-0.0202487064824126,-0.0203705382822573,-0.02027899983979,-0.0204699313709552,-0.098090730151056,-0.098090730151056,-0.098090730151056,-0.184317377200455,-0.273358123106145,-0.273036182618829,-0.273036182618829,-0.175563002126326,-0.276077144226116,-0.379382104174443,-0.379382104174443,-0.379382104174443,-0.378874491228872,-0.378921991711642,-0.379047713175324,-0.379047713175324,-0.379047713175324,-0.379047713175324,-0.50759714546661,-0.375536126622496,-0.375536126622496,-0.238290830406788,-0.238759859927564,-0.381302032032789,-0.381302032032789,-0.530067812271914,-0.530067812271914,-0.530311982576402,-0.687309993882762,-0.687309993882762,-0.849349287308012,-1.01310621352623,-1.01174031926102,-1.01174031926102,-1.01105950134318,-1.01105950134318,-0.831907456360006,-0.650160272545951,-0.650160272545951,-0.461782173141276,-0.651473942710887,-0.457627280855881,-0.457627280855881,-0.457627280855881,-0.457627280855881,-0.253639980826962,-0.047148982682877,-0.258027827723309,-0.471407141689181,-0.687273751794083,-0.905614358135901,-0.683882478880781,-0.906944763776205,-0.906753901436066,-0.906753901436066,-0.906753901436066,-0.67166728726714,-0.43384059698136,-0.674009067370327,-0.431271382161098,-0.185479764105997,-0.185479764105997,-0.436623948517798,-0.436734588282801,-0.693060580232939,-0.950863227926934,-0.686857424691001,-0.686857424691001,-0.686857424691001,-0.686633840250629,-0.413570022705263,-0.413570022705263,-0.135174144607406,-0.415145869767155,-0.697304306063859,-0.98182673026438,-0.98182673026438,-0.98182673026438,-0.686111671680796,-0.686111671680796,-0.686111671680796,-0.382501249445993,-0.686910683571376,-0.993381301871474,-1.30189571994096,-0.986949882613639,-0.670296943796594,-0.351004612683613,-0.0300427846056375,-0.0300427846056375,-0.0300427846056375,-0.0300427846056375,-0.0300427846056375,-0.0300427846056375,-0.0300427846056375,-0.0300427846056375,0.313310096691603,0.658514940212573,0.308863240786264,0.658766307825186,0.658766307825186,1.01332657202174,1.01332657202174,1.00949555390564,1.00949555390564,1.00949555390564,1.377924829516,1.00444242110096,1.37673988764426,1.37673988764426,1.37673988764426,1.37673988764426,1.37673988764426,1.37673988764426,1.76533286770887,2.15546817996463,2.54712866672749,2.94275509018823,2.53766556633322,2.93740895318506,2.93740895318506
"M3",0,0,-0.00287821172357474,-0.00287821172357474,-0.00287821172357474,-0.00287821172357474,-0.0028794035653523,-0.0374123546602343,-0.0172685798352129,0.00574705613083821,0.00572733348309719,0.00572733348309719,0.00573047895207271,0.0402515248979183,0.0402515248979183,0.0402409162262414,0.0402409162262414,0.0862356949776896,0.0862356949776896,0.137953168729853,0.137953168729853,0.137953168729853,0.137953168729853,0.201128596926416,0.134944495394548,0.134944495394548,0.134944495394548,0.135030956078099,0.212458248386078,0.212458248386078,0.212458248386078,0.212458248386078,0.212160172964096,0.212160172964096,0.212160172964096,0.212160172964096,0.31247161257264,0.31247161257264,0.31247161257264,0.421333329927099,0.532958020958162,0.647736263020486,0.529627961034856,0.408756308047597,0.408474139235737,0.408474139235737,0.408115045168222,0.408115045168222,0.542242775196995,0.541625334391207,0.540418392374141,0.540418392374141,0.39463909179169,0.245485100306828,0.245485100306828,0.245485100306828,0.402262774156906,0.401110847383885,0.399787102705572,0.400171308785638,0.567985556941634,0.738333474841348,0.738333474841348,0.738333474841348,0.738571101999539,0.920878441378948,0.920878441378948,0.920878441378948,0.920878441378948,1.11338228179407,1.11338228179407,1.11338228179407,1.11338228179407,1.11338228179407,1.11338228179407,1.11338228179407,1.11338228179407,1.11250594727792,1.11250594727792,1.11250594727792,1.11250594727792,1.11250594727792,1.11250594727792,1.11250594727792,1.34768001234685,1.34768001234685,1.34768001234685,1.10126891798074,0.852493016857361,0.852493016857361,0.852493016857361,0.850540020270067,0.8485724578382,0.8485724578382,0.584389278158165,0.584389278158165,0.584389278158165,0.583256180878975,0.583256180878975,0.583256180878975,0.583256180878975,0.865425562699085,0.865425562699085,0.862175212816754,0.862175212816754,0.568144499503804,0.568144499503804,0.867826943389572,0.867826943389572,0.867826943389572,1.17560713930249,0.862965919694601,0.862965919694601,0.545680655704226,0.545680655704226,0.223378683169554,0.869915994619265,0.869915994619265,0.869915994619265,0.536070885981808,0.869257635889153,0.5302833677154,0.5302833677154,0.5302833677154,0.5302833677154,0.5302833677154,0.178238601726292,0.531509334075983,0.173676833522255,0.173676833522255,0.53446426600574,0.169110636057196,-0.196426997385854,0.174149827094049,0.174149827094049,0.174149827094049,0.172782700712526,-0.207883313479618,0.173476813280417,0.173476813280417,0.173476813280417,0.173476813280417,0.173476813280417,-0.219372134692704,-0.223395927020115,-0.223395927020115,-0.227449928404656
"M4",0,0,0,0.00287817338841619,0.00863461037554587,0.01726856675836,0.01726856675836,0.01726856675836,0.0345342641868154,0.0345342641868154,0.0345342641868154,0.0345342641868154,0.0345342641868154,-0.0287829159762572,-0.0287829159762572,0.00862790022207999,0.0488970417567634,0.0488970417567634,0.0948959410042484,0.143749854204103,0.143749854204103,0.0890709977189098,0.146524241997709,0.206820248871527,0.270064220391822,0.336033775489839,0.336033775489839,0.335950632458027,0.335950632458027,0.335950632458027,0.335950632458027,0.335658492977521,0.421643972981111,0.510432052558163,0.510432052558163,0.510432052558163,0.510432052558163,0.409627814081582,0.409158680820529,0.409158680820529,0.517883455322648,0.40601578655785,0.40601578655785,0.40601578655785,0.52647865136382,0.402817818707236,0.528946204446287,0.528946204446287,0.660263481984779,0.660263481984779,0.660263481984779,0.660263481984779,0.803492535786249,0.803492535786249,0.803492535786249,0.803492535786249,0.803492535786249,0.803492535786249,0.803492535786249,0.803113546942088,0.968497948117961,0.968497948117961,0.968497948117961,0.968497948117961,0.968263175223196,0.607424614890282,0.789582806184693,0.603316056171818,0.414060883774357,0.604318566276719,0.409383895186737,0.409383895186737,0.409383895186737,0.409383895186737,0.409383895186737,0.409383895186737,0.409383895186737,0.195890867570045,0.411634977025019,0.411634977025019,0.188984662687231,-0.0361132740085717,-0.0361132740085717,-0.266766174620341,-0.0339932383803787,-0.0339932383803787,-0.272805463078881,-0.272805463078881,-0.0286245173911959,-0.0286245173911959,-0.0286245173911959,-0.0286245173911959,-0.284737141729713,-0.542642845492,-0.542642845492,-0.542861466107019,-0.542861466107019,-0.811003388371326,-0.811003388371326,-0.811003388371326,-0.811003388371326,-0.811003388371326,-1.09283643043257,-1.08961899842371,-1.08961899842371,-1.08961899842371,-0.793820098493251,-0.793820098493251,-0.793820098493251,-0.793820098493251,-0.487236319428095,-0.487236319428095,-0.487236319428095,-0.487236319428095,-0.487236319428095,-0.167028669800144,-0.488503200906369,-0.812884992210686,-1.13922100077273,-0.807778873570112,-1.1385902626467,-0.802009724879929,-0.802009724879929,-0.802009724879929,-0.45763699108506,-0.45763699108506,-0.108313261903993,-0.4588784043536,-0.4588784043536,-0.4588784043536,-0.817332409290731,-0.454320660231365,-0.454320660231365,-0.454320660231365,-0.455112961984922,-0.456697388512104,-0.45534160646246,-0.45534160646246,-0.833999931493735,-0.833955808787322,-1.21493216332087,-1.59574942858634,-1.97901727919595,-1.97901727919595,-1.975046226693,-1.975046226693,-1.9710444841856
