 , B12.genotype, B12.batch, B12.cycle, B12.day, B12.hour, B12.time_start, B12.ID.new, B12.behaviour, B12.with.who 
 25576, KO, B12, Dark phase,23,18, 18:21:22, M39, 0, M40 
 25578, KO, B12, Dark phase,23,18, 18:20:57, M40, 0, M37 
 25579, KO, B12, Dark phase,23,18, 18:21:00, M40, AGGRO, M37 
 25580, KO, B12, Dark phase,23,18, 18:21:01, M40, AGGRO, M37 
 25582, KO, B12, Dark phase,23,18, 18:21:04, M40, 0, M38 
 25583, KO, B12, Dark phase,23,18, 18:21:04, M40, 0, M39 
 25584, KO, B12, Dark phase,23,18, 18:21:06, M40, 0, M39 
 25588, KO, B12, Dark phase,23,18, 18:21:22, M40, 0, M39 
 25590, KO, B12, Dark phase,23,18, 18:20:57, M37, 0, M40 
 25591, KO, B12, Dark phase,23,18, 18:21:01, M37, AGGRO, M40 
 25593, KO, B12, Dark phase,23,18, 18:21:10, M37, 0, M39 
 25604, KO, B12, Dark phase,23,18, 18:30:58, M40, 0, M38 
 25608, KO, B12, Dark phase,23,18, 18:30:54, M38, 0, M37 
 25610, KO, B12, Dark phase,23,18, 18:30:58, M38, 0, M40 
 25616, KO, B12, Dark phase,23,18, 18:31:18, M38, 0, M37 
 25617, KO, B12, Dark phase,23,18, 18:30:54, M37, 0, M38 
 25620, KO, B12, Dark phase,23,18, 18:31:18, M37, 0, M38 
 25622, KO, B12, Dark phase,23,18, 18:40:55, M37, 0, M38 
 25625, KO, B12, Dark phase,23,18, 18:40:55, M38, 0, M37 
 25629, KO, B12, Dark phase,23,18, 18:41:13, M38, 0, M39 
 25630, KO, B12, Dark phase,23,18, 18:41:16, M38, 0, M39 
 25631, KO, B12, Dark phase,23,18, 18:40:54, M40, 0, M39 
 25635, KO, B12, Dark phase,23,18, 18:41:12, M40, 0, M39 
 25636, KO, B12, Dark phase,23,18, 18:41:14, M40, STR.F, M39 
 25637, KO, B12, Dark phase,23,18, 18:41:15, M40, 0, M39 
 25638, KO, B12, Dark phase,23,18, 18:41:16, M40, STR.F, M39 
 25639, KO, B12, Dark phase,23,18, 18:40:54, M39, 0, M40 
 25641, KO, B12, Dark phase,23,18, 18:41:13, M39, 0, M38 
 25642, KO, B12, Dark phase,23,18, 18:41:14, M39, STR.F, M40 
 25643, KO, B12, Dark phase,23,18, 18:41:15, M39, 0, M38 
 25644, KO, B12, Dark phase,23,18, 18:41:16, M39, STR.F, M40 
 25648, KO, B12, Dark phase,23,18, 18:51:10, M37, AGGRO, M40 
 25649, KO, B12, Dark phase,23,18, 18:51:12, M37, 0, M40 
 25653, KO, B12, Dark phase,23,18, 18:51:10, M39, 0, M38 
 25654, KO, B12, Dark phase,23,18, 18:51:12, M39, 0, M38 
 25655, KO, B12, Dark phase,23,18, 18:51:13, M39, 0, M38 
 25656, KO, B12, Dark phase,23,18, 18:51:16, M39, 0, M38 
 25657, KO, B12, Dark phase,23,18, 18:51:19, M39, 0, M38 
 25658, KO, B12, Dark phase,23,18, 18:51:21, M39, 0, M38 
 25660, KO, B12, Dark phase,23,18, 18:50:57, M38, 0, M40 
 25663, KO, B12, Dark phase,23,18, 18:51:10, M38, 0, M39 
 25664, KO, B12, Dark phase,23,18, 18:51:12, M38, 0, M39 
 25665, KO, B12, Dark phase,23,18, 18:51:13, M38, 0, M39 
 25666, KO, B12, Dark phase,23,18, 18:51:16, M38, 0, M39 
 25667, KO, B12, Dark phase,23,18, 18:51:19, M38, 0, M39 
 25668, KO, B12, Dark phase,23,18, 18:51:21, M38, 0, M39 
 25670, KO, B12, Dark phase,23,18, 18:50:57, M40, 0, M38 
 25673, KO, B12, Dark phase,23,18, 18:51:10, M40, AGGRO, M37 
 25674, KO, B12, Dark phase,23,18, 18:51:12, M40, 0, M37 
 25678, KO, B12, Dark phase,23,19, 19:00:56, M37, 0, M38 
 25685, KO, B12, Dark phase,23,19, 19:00:56, M38, 0, M37 
 25688, KO, B12, Dark phase,23,19, 19:00:55, M40, 0, M39 
 25689, KO, B12, Dark phase,23,19, 19:00:58, M40, 0, M39 
 25690, KO, B12, Dark phase,23,19, 19:01:01, M40, AGGRO, M39 
 25691, KO, B12, Dark phase,23,19, 19:01:02, M40, 0, M39 
 25692, KO, B12, Dark phase,23,19, 19:01:04, M40, 0, M39 
 25693, KO, B12, Dark phase,23,19, 19:01:06, M40, 0, M39 
 25694, KO, B12, Dark phase,23,19, 19:01:08, M40, 0, M39 
 25695, KO, B12, Dark phase,23,19, 19:01:13, M40, AGGRO, M39 
 25696, KO, B12, Dark phase,23,19, 19:01:13, M40, 0, M39 
 25697, KO, B12, Dark phase,23,19, 19:01:14, M40, 0, M39 
 25698, KO, B12, Dark phase,23,19, 19:01:16, M40, 0, M39 
 25699, KO, B12, Dark phase,23,19, 19:01:21, M40, 0, M39 
 25700, KO, B12, Dark phase,23,19, 19:01:22, M40, 0, M39 
 25702, KO, B12, Dark phase,23,19, 19:00:55, M39, 0, M40 
 25703, KO, B12, Dark phase,23,19, 19:00:58, M39, 0, M40 
 25704, KO, B12, Dark phase,23,19, 19:01:01, M39, AGGRO, M40 
 25705, KO, B12, Dark phase,23,19, 19:01:02, M39, 0, M40 
 25706, KO, B12, Dark phase,23,19, 19:01:04, M39, 0, M40 
 25707, KO, B12, Dark phase,23,19, 19:01:06, M39, 0, M40 
 25708, KO, B12, Dark phase,23,19, 19:01:08, M39, 0, M40 
 25709, KO, B12, Dark phase,23,19, 19:01:13, M39, AGGRO, M40 
 25710, KO, B12, Dark phase,23,19, 19:01:13, M39, 0, M40 
 25711, KO, B12, Dark phase,23,19, 19:01:14, M39, 0, M40 
 25712, KO, B12, Dark phase,23,19, 19:01:16, M39, 0, M40 
 25713, KO, B12, Dark phase,23,19, 19:01:21, M39, 0, M40 
 25714, KO, B12, Dark phase,23,19, 19:01:22, M39, 0, M40 
 25725, KO, B12, Dark phase,23,19, 19:11:10, M40, AGGRO, M37 
 25726, KO, B12, Dark phase,23,19, 19:11:10, M40, 0, M37 
 25733, KO, B12, Dark phase,23,19, 19:11:10, M37, AGGRO, M40 
 25734, KO, B12, Dark phase,23,19, 19:11:10, M37, 0, M40 
 25743, KO, B12, Dark phase,23,19, 19:20:54, M40, 0, M39 
 25744, KO, B12, Dark phase,23,19, 19:20:56, M40, AGGRO, M39 
 25748, KO, B12, Dark phase,23,19, 19:21:08, M40, 0, M38 
 25752, KO, B12, Dark phase,23,19, 19:20:54, M38, 0, M39 
 25755, KO, B12, Dark phase,23,19, 19:21:07, M38, 0, M40 
 25757, KO, B12, Dark phase,23,19, 19:20:54, M39, 0, M38 
 25758, KO, B12, Dark phase,23,19, 19:20:56, M39, AGGRO, M40 
 25766, KO, B12, Dark phase,23,19, 19:30:54, M39, 0, M38 
 25768, KO, B12, Dark phase,23,19, 19:31:13, M39, AGGRO, M40 
 25770, KO, B12, Dark phase,23,19, 19:31:16, M39, 0, M38 
 25771, KO, B12, Dark phase,23,19, 19:30:54, M40, 0, M39 
 25774, KO, B12, Dark phase,23,19, 19:31:13, M40, AGGRO, M39 
 25777, KO, B12, Dark phase,23,19, 19:30:54, M38, 0, M39 
 25779, KO, B12, Dark phase,23,19, 19:31:16, M38, 0, M40 
 25780, KO, B12, Dark phase,23,19, 19:31:21, M38, 0, M40 
 25782, KO, B12, Dark phase,23,19, 19:41:18, M38, STR.F, M40 
 25783, KO, B12, Dark phase,23,19, 19:41:18, M38, 0, M40 
 25785, KO, B12, Dark phase,23,19, 19:41:18, M40, STR.F, M38 
 25786, KO, B12, Dark phase,23,19, 19:41:18, M40, 0, M38 
 25787, KO, B12, Dark phase,23,19, 19:40:54, M37, 0, M39 
 25788, KO, B12, Dark phase,23,19, 19:40:54, M39, 0, M37 
 25789, KO, B12, Dark phase,23,19, 19:50:54, M39, 0, M37 
 25790, KO, B12, Dark phase,23,19, 19:50:55, M39, STR.F, M37 
 25791, KO, B12, Dark phase,23,19, 19:50:56, M39, 0, M37 
 25796, KO, B12, Dark phase,23,19, 19:51:20, M39, 0, M38 
 25797, KO, B12, Dark phase,23,19, 19:50:54, M38, STR.F, M37 
 25798, KO, B12, Dark phase,23,19, 19:50:55, M38, 0, M37 
 25799, KO, B12, Dark phase,23,19, 19:50:56, M38, STR.F, M37 
 25800, KO, B12, Dark phase,23,19, 19:50:58, M38, 0, M37 
 25801, KO, B12, Dark phase,23,19, 19:50:59, M38, STR.F, M37 
 25802, KO, B12, Dark phase,23,19, 19:51:01, M38, STR.F, M40 
 25803, KO, B12, Dark phase,23,19, 19:51:01, M38, 0, M37 
 25804, KO, B12, Dark phase,23,19, 19:51:04, M38, STR.F, M37 
 25805, KO, B12, Dark phase,23,19, 19:51:06, M38, 0, M37 
 25806, KO, B12, Dark phase,23,19, 19:51:08, M38, STR.F, M37 
 25807, KO, B12, Dark phase,23,19, 19:51:09, M38, 0, M37 
 25809, KO, B12, Dark phase,23,19, 19:51:20, M38, 0, M39 
 25810, KO, B12, Dark phase,23,19, 19:50:54, M37, STR.F, M38 
 25811, KO, B12, Dark phase,23,19, 19:50:55, M37, STR.F, M39 
 25812, KO, B12, Dark phase,23,19, 19:50:56, M37, STR.F, M38 
 25813, KO, B12, Dark phase,23,19, 19:50:58, M37, 0, M38 
 25814, KO, B12, Dark phase,23,19, 19:50:59, M37, STR.F, M38 
 25815, KO, B12, Dark phase,23,19, 19:51:01, M37, 0, M38 
 25816, KO, B12, Dark phase,23,19, 19:51:04, M37, STR.F, M38 
 25817, KO, B12, Dark phase,23,19, 19:51:06, M37, 0, M38 
 25818, KO, B12, Dark phase,23,19, 19:51:08, M37, STR.F, M38 
 25819, KO, B12, Dark phase,23,19, 19:51:09, M37, 0, M38 
 25821, KO, B12, Dark phase,23,19, 19:51:14, M37, 0, M40 
 25824, KO, B12, Dark phase,23,19, 19:50:56, M40, 0, M37 
 25825, KO, B12, Dark phase,23,19, 19:50:58, M40, 0, M37 
 25826, KO, B12, Dark phase,23,19, 19:51:01, M40, STR.F, M38 
 25828, KO, B12, Dark phase,23,19, 19:51:14, M40, 0, M37 
 25830, KO, B12, Dark phase,23,19, 19:51:20, M40, 0, M39 
 25831, KO, B12, Dark phase,23,20, 20:00:54, M40, STR.F, M38 
 25832, KO, B12, Dark phase,23,20, 20:01:07, M40, 0, M38 
 25833, KO, B12, Dark phase,23,20, 20:01:11, M40, STR.F, M38 
 25834, KO, B12, Dark phase,23,20, 20:01:14, M40, 0, M38 
 25836, KO, B12, Dark phase,23,20, 20:01:22, M40, AGGRO, M39 
 25838, KO, B12, Dark phase,23,20, 20:00:54, M38, STR.F, M40 
 25839, KO, B12, Dark phase,23,20, 20:01:07, M38, 0, M40 
 25840, KO, B12, Dark phase,23,20, 20:01:11, M38, STR.F, M40 
 25841, KO, B12, Dark phase,23,20, 20:01:14, M38, 0, M40 
 25846, KO, B12, Dark phase,23,20, 20:01:22, M39, AGGRO, M40 
 25854, KO, B12, Dark phase,23,20, 20:10:54, M39, 0, M38 
 25855, KO, B12, Dark phase,23,20, 20:10:55, M39, STR.F, M38 
 25856, KO, B12, Dark phase,23,20, 20:10:56, M39, 0, M38 
 25858, KO, B12, Dark phase,23,20, 20:10:54, M38, 0, M39 
 25859, KO, B12, Dark phase,23,20, 20:10:55, M38, STR.F, M39 
 25860, KO, B12, Dark phase,23,20, 20:10:56, M38, 0, M39 
 25861, KO, B12, Dark phase,23,20, 20:11:01, M38, 0, M39 
 25862, KO, B12, Dark phase,23,20, 20:11:07, M38, 0, M39 
 25863, KO, B12, Dark phase,23,20, 20:11:13, M38, 0, M39 
 25879, KO, B12, Dark phase,23,20, 20:20:59, M40, STR.F, M37 
 25880, KO, B12, Dark phase,23,20, 20:20:59, M40, 0, M37 
 25881, KO, B12, Dark phase,23,20, 20:21:03, M40, 0, M37 
 25882, KO, B12, Dark phase,23,20, 20:21:10, M40, 0, M39 
 25883, KO, B12, Dark phase,23,20, 20:21:16, M40, 0, M39 
 25885, KO, B12, Dark phase,23,20, 20:21:03, M38, 0, M37 
 25886, KO, B12, Dark phase,23,20, 20:21:10, M38, 0, M39 
 25888, KO, B12, Dark phase,23,20, 20:20:54, M39, 0, M37 
 25889, KO, B12, Dark phase,23,20, 20:20:57, M39, 0, M37 
 25891, KO, B12, Dark phase,23,20, 20:21:03, M39, 0, M37 
 25892, KO, B12, Dark phase,23,20, 20:21:07, M39, 0, M37 
 25893, KO, B12, Dark phase,23,20, 20:21:10, M39, 0, M38 
 25894, KO, B12, Dark phase,23,20, 20:21:17, M39, 0, M40 
 25895, KO, B12, Dark phase,23,20, 20:20:54, M37, 0, M39 
 25896, KO, B12, Dark phase,23,20, 20:20:59, M37, STR.F, M40 
 25897, KO, B12, Dark phase,23,20, 20:20:59, M37, 0, M40 
 25898, KO, B12, Dark phase,23,20, 20:21:03, M37, 0, M38 
 25903, KO, B12, Dark phase,23,20, 20:31:21, M38, 0, M37 
 25904, KO, B12, Dark phase,23,20, 20:31:23, M38, STR.F, M37 
 25908, KO, B12, Dark phase,23,20, 20:31:09, M37, 0, M40 
 25911, KO, B12, Dark phase,23,20, 20:31:21, M37, 0, M38 
 25912, KO, B12, Dark phase,23,20, 20:31:23, M37, STR.F, M38 
 25915, KO, B12, Dark phase,23,20, 20:31:09, M40, 0, M37 
 25922, KO, B12, Dark phase,23,20, 20:40:54, M39, 0, M37 
 25923, KO, B12, Dark phase,23,20, 20:40:57, M39, STR.F, M38 
 25924, KO, B12, Dark phase,23,20, 20:40:57, M39, 0, M37 
 25925, KO, B12, Dark phase,23,20, 20:40:58, M39, STR.F, M38 
 25926, KO, B12, Dark phase,23,20, 20:40:58, M39, STR.F, M37 
 25927, KO, B12, Dark phase,23,20, 20:40:59, M39, 0, M37 
 25928, KO, B12, Dark phase,23,20, 20:41:01, M39, 0, M38 
 25929, KO, B12, Dark phase,23,20, 20:41:07, M39, STR.F, M38 
 25930, KO, B12, Dark phase,23,20, 20:41:09, M39, 0, M38 
 25931, KO, B12, Dark phase,23,20, 20:41:09, M39, STR.F, M38 
 25932, KO, B12, Dark phase,23,20, 20:41:10, M39, 0, M38 
 25933, KO, B12, Dark phase,23,20, 20:41:12, M39, STR.F, M38 
 25934, KO, B12, Dark phase,23,20, 20:41:14, M39, 0, M38 
 25935, KO, B12, Dark phase,23,20, 20:40:54, M38, 0, M37 
 25936, KO, B12, Dark phase,23,20, 20:40:57, M38, STR.F, M39 
 25937, KO, B12, Dark phase,23,20, 20:40:57, M38, 0, M37 
 25938, KO, B12, Dark phase,23,20, 20:40:58, M38, STR.F, M39 
 25939, KO, B12, Dark phase,23,20, 20:40:58, M38, 0, M37 
 25940, KO, B12, Dark phase,23,20, 20:41:01, M38, 0, M39 
 25941, KO, B12, Dark phase,23,20, 20:41:07, M38, STR.F, M39 
 25942, KO, B12, Dark phase,23,20, 20:41:09, M38, 0, M39 
 25943, KO, B12, Dark phase,23,20, 20:41:09, M38, STR.F, M39 
 25944, KO, B12, Dark phase,23,20, 20:41:10, M38, 0, M39 
 25945, KO, B12, Dark phase,23,20, 20:41:12, M38, STR.F, M39 
 25946, KO, B12, Dark phase,23,20, 20:41:14, M38, 0, M39 
 25947, KO, B12, Dark phase,23,20, 20:40:54, M37, 0, M39 
 25948, KO, B12, Dark phase,23,20, 20:40:56, M37, 0, M39 
 25949, KO, B12, Dark phase,23,20, 20:40:59, M37, STR.F, M39 
 25951, KO, B12, Dark phase,23,20, 20:41:01, M37, 0, M40 
 25952, KO, B12, Dark phase,23,20, 20:41:09, M37, 0, M40 
 25953, KO, B12, Dark phase,23,20, 20:41:17, M37, 0, M40 
 25956, KO, B12, Dark phase,23,20, 20:41:01, M40, 0, M37 
 25957, KO, B12, Dark phase,23,20, 20:41:09, M40, 0, M37 
 25958, KO, B12, Dark phase,23,20, 20:41:17, M40, 0, M37 
 25960, KO, B12, Dark phase,23,20, 20:50:54, M40, 0, M39 
 25961, KO, B12, Dark phase,23,20, 20:50:57, M40, STR.F, M38 
 25962, KO, B12, Dark phase,23,20, 20:50:57, M40, 0, M39 
 25963, KO, B12, Dark phase,23,20, 20:51:01, M40, 0, M39 
 25968, KO, B12, Dark phase,23,20, 20:50:54, M38, 0, M39 
 25969, KO, B12, Dark phase,23,20, 20:50:57, M38, STR.F, M40 
 25970, KO, B12, Dark phase,23,20, 20:50:57, M38, 0, M39 
 25971, KO, B12, Dark phase,23,20, 20:51:03, M38, 0, M39 
 25972, KO, B12, Dark phase,23,20, 20:51:05, M38, STR.F, M39 
 25973, KO, B12, Dark phase,23,20, 20:51:05, M38, 0, M39 
 25974, KO, B12, Dark phase,23,20, 20:51:08, M38, STR.F, M39 
 25975, KO, B12, Dark phase,23,20, 20:51:08, M38, 0, M39 
 25976, KO, B12, Dark phase,23,20, 20:51:09, M38, STR.F, M39 
 25977, KO, B12, Dark phase,23,20, 20:51:11, M38, 0, M39 
 25978, KO, B12, Dark phase,23,20, 20:50:54, M39, 0, M38 
 25979, KO, B12, Dark phase,23,20, 20:51:03, M39, 0, M38 
 25980, KO, B12, Dark phase,23,20, 20:51:05, M39, STR.F, M38 
 25981, KO, B12, Dark phase,23,20, 20:51:05, M39, 0, M38 
 25982, KO, B12, Dark phase,23,20, 20:51:08, M39, STR.F, M38 
 25983, KO, B12, Dark phase,23,20, 20:51:08, M39, 0, M38 
 25984, KO, B12, Dark phase,23,20, 20:51:09, M39, STR.F, M38 
 25985, KO, B12, Dark phase,23,20, 20:51:11, M39, 0, M38 
 25993, KO, B12, Dark phase,23,21, 21:00:54, M38, 0, M37 
 25994, KO, B12, Dark phase,23,21, 21:00:55, M38, STR.F, M39 
 25995, KO, B12, Dark phase,23,21, 21:00:58, M38, STR.F, M37 
 25996, KO, B12, Dark phase,23,21, 21:00:58, M38, 0, M37 
 25997, KO, B12, Dark phase,23,21, 21:01:01, M38, STR.F, M37 
 25998, KO, B12, Dark phase,23,21, 21:01:02, M38, STR.F, M39 
 25999, KO, B12, Dark phase,23,21, 21:01:03, M38, 0, M39 
 26000, KO, B12, Dark phase,23,21, 21:01:04, M38, STR.F, M39 
 26001, KO, B12, Dark phase,23,21, 21:01:05, M38, 0, M39 
 26003, KO, B12, Dark phase,23,21, 21:01:12, M38, 0, M37 
 26004, KO, B12, Dark phase,23,21, 21:01:16, M38, STR.F, M37 
 26005, KO, B12, Dark phase,23,21, 21:01:16, M38, 0, M37 
 26006, KO, B12, Dark phase,23,21, 21:01:17, M38, STR.F, M37 
 26007, KO, B12, Dark phase,23,21, 21:01:18, M38, 0, M37 
 26008, KO, B12, Dark phase,23,21, 21:01:20, M38, STR.F, M37 
 26009, KO, B12, Dark phase,23,21, 21:01:21, M38, 0, M37 
 26010, KO, B12, Dark phase,23,21, 21:01:22, M38, STR.F, M37 
 26011, KO, B12, Dark phase,23,21, 21:01:22, M38, 0, M37 
 26012, KO, B12, Dark phase,23,21, 21:00:54, M37, 0, M39 
 26013, KO, B12, Dark phase,23,21, 21:00:57, M37, STR.F, M40 
 26014, KO, B12, Dark phase,23,21, 21:00:57, M37, 0, M38 
 26015, KO, B12, Dark phase,23,21, 21:01:01, M37, STR.F, M39 
 26016, KO, B12, Dark phase,23,21, 21:01:02, M37, STR.F, M38 
 26017, KO, B12, Dark phase,23,21, 21:01:02, M37, 0, M39 
 26018, KO, B12, Dark phase,23,21, 21:01:03, M37, STR.F, M39 
 26021, KO, B12, Dark phase,23,21, 21:01:12, M37, 0, M38 
 26022, KO, B12, Dark phase,23,21, 21:01:16, M37, STR.F, M38 
 26023, KO, B12, Dark phase,23,21, 21:01:16, M37, 0, M38 
 26024, KO, B12, Dark phase,23,21, 21:01:17, M37, STR.F, M38 
 26025, KO, B12, Dark phase,23,21, 21:01:18, M37, 0, M38 
 26026, KO, B12, Dark phase,23,21, 21:01:20, M37, STR.F, M38 
 26027, KO, B12, Dark phase,23,21, 21:01:21, M37, 0, M38 
 26028, KO, B12, Dark phase,23,21, 21:01:22, M37, STR.F, M38 
 26029, KO, B12, Dark phase,23,21, 21:01:22, M37, 0, M38 
 26030, KO, B12, Dark phase,23,21, 21:00:54, M39, 0, M37 
 26031, KO, B12, Dark phase,23,21, 21:00:55, M39, STR.F, M38 
 26032, KO, B12, Dark phase,23,21, 21:00:58, M39, 0, M37 
 26033, KO, B12, Dark phase,23,21, 21:01:00, M39, STR.F, M40 
 26034, KO, B12, Dark phase,23,21, 21:01:00, M39, 0, M37 
 26035, KO, B12, Dark phase,23,21, 21:01:02, M39, STR.F, M38 
 26036, KO, B12, Dark phase,23,21, 21:01:03, M39, STR.F, M37 
 26037, KO, B12, Dark phase,23,21, 21:01:03, M39, 0, M38 
 26038, KO, B12, Dark phase,23,21, 21:01:04, M39, STR.F, M38 
 26039, KO, B12, Dark phase,23,21, 21:01:05, M39, 0, M38 
 26040, KO, B12, Dark phase,23,21, 21:01:08, M39, 0, M38 
 26042, KO, B12, Dark phase,23,21, 21:01:14, M39, AGGRO, M40 
 26043, KO, B12, Dark phase,23,21, 21:01:14, M39, 0, M40 
 26044, KO, B12, Dark phase,23,21, 21:01:17, M39, 0, M40 
 26046, KO, B12, Dark phase,23,21, 21:00:57, M40, STR.F, M37 
 26047, KO, B12, Dark phase,23,21, 21:00:57, M40, 0, M37 
 26048, KO, B12, Dark phase,23,21, 21:01:00, M40, STR.F, M39 
 26051, KO, B12, Dark phase,23,21, 21:01:14, M40, AGGRO, M39 
 26052, KO, B12, Dark phase,23,21, 21:01:14, M40, 0, M39 
 26053, KO, B12, Dark phase,23,21, 21:01:19, M40, 0, M39 
 26054, KO, B12, Dark phase,23,21, 21:10:54, M39, 0, M38 
 26055, KO, B12, Dark phase,23,21, 21:10:55, M39, STR.F, M38 
 26056, KO, B12, Dark phase,23,21, 21:10:56, M39, 0, M38 
 26057, KO, B12, Dark phase,23,21, 21:11:02, M39, STR.F, M38 
 26058, KO, B12, Dark phase,23,21, 21:11:04, M39, 0, M38 
 26059, KO, B12, Dark phase,23,21, 21:11:08, M39, 0, M38 
 26060, KO, B12, Dark phase,23,21, 21:11:14, M39, 0, M37 
 26061, KO, B12, Dark phase,23,21, 21:11:18, M39, 0, M37 
 26062, KO, B12, Dark phase,23,21, 21:10:54, M38, 0, M39 
 26063, KO, B12, Dark phase,23,21, 21:10:55, M38, STR.F, M39 
 26064, KO, B12, Dark phase,23,21, 21:10:56, M38, 0, M39 
 26065, KO, B12, Dark phase,23,21, 21:11:02, M38, STR.F, M39 
 26066, KO, B12, Dark phase,23,21, 21:11:04, M38, 0, M39 
 26067, KO, B12, Dark phase,23,21, 21:11:08, M38, 0, M39 
 26068, KO, B12, Dark phase,23,21, 21:11:10, M38, STR.F, M40 
 26069, KO, B12, Dark phase,23,21, 21:11:10, M38, 0, M39 
 26070, KO, B12, Dark phase,23,21, 21:11:14, M38, STR.F, M40 
 26071, KO, B12, Dark phase,23,21, 21:11:14, M38, 0, M40 
 26072, KO, B12, Dark phase,23,21, 21:11:16, M38, STR.F, M40 
 26073, KO, B12, Dark phase,23,21, 21:11:16, M38, 0, M40 
 26076, KO, B12, Dark phase,23,21, 21:11:08, M40, 0, M39 
 26077, KO, B12, Dark phase,23,21, 21:11:10, M40, STR.F, M38 
 26078, KO, B12, Dark phase,23,21, 21:11:10, M40, 0, M39 
 26079, KO, B12, Dark phase,23,21, 21:11:14, M40, STR.F, M38 
 26080, KO, B12, Dark phase,23,21, 21:11:14, M40, 0, M38 
 26081, KO, B12, Dark phase,23,21, 21:11:16, M40, STR.F, M38 
 26082, KO, B12, Dark phase,23,21, 21:11:16, M40, 0, M38 
 26084, KO, B12, Dark phase,23,21, 21:11:14, M37, 0, M39 
 26085, KO, B12, Dark phase,23,21, 21:11:18, M37, 0, M39 
 26092, KO, B12, Dark phase,23,21, 21:20:54, M38, 0, M39 
 26094, KO, B12, Dark phase,23,21, 21:21:13, M38, 0, M39 
 26095, KO, B12, Dark phase,23,21, 21:21:15, M38, 0, M39 
 26096, KO, B12, Dark phase,23,21, 21:20:54, M39, 0, M38 
 26098, KO, B12, Dark phase,23,21, 21:21:13, M39, 0, M38 
 26102, KO, B12, Dark phase,23,21, 21:21:12, M40, 0, M39 
 26103, KO, B12, Dark phase,23,21, 21:21:16, M40, 0, M39 
 26104, KO, B12, Dark phase,23,21, 21:30:54, M40, 0, M37 
 26110, KO, B12, Dark phase,23,21, 21:31:21, M40, AGGRO, M39 
 26112, KO, B12, Dark phase,23,21, 21:30:54, M37, 0, M40 
 26118, KO, B12, Dark phase,23,21, 21:31:02, M39, 0, M38 
 26120, KO, B12, Dark phase,23,21, 21:31:21, M39, AGGRO, M40 
 26123, KO, B12, Dark phase,23,21, 21:31:02, M38, 0, M39 
 26127, KO, B12, Dark phase,23,21, 21:40:54, M38, 0, M40 
 26128, KO, B12, Dark phase,23,21, 21:41:20, M38, STR.F, M40 
 26129, KO, B12, Dark phase,23,21, 21:41:21, M38, 0, M40 
 26130, KO, B12, Dark phase,23,21, 21:41:22, M38, STR.F, M40 
