 , B11.genotype, B11.batch, B11.cycle, B11.day, B11.hour, B11.time_start, B11.ID.new, B11.behaviour, B11.with.who 
 20309, KO, B11, Dark phase,16,18, 18:13:57, M35, 0, M34 
 20310, KO, B11, Dark phase,16,18, 18:13:59, M35, AGGRO, M34 
 20312, KO, B11, Dark phase,16,18, 18:14:03, M35, 0, M36 
 20313, KO, B11, Dark phase,16,18, 18:14:10, M35, 0, M36 
 20314, KO, B11, Dark phase,16,18, 18:14:12, M35, AGGRO, M36 
 20315, KO, B11, Dark phase,16,18, 18:14:12, M35, 0, M36 
 20316, KO, B11, Dark phase,16,18, 18:14:14, M35, 0, M36 
 20317, KO, B11, Dark phase,16,18, 18:14:15, M35, 0, M36 
 20318, KO, B11, Dark phase,16,18, 18:14:22, M35, 0, M33 
 20320, KO, B11, Dark phase,16,18, 18:13:57, M34, 0, M35 
 20321, KO, B11, Dark phase,16,18, 18:13:59, M34, AGGRO, M35 
 20325, KO, B11, Dark phase,16,18, 18:23:57, M36, 0, M33 
 20326, KO, B11, Dark phase,16,18, 18:23:59, M36, STR.F, M33 
 20327, KO, B11, Dark phase,16,18, 18:23:59, M36, 0, M33 
 20328, KO, B11, Dark phase,16,18, 18:24:00, M36, STR.F, M33 
 20329, KO, B11, Dark phase,16,18, 18:24:00, M36, 0, M33 
 20332, KO, B11, Dark phase,16,18, 18:23:57, M33, 0, M36 
 20333, KO, B11, Dark phase,16,18, 18:23:59, M33, STR.F, M36 
 20334, KO, B11, Dark phase,16,18, 18:23:59, M33, 0, M36 
 20335, KO, B11, Dark phase,16,18, 18:24:00, M33, STR.F, M36 
 20336, KO, B11, Dark phase,16,18, 18:24:00, M33, 0, M36 
 20338, KO, B11, Dark phase,16,18, 18:24:11, M33, STR.F, M34 
 20339, KO, B11, Dark phase,16,18, 18:24:11, M33, 0, M34 
 20340, KO, B11, Dark phase,16,18, 18:24:14, M33, STR.F, M34 
 20341, KO, B11, Dark phase,16,18, 18:24:15, M33, 0, M34 
 20347, KO, B11, Dark phase,16,18, 18:24:11, M34, STR.F, M33 
 20348, KO, B11, Dark phase,16,18, 18:24:11, M34, 0, M33 
 20349, KO, B11, Dark phase,16,18, 18:24:14, M34, STR.F, M33 
 20350, KO, B11, Dark phase,16,18, 18:24:15, M34, 0, M33 
 20360, KO, B11, Dark phase,16,18, 18:33:57, M33, 0, M36 
 20363, KO, B11, Dark phase,16,18, 18:34:05, M33, 0, M36 
 20364, KO, B11, Dark phase,16,18, 18:34:11, M33, 0, M36 
 20365, KO, B11, Dark phase,16,18, 18:34:17, M33, 0, M34 
 20367, KO, B11, Dark phase,16,18, 18:34:24, M33, 0, M36 
 20368, KO, B11, Dark phase,16,18, 18:33:57, M36, 0, M33 
 20370, KO, B11, Dark phase,16,18, 18:34:02, M36, 0, M34 
 20371, KO, B11, Dark phase,16,18, 18:34:07, M36, 0, M33 
 20373, KO, B11, Dark phase,16,18, 18:34:12, M36, 0, M33 
 20375, KO, B11, Dark phase,16,18, 18:34:24, M36, 0, M33 
 20377, KO, B11, Dark phase,16,18, 18:34:02, M34, 0, M36 
 20380, KO, B11, Dark phase,16,18, 18:34:19, M34, 0, M33 
 20384, KO, B11, Dark phase,16,18, 18:44:10, M34, 0, M36 
 20385, KO, B11, Dark phase,16,18, 18:44:17, M34, STR.F, M36 
 20386, KO, B11, Dark phase,16,18, 18:44:17, M34, 0, M36 
 20389, KO, B11, Dark phase,16,18, 18:44:10, M36, 0, M34 
 20390, KO, B11, Dark phase,16,18, 18:44:17, M36, STR.F, M34 
 20391, KO, B11, Dark phase,16,18, 18:44:17, M36, 0, M34 
 20392, KO, B11, Dark phase,16,18, 18:43:57, M35, 0, M33 
 20396, KO, B11, Dark phase,16,18, 18:43:57, M33, 0, M35 
 20400, KO, B11, Dark phase,16,18, 18:53:57, M35, 0, M34 
 20401, KO, B11, Dark phase,16,18, 18:54:06, M35, STR.F, M34 
 20405, KO, B11, Dark phase,16,18, 18:54:24, M35, 0, M33 
 20406, KO, B11, Dark phase,16,18, 18:54:26, M35, STR.F, M34 
 20407, KO, B11, Dark phase,16,18, 18:54:26, M35, 0, M33 
 20408, KO, B11, Dark phase,16,18, 18:53:57, M34, 0, M35 
 20409, KO, B11, Dark phase,16,18, 18:54:06, M34, 0, M36 
 20410, KO, B11, Dark phase,16,18, 18:54:18, M34, STR.F, M36 
 20411, KO, B11, Dark phase,16,18, 18:54:18, M34, 0, M36 
 20412, KO, B11, Dark phase,16,18, 18:54:19, M34, 0, M33 
 20413, KO, B11, Dark phase,16,18, 18:54:26, M34, STR.F, M35 
 20414, KO, B11, Dark phase,16,18, 18:54:26, M34, 0, M33 
 20418, KO, B11, Dark phase,16,18, 18:54:21, M33, 0, M36 
 20419, KO, B11, Dark phase,16,18, 18:54:24, M33, 0, M34 
 20420, KO, B11, Dark phase,16,18, 18:54:26, M33, 0, M34 
 20423, KO, B11, Dark phase,16,18, 18:54:06, M36, 0, M34 
 20424, KO, B11, Dark phase,16,18, 18:54:18, M36, STR.F, M34 
 20425, KO, B11, Dark phase,16,18, 18:54:18, M36, 0, M33 
 20426, KO, B11, Dark phase,16,18, 18:54:24, M36, 0, M33 
 20428, KO, B11, Dark phase,16,19, 19:03:57, M33, 0, M34 
 20429, KO, B11, Dark phase,16,19, 19:03:59, M33, 0, M34 
 20430, KO, B11, Dark phase,16,19, 19:04:02, M33, 0, M34 
 20435, KO, B11, Dark phase,16,19, 19:03:57, M34, 0, M33 
 20436, KO, B11, Dark phase,16,19, 19:04:04, M34, STR.F, M35 
 20437, KO, B11, Dark phase,16,19, 19:04:04, M34, STR.F, M36 
 20438, KO, B11, Dark phase,16,19, 19:04:04, M34, 0, M36 
 20439, KO, B11, Dark phase,16,19, 19:04:09, M34, STR.F, M36 
 20440, KO, B11, Dark phase,16,19, 19:04:09, M34, 0, M36 
 20441, KO, B11, Dark phase,16,19, 19:04:11, M34, STR.F, M36 
 20442, KO, B11, Dark phase,16,19, 19:04:11, M34, 0, M36 
 20443, KO, B11, Dark phase,16,19, 19:04:16, M34, STR.F, M36 
 20444, KO, B11, Dark phase,16,19, 19:04:17, M34, 0, M36 
 20445, KO, B11, Dark phase,16,19, 19:04:20, M34, 0, M36 
 20446, KO, B11, Dark phase,16,19, 19:03:57, M36, 0, M33 
 20447, KO, B11, Dark phase,16,19, 19:04:03, M36, STR.F, M34 
 20448, KO, B11, Dark phase,16,19, 19:04:04, M36, STR.F, M35 
 20449, KO, B11, Dark phase,16,19, 19:04:05, M36, 0, M34 
 20450, KO, B11, Dark phase,16,19, 19:04:09, M36, STR.F, M34 
 20451, KO, B11, Dark phase,16,19, 19:04:09, M36, 0, M34 
 20452, KO, B11, Dark phase,16,19, 19:04:11, M36, STR.F, M34 
 20453, KO, B11, Dark phase,16,19, 19:04:11, M36, 0, M34 
 20454, KO, B11, Dark phase,16,19, 19:04:15, M36, STR.F, M35 
 20455, KO, B11, Dark phase,16,19, 19:04:16, M36, STR.F, M34 
 20456, KO, B11, Dark phase,16,19, 19:04:17, M36, 0, M34 
 20457, KO, B11, Dark phase,16,19, 19:04:18, M36, STR.F, M35 
 20458, KO, B11, Dark phase,16,19, 19:04:19, M36, 0, M34 
 20459, KO, B11, Dark phase,16,19, 19:03:57, M35, 0, M36 
 20460, KO, B11, Dark phase,16,19, 19:04:04, M35, STR.F, M34 
 20461, KO, B11, Dark phase,16,19, 19:04:04, M35, STR.F, M36 
 20462, KO, B11, Dark phase,16,19, 19:04:05, M35, 0, M36 
 20463, KO, B11, Dark phase,16,19, 19:04:15, M35, STR.F, M36 
 20464, KO, B11, Dark phase,16,19, 19:04:16, M35, 0, M36 
 20465, KO, B11, Dark phase,16,19, 19:04:18, M35, STR.F, M36 
 20466, KO, B11, Dark phase,16,19, 19:04:19, M35, 0, M36 
 20470, KO, B11, Dark phase,16,19, 19:14:11, M34, 0, M33 
 20474, KO, B11, Dark phase,16,19, 19:14:25, M34, 0, M36 
 20476, KO, B11, Dark phase,16,19, 19:14:22, M36, 0, M35 
 20477, KO, B11, Dark phase,16,19, 19:14:25, M36, 0, M34 
 20481, KO, B11, Dark phase,16,19, 19:14:04, M33, 0, M35 
 20483, KO, B11, Dark phase,16,19, 19:14:10, M33, 0, M34 
 20489, KO, B11, Dark phase,16,19, 19:14:04, M35, 0, M33 
 20491, KO, B11, Dark phase,16,19, 19:04:22, M35, 0, M36 
 20492, KO, B11, Dark phase,16,19, 19:04:25, M35, 0, M36 
 20493, KO, B11, Dark phase,16,19, 19:23:57, M34, 0, M36 
 20494, KO, B11, Dark phase,16,19, 19:24:04, M34, 0, M36 
 20495, KO, B11, Dark phase,16,19, 19:24:07, M34, 0, M36 
 20496, KO, B11, Dark phase,16,19, 19:24:09, M34, 0, M36 
 20500, KO, B11, Dark phase,16,19, 19:23:57, M36, 0, M34 
 20501, KO, B11, Dark phase,16,19, 19:24:04, M36, 0, M34 
 20503, KO, B11, Dark phase,16,19, 19:24:14, M36, 0, M35 
 20505, KO, B11, Dark phase,16,19, 19:24:19, M36, 0, M33 
 20506, KO, B11, Dark phase,16,19, 19:24:21, M36, 0, M33 
 20507, KO, B11, Dark phase,16,19, 19:24:24, M36, 0, M33 
 20508, KO, B11, Dark phase,16,19, 19:23:57, M35, 0, M33 
 20511, KO, B11, Dark phase,16,19, 19:24:14, M35, 0, M36 
 20513, KO, B11, Dark phase,16,19, 19:24:21, M35, 0, M33 
 20515, KO, B11, Dark phase,16,19, 19:23:57, M33, 0, M35 
 20517, KO, B11, Dark phase,16,19, 19:24:19, M33, 0, M36 
 20518, KO, B11, Dark phase,16,19, 19:24:21, M33, 0, M36 
 20519, KO, B11, Dark phase,16,19, 19:24:24, M33, 0, M36 
 20520, KO, B11, Dark phase,16,19, 19:33:57, M34, STR.F, M36 
 20521, KO, B11, Dark phase,16,19, 19:34:09, M34, 0, M33 
 20522, KO, B11, Dark phase,16,19, 19:34:10, M34, STR.F, M36 
 20523, KO, B11, Dark phase,16,19, 19:34:10, M34, 0, M33 
 20524, KO, B11, Dark phase,16,19, 19:34:11, M34, STR.F, M36 
 20525, KO, B11, Dark phase,16,19, 19:34:14, M34, 0, M33 
 20526, KO, B11, Dark phase,16,19, 19:34:16, M34, 0, M36 
 20527, KO, B11, Dark phase,16,19, 19:34:23, M34, STR.F, M33 
 20528, KO, B11, Dark phase,16,19, 19:34:23, M34, STR.F, M36 
 20529, KO, B11, Dark phase,16,19, 19:34:26, M34, 0, M36 
 20530, KO, B11, Dark phase,16,19, 19:33:57, M36, STR.F, M34 
 20531, KO, B11, Dark phase,16,19, 19:34:09, M36, 0, M33 
 20532, KO, B11, Dark phase,16,19, 19:34:10, M36, STR.F, M34 
 20533, KO, B11, Dark phase,16,19, 19:34:10, M36, 0, M33 
 20534, KO, B11, Dark phase,16,19, 19:34:11, M36, STR.F, M34 
 20535, KO, B11, Dark phase,16,19, 19:34:14, M36, 0, M33 
 20536, KO, B11, Dark phase,16,19, 19:34:16, M36, 0, M33 
 20537, KO, B11, Dark phase,16,19, 19:34:23, M36, STR.F, M34 
 20538, KO, B11, Dark phase,16,19, 19:34:26, M36, 0, M33 
 20540, KO, B11, Dark phase,16,19, 19:34:01, M33, AGGRO, M35 
 20541, KO, B11, Dark phase,16,19, 19:34:02, M33, 0, M35 
 20542, KO, B11, Dark phase,16,19, 19:34:05, M33, 0, M35 
 20543, KO, B11, Dark phase,16,19, 19:34:06, M33, 0, M35 
 20544, KO, B11, Dark phase,16,19, 19:34:08, M33, 0, M34 
 20545, KO, B11, Dark phase,16,19, 19:34:16, M33, 0, M36 
 20546, KO, B11, Dark phase,16,19, 19:34:23, M33, STR.F, M34 
 20547, KO, B11, Dark phase,16,19, 19:34:23, M33, 0, M34 
 20550, KO, B11, Dark phase,16,19, 19:34:02, M35, 0, M33 
 20551, KO, B11, Dark phase,16,19, 19:34:05, M35, 0, M33 
 20552, KO, B11, Dark phase,16,19, 19:34:06, M35, 0, M33 
 20553, KO, B11, Dark phase,16,19, 19:34:08, M35, 0, M33 
 20556, KO, B11, Dark phase,16,19, 19:34:22, M35, 0, M33 
 20559, KO, B11, Dark phase,16,19, 19:44:14, M33, AGGRO, M35 
 20562, KO, B11, Dark phase,16,19, 19:43:57, M35, 0, M34 
 20567, KO, B11, Dark phase,16,19, 19:44:14, M35, AGGRO, M33 
 20571, KO, B11, Dark phase,16,19, 19:43:57, M34, 0, M35 
 20572, KO, B11, Dark phase,16,19, 19:43:58, M34, 0, M36 
 20578, KO, B11, Dark phase,16,19, 19:43:57, M36, 0, M34 
 20583, KO, B11, Dark phase,16,19, 19:53:57, M33, 0, M34 
 20591, KO, B11, Dark phase,16,19, 19:53:57, M34, 0, M33 
 20597, KO, B11, Dark phase,16,19, 19:53:59, M36, 0, M35 
 20599, KO, B11, Dark phase,16,19, 19:54:04, M36, 0, M35 
 20603, KO, B11, Dark phase,16,19, 19:53:59, M35, 0, M36 
 20604, KO, B11, Dark phase,16,19, 19:54:03, M35, 0, M36 
 20608, KO, B11, Dark phase,16,20, 20:03:57, M35, 0, M33 
 20609, KO, B11, Dark phase,16,20, 20:04:02, M35, 0, M33 
 20610, KO, B11, Dark phase,16,20, 20:04:03, M35, 0, M33 
 20611, KO, B11, Dark phase,16,20, 20:04:07, M35, STR.F, M36 
 20612, KO, B11, Dark phase,16,20, 20:04:07, M35, 0, M33 
 20613, KO, B11, Dark phase,16,20, 20:04:09, M35, STR.F, M36 
 20614, KO, B11, Dark phase,16,20, 20:04:10, M35, STR.F, M33 
 20618, KO, B11, Dark phase,16,20, 20:04:17, M35, 0, M33 
 20619, KO, B11, Dark phase,16,20, 20:04:20, M35, STR.F, M36 
 20620, KO, B11, Dark phase,16,20, 20:04:21, M35, 0, M33 
 20621, KO, B11, Dark phase,16,20, 20:04:25, M35, STR.F, M36 
 20622, KO, B11, Dark phase,16,20, 20:04:25, M35, 0, M33 
 20624, KO, B11, Dark phase,16,20, 20:04:02, M34, 0, M33 
 20627, KO, B11, Dark phase,16,20, 20:03:57, M33, 0, M36 
 20628, KO, B11, Dark phase,16,20, 20:04:02, M33, 0, M34 
 20629, KO, B11, Dark phase,16,20, 20:04:03, M33, 0, M36 
 20630, KO, B11, Dark phase,16,20, 20:04:07, M33, 0, M36 
 20631, KO, B11, Dark phase,16,20, 20:04:10, M33, STR.F, M35 
 20632, KO, B11, Dark phase,16,20, 20:04:10, M33, 0, M36 
 20633, KO, B11, Dark phase,16,20, 20:04:17, M33, 0, M36 
 20634, KO, B11, Dark phase,16,20, 20:03:57, M36, 0, M33 
 20635, KO, B11, Dark phase,16,20, 20:04:02, M36, 0, M33 
 20636, KO, B11, Dark phase,16,20, 20:04:03, M36, 0, M33 
 20637, KO, B11, Dark phase,16,20, 20:04:07, M36, STR.F, M35 
 20638, KO, B11, Dark phase,16,20, 20:04:07, M36, 0, M33 
 20639, KO, B11, Dark phase,16,20, 20:04:09, M36, STR.F, M35 
 20640, KO, B11, Dark phase,16,20, 20:04:10, M36, 0, M33 
 20641, KO, B11, Dark phase,16,20, 20:04:17, M36, 0, M33 
 20642, KO, B11, Dark phase,16,20, 20:04:20, M36, STR.F, M35 
 20643, KO, B11, Dark phase,16,20, 20:04:21, M36, 0, M33 
 20644, KO, B11, Dark phase,16,20, 20:04:25, M36, STR.F, M35 
 20645, KO, B11, Dark phase,16,20, 20:04:25, M36, 0, M33 
 20646, KO, B11, Dark phase,16,20, 20:13:57, M35, 0, M36 
 20647, KO, B11, Dark phase,16,20, 20:13:59, M35, STR.F, M36 
 20648, KO, B11, Dark phase,16,20, 20:14:00, M35, 0, M36 
 20649, KO, B11, Dark phase,16,20, 20:14:01, M35, STR.F, M36 
 20650, KO, B11, Dark phase,16,20, 20:14:01, M35, 0, M36 
 20651, KO, B11, Dark phase,16,20, 20:14:02, M35, STR.F, M36 
 20652, KO, B11, Dark phase,16,20, 20:14:07, M35, 0, M36 
 20653, KO, B11, Dark phase,16,20, 20:14:09, M35, STR.F, M36 
 20654, KO, B11, Dark phase,16,20, 20:14:09, M35, 0, M36 
 20655, KO, B11, Dark phase,16,20, 20:14:10, M35, STR.F, M36 
 20656, KO, B11, Dark phase,16,20, 20:14:10, M35, 0, M33 
 20657, KO, B11, Dark phase,16,20, 20:14:11, M35, STR.F, M36 
 20658, KO, B11, Dark phase,16,20, 20:14:11, M35, 0, M33 
 20659, KO, B11, Dark phase,16,20, 20:14:13, M35, STR.F, M36 
 20660, KO, B11, Dark phase,16,20, 20:14:23, M35, 0, M33 
 20661, KO, B11, Dark phase,16,20, 20:14:25, M35, STR.F, M36 
 20662, KO, B11, Dark phase,16,20, 20:14:26, M35, 0, M33 
 20663, KO, B11, Dark phase,16,20, 20:13:57, M36, 0, M35 
 20664, KO, B11, Dark phase,16,20, 20:13:59, M36, STR.F, M35 
 20665, KO, B11, Dark phase,16,20, 20:14:00, M36, 0, M35 
 20666, KO, B11, Dark phase,16,20, 20:14:01, M36, STR.F, M35 
 20667, KO, B11, Dark phase,16,20, 20:14:01, M36, 0, M35 
 20668, KO, B11, Dark phase,16,20, 20:14:02, M36, STR.F, M35 
 20669, KO, B11, Dark phase,16,20, 20:14:07, M36, 0, M35 
 20670, KO, B11, Dark phase,16,20, 20:14:09, M36, STR.F, M35 
 20671, KO, B11, Dark phase,16,20, 20:14:09, M36, 0, M35 
 20672, KO, B11, Dark phase,16,20, 20:14:10, M36, STR.F, M35 
 20673, KO, B11, Dark phase,16,20, 20:14:10, M36, 0, M33 
 20674, KO, B11, Dark phase,16,20, 20:14:11, M36, STR.F, M35 
 20675, KO, B11, Dark phase,16,20, 20:14:11, M36, 0, M33 
 20676, KO, B11, Dark phase,16,20, 20:14:13, M36, STR.F, M35 
 20677, KO, B11, Dark phase,16,20, 20:14:23, M36, 0, M33 
 20678, KO, B11, Dark phase,16,20, 20:14:25, M36, STR.F, M35 
 20679, KO, B11, Dark phase,16,20, 20:14:26, M36, 0, M33 
 20681, KO, B11, Dark phase,16,20, 20:14:10, M33, 0, M36 
 20682, KO, B11, Dark phase,16,20, 20:14:19, M33, 0, M36 
 20683, KO, B11, Dark phase,16,20, 20:14:21, M33, 0, M36 
 20684, KO, B11, Dark phase,16,20, 20:14:26, M33, 0, M36 
 20686, KO, B11, Dark phase,16,20, 20:23:58, M36, 0, M35 
 20687, KO, B11, Dark phase,16,20, 20:24:00, M36, 0, M33 
 20688, KO, B11, Dark phase,16,20, 20:24:05, M36, 0, M35 
 20689, KO, B11, Dark phase,16,20, 20:24:11, M36, STR.F, M35 
 20690, KO, B11, Dark phase,16,20, 20:24:11, M36, 0, M35 
 20691, KO, B11, Dark phase,16,20, 20:24:13, M36, STR.F, M35 
 20692, KO, B11, Dark phase,16,20, 20:24:13, M36, 0, M35 
 20693, KO, B11, Dark phase,16,20, 20:24:26, M36, STR.F, M35 
 20694, KO, B11, Dark phase,16,20, 20:24:26, M36, 0, M35 
 20695, KO, B11, Dark phase,16,20, 20:23:58, M35, 0, M36 
 20696, KO, B11, Dark phase,16,20, 20:24:00, M35, 0, M36 
 20697, KO, B11, Dark phase,16,20, 20:24:05, M35, 0, M36 
 20698, KO, B11, Dark phase,16,20, 20:24:11, M35, STR.F, M36 
 20699, KO, B11, Dark phase,16,20, 20:24:11, M35, 0, M36 
 20700, KO, B11, Dark phase,16,20, 20:24:13, M35, STR.F, M36 
 20701, KO, B11, Dark phase,16,20, 20:24:13, M35, 0, M36 
 20702, KO, B11, Dark phase,16,20, 20:24:26, M35, STR.F, M36 
 20703, KO, B11, Dark phase,16,20, 20:24:26, M35, 0, M36 
 20706, KO, B11, Dark phase,16,20, 20:24:00, M33, 0, M36 
 20710, KO, B11, Dark phase,16,20, 20:34:00, M33, 0, M34 
 20712, KO, B11, Dark phase,16,20, 20:34:21, M33, 0, M35 
 20714, KO, B11, Dark phase,16,20, 20:33:57, M35, 0, M34 
 20716, KO, B11, Dark phase,16,20, 20:34:02, M35, AGGRO, M36 
 20717, KO, B11, Dark phase,16,20, 20:34:02, M35, 0, M36 
 20718, KO, B11, Dark phase,16,20, 20:34:03, M35, AGGRO, M36 
 20721, KO, B11, Dark phase,16,20, 20:34:14, M35, 0, M34 
 20723, KO, B11, Dark phase,16,20, 20:34:21, M35, 0, M33 
 20725, KO, B11, Dark phase,16,20, 20:33:58, M34, 0, M35 
 20726, KO, B11, Dark phase,16,20, 20:34:00, M34, 0, M33 
 20727, KO, B11, Dark phase,16,20, 20:34:04, M34, 0, M33 
 20728, KO, B11, Dark phase,16,20, 20:34:15, M34, 0, M35 
 20732, KO, B11, Dark phase,16,20, 20:34:02, M36, AGGRO, M35 
 20733, KO, B11, Dark phase,16,20, 20:34:02, M36, 0, M35 
 20734, KO, B11, Dark phase,16,20, 20:34:03, M36, 0, M35 
 20740, KO, B11, Dark phase,16,20, 20:44:20, M33, 0, M34 
 20741, KO, B11, Dark phase,16,20, 20:43:58, M35, 0, M36 
 20743, KO, B11, Dark phase,16,20, 20:44:07, M35, 0, M36 
 20748, KO, B11, Dark phase,16,20, 20:43:58, M36, 0, M34 
 20749, KO, B11, Dark phase,16,20, 20:44:01, M36, 0, M34 
 20750, KO, B11, Dark phase,16,20, 20:44:08, M36, 0, M34 
 20751, KO, B11, Dark phase,16,20, 20:44:11, M36, 0, M34 
 20752, KO, B11, Dark phase,16,20, 20:44:14, M36, 0, M34 
 20755, KO, B11, Dark phase,16,20, 20:43:58, M34, 0, M36 
 20756, KO, B11, Dark phase,16,20, 20:44:01, M34, 0, M36 
 20757, KO, B11, Dark phase,16,20, 20:44:08, M34, 0, M36 
 20758, KO, B11, Dark phase,16,20, 20:44:11, M34, 0, M36 
 20759, KO, B11, Dark phase,16,20, 20:44:14, M34, 0, M36 
 20760, KO, B11, Dark phase,16,20, 20:44:18, M34, 0, M33 
 20762, KO, B11, Dark phase,16,20, 20:54:00, M36, 0, M33 
 20768, KO, B11, Dark phase,16,20, 20:54:03, M34, 0, M33 
 20769, KO, B11, Dark phase,16,20, 20:54:06, M34, 0, M33 
 20770, KO, B11, Dark phase,16,20, 20:54:09, M34, STR.F, M35 
 20771, KO, B11, Dark phase,16,20, 20:54:09, M34, STR.F, M33 
 20772, KO, B11, Dark phase,16,20, 20:54:10, M34, 0, M33 
 20773, KO, B11, Dark phase,16,20, 20:54:22, M34, STR.F, M33 
 20774, KO, B11, Dark phase,16,20, 20:54:22, M34, 0, M33 
 20775, KO, B11, Dark phase,16,20, 20:54:26, M34, STR.F, M33 
 20776, KO, B11, Dark phase,16,20, 20:54:26, M34, 0, M33 
 20777, KO, B11, Dark phase,16,20, 20:54:27, M34, STR.F, M33 
 20778, KO, B11, Dark phase,16,20, 20:53:58, M33, 0, M35 
 20779, KO, B11, Dark phase,16,20, 20:53:58, M33, STR.F, M35 
 20780, KO, B11, Dark phase,16,20, 20:54:00, M33, 0, M36 
 20781, KO, B11, Dark phase,16,20, 20:54:06, M33, 0, M33 
 20782, KO, B11, Dark phase,16,20, 20:54:07, M33, STR.F, M35 
 20783, KO, B11, Dark phase,16,20, 20:54:07, M33, 0, M33 
 20784, KO, B11, Dark phase,16,20, 20:54:10, M33, STR.F, M34 
 20785, KO, B11, Dark phase,16,20, 20:54:10, M33, 0, M34 
 20786, KO, B11, Dark phase,16,20, 20:54:22, M33, STR.F, M34 
 20787, KO, B11, Dark phase,16,20, 20:54:22, M33, 0, M34 
 20788, KO, B11, Dark phase,16,20, 20:54:26, M33, STR.F, M34 
 20789, KO, B11, Dark phase,16,20, 20:54:26, M33, 0, M34 
 20790, KO, B11, Dark phase,16,20, 20:54:27, M33, STR.F, M34 
 20791, KO, B11, Dark phase,16,20, 20:53:58, M35, 0, M33 
 20792, KO, B11, Dark phase,16,20, 20:53:58, M35, STR.F, M33 
 20794, KO, B11, Dark phase,16,20, 20:54:04, M35, 0, M33 
 20795, KO, B11, Dark phase,16,20, 20:54:07, M35, STR.F, M33 
 20796, KO, B11, Dark phase,16,20, 20:54:07, M35, 0, M33 
 20797, KO, B11, Dark phase,16,20, 20:54:09, M35, STR.F, M34 
 20798, KO, B11, Dark phase,16,20, 20:54:10, M35, 0, M33 
 20821, KO, B11, Dark phase,16,21, 21:14:13, M34, 0, M33 
 20823, KO, B11, Dark phase,16,21, 21:14:26, M34, 0, M33 
 20830, KO, B11, Dark phase,16,21, 21:14:16, M33, 0, M34 
 20832, KO, B11, Dark phase,16,21, 21:14:25, M33, 0, M34 
 20836, KO, B11, Dark phase,16,21, 21:14:10, M35, 0, M36 
 20841, KO, B11, Dark phase,16,21, 21:14:10, M36, 0, M35 
 20844, KO, B11, Dark phase,16,21, 21:23:58, M35, 0, M36 
 20845, KO, B11, Dark phase,16,21, 21:23:59, M35, STR.F, M36 
 20846, KO, B11, Dark phase,16,21, 21:24:00, M35, 0, M36 
 20847, KO, B11, Dark phase,16,21, 21:24:01, M35, STR.F, M36 
 20848, KO, B11, Dark phase,16,21, 21:24:06, M35, 0, M36 
 20849, KO, B11, Dark phase,16,21, 21:24:08, M35, STR.F, M36 
 20850, KO, B11, Dark phase,16,21, 21:24:09, M35, 0, M33 
