"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60"
"M5",0,0,0,-1.15940060985097e-07,-0.0287769887247406,-0.0633029611371532,-0.0834399982241652,-0.106451335072114,-0.106451335072114,-0.0776710692968307,-0.0776710692968307,-0.0776710692968307,-0.0776566388214537,-0.0776566388214537,-0.163882080369753,-0.209867815631179,-0.160947079281211,-0.160947079281211,-0.160947079281211,-0.103428693545197,-0.224114811464465,-0.224114811464465,-0.290019748190046,-0.358883795843518,-0.430600694090563,-0.355818576943678,-0.355818576943678,-0.355818576943678,-0.355818576943678,-0.355818576943678,-0.44472185351595,-0.352669291058322,-0.352669291058322,-0.450184598359992,-0.449826953711726,-0.655937786121318,-0.549641110683908,-0.658238366480533,-0.658238366480533,-0.658238366480533,-0.658238366480533,-0.658238366480533,-0.657734948506062,-0.531218470849792,-0.530585792264849,-0.398787152090014,-0.398787152090014,-0.398787152090014,-0.398787152090014,-0.255581282558727,-0.401339345882684,-0.252299031889162,-0.100709841069796,-0.100709841069796,-0.100294322260999,-0.100294322260999,-0.263134438598223,-0.263134438598223,-0.431193150858863,-0.601806543185054
"M6",0,0,0,-0.00863406718794891,0.00287802006632637,0.0172660007921379,0.0172660007921379,0.0374043718746487,0.0374032286358156,0.0115052421639792,0.0402750471111557,0.0402771456350652,0.00574806783596035,-0.0316387324791325,-0.0316493964791113,0.0114663179394078,0.0114663179394078,-0.0374205032998704,0.0143388293994854,0.0143388293994854,0.0718159222110236,0.0717799778742199,0.0717799778742199,0.137806979916316,0.137806979916316,0.0658534544749934,0.140559551526323,0.218113194350805,0.218025497281342,0.218025497281342,0.218025497281342,0.128848676662952,0.0370569034628263,0.0370569034628263,-0.0606185473822779,0.0396559251775101,-0.0637841519056692,-0.0637841519056692,-0.0637841519056692,-0.175503767480388,-0.174985676367508,-0.0573247761485765,-0.177763880825368,-0.177763880825368,-0.177763880825368,-0.177696717624549,-0.309138150627096,-0.174488231589825,-0.174488231589825,-0.314694391371172,-0.314694391371172,-0.16862953025284,-0.317286582846285,-0.317000589476305,-0.316709918851857,-0.316100668257213,-0.315902492915903,-0.315273393007869,-0.315273393007869,-0.315273393007869
"M7",0,0,0,0,0,0,0,0,0,-5.5736910313279e-06,-0.0632989609019406,-0.0632989609019406,-0.0259005565091101,-0.0259005565091101,0.0172432600520728,0.0172432600520728,-0.0316284476423189,0.0201333857047854,-0.0345001985169267,-0.0920135347893673,-0.0316559514396641,-0.0316183028493556,0.0344242702614208,0.0344242702614208,0.106162391469507,0.106162391469507,0.0285959506687219,0.0285959506687219,0.0286867838007411,0.114820332454089,0.203682370399069,0.203682370399069,0.298373803203551,0.298373803203551,0.398594266057352,0.501625426162309,0.501625426162309,0.610299135657819,0.610299135657819,0.610299135657819,0.609767486188673,0.488879090132516,0.611906191695958,0.485474177762157,0.356296377755939,0.224465389645716,0.358763382159022,0.358704260960818,0.358704260960818,0.358704260960818,0.358704260960818,0.358704260960818,0.358704260960818,0.358704260960818,0.358288899382005,0.357668019013588,0.357668019013588,0.357026768043265,0.356631268087811,0.356631268087811
"M8",0,0,0,0.00287814954771772,0.00863430045354376,0.0172674702381957,0.0287766052477643,0.0287766052477643,0.0287774627492792,0.0287774627492792,0.0517961746397861,0.0517944573653367,0.0517944573653367,0.0834380369296709,0.117944069979607,0.117944069979607,0.117894407186315,0.117894407186315,0.117894407186315,0.117894407186315,0.117894407186315,0.117894407186315,0.117781185997436,0.117781185997436,0.117781185997436,0.117781185997436,0.117781185997436,0.0458972670525424,0.0458972670525424,-0.0317323808013536,-0.0317323808013536,-0.0317323808013536,-0.0317323808013536,0.0572976619730895,0.0572976619730895,0.0572976619730895,0.0572976619730895,0.0572976619730895,0.0572976619730895,0.163542631595661,0.163542631595661,0.163830168789185,0.163666003890499,0.163666003890499,0.283902014194079,0.283902014194079,0.283902014194079,0.154772824667962,0.154772824667962,0.154772824667962,0.292150524916503,0.0110177655743253,0.0110177655743253,0.0107420400556532,0.0104616018560055,0.0104616018560055,0.164780936056026,0.164780936056026,0.324917571900278,0.48741158742853
