 , B8.genotype, B8.batch, B8.cycle, B8.day, B8.hour, B8.time_start, B8.ID.new, B8.behaviour, B8.with.who 
 14597, KO, B8, Dark phase,15,18, 18:42:43, M24, AGGRO, M22 
 14598, KO, B8, Dark phase,15,18, 18:42:43, M24, 0, M22 
 14601, KO, B8, Dark phase,15,18, 18:52:22, M23, 0, M22 
 14603, KO, B8, Dark phase,15,18, 18:52:36, M23, 0, M22 
 14604, KO, B8, Dark phase,15,18, 18:52:41, M23, STR.F, M22 
 14605, KO, B8, Dark phase,15,18, 18:52:41, M23, 0, M22 
 14606, KO, B8, Dark phase,15,18, 18:52:43, M23, STR.F, M22 
 14607, KO, B8, Dark phase,15,18, 18:52:45, M23, 0, M22 
 14609, KO, B8, Dark phase,15,18, 18:52:22, M22, 0, M23 
 14611, KO, B8, Dark phase,15,18, 18:52:36, M22, 0, M23 
 14612, KO, B8, Dark phase,15,18, 18:52:41, M22, STR.F, M23 
 14613, KO, B8, Dark phase,15,18, 18:52:41, M22, 0, M23 
 14614, KO, B8, Dark phase,15,18, 18:52:43, M22, STR.F, M23 
 14615, KO, B8, Dark phase,15,18, 18:52:45, M22, 0, M21 
 14620, KO, B8, Dark phase,15,18, 18:52:45, M21, 0, M22 
 14622, KO, B8, Dark phase,15,19, 19:02:26, M22, 0, M21 
 14623, KO, B8, Dark phase,15,19, 19:02:27, M22, STR.F, M23 
 14624, KO, B8, Dark phase,15,19, 19:02:27, M22, 0, M21 
 14625, KO, B8, Dark phase,15,19, 19:02:31, M22, STR.F, M21 
 14626, KO, B8, Dark phase,15,19, 19:02:33, M22, 0, M21 
 14628, KO, B8, Dark phase,15,19, 19:02:18, M21, 0, M23 
 14629, KO, B8, Dark phase,15,19, 19:02:26, M21, 0, M22 
 14630, KO, B8, Dark phase,15,19, 19:02:27, M21, 0, M22 
 14631, KO, B8, Dark phase,15,19, 19:02:31, M21, STR.F, M22 
 14632, KO, B8, Dark phase,15,19, 19:02:33, M21, 0, M22 
 14633, KO, B8, Dark phase,15,19, 19:02:43, M21, 0, M23 
 14634, KO, B8, Dark phase,15,19, 19:02:18, M23, 0, M21 
 14635, KO, B8, Dark phase,15,19, 19:02:26, M23, 0, M21 
 14636, KO, B8, Dark phase,15,19, 19:02:27, M23, STR.F, M22 
 14637, KO, B8, Dark phase,15,19, 19:02:27, M23, 0, M24 
 14638, KO, B8, Dark phase,15,19, 19:02:42, M23, 0, M21 
 14640, KO, B8, Dark phase,15,19, 19:02:29, M24, 0, M23 
 14641, KO, B8, Dark phase,15,19, 19:02:35, M24, 0, M23 
 14644, KO, B8, Dark phase,15,19, 19:12:18, M21, 0, M22 
 14645, KO, B8, Dark phase,15,19, 19:12:22, M21, STR.F, M23 
 14646, KO, B8, Dark phase,15,19, 19:12:23, M21, 0, M22 
 14647, KO, B8, Dark phase,15,19, 19:12:29, M21, STR.F, M23 
 14648, KO, B8, Dark phase,15,19, 19:12:30, M21, 0, M22 
 14649, KO, B8, Dark phase,15,19, 19:12:35, M21, STR.F, M22 
 14650, KO, B8, Dark phase,15,19, 19:12:40, M21, STR.F, M23 
 14651, KO, B8, Dark phase,15,19, 19:12:45, M21, 0, M22 
 14652, KO, B8, Dark phase,15,19, 19:12:47, M21, STR.F, M23 
 14653, KO, B8, Dark phase,15,19, 19:12:18, M23, 0, M21 
 14654, KO, B8, Dark phase,15,19, 19:12:22, M23, STR.F, M21 
 14655, KO, B8, Dark phase,15,19, 19:12:23, M23, STR.F, M22 
 14656, KO, B8, Dark phase,15,19, 19:12:24, M23, 0, M21 
 14657, KO, B8, Dark phase,15,19, 19:12:28, M23, STR.F, M22 
 14658, KO, B8, Dark phase,15,19, 19:12:29, M23, STR.F, M21 
 14659, KO, B8, Dark phase,15,19, 19:12:30, M23, 0, M21 
 14660, KO, B8, Dark phase,15,19, 19:12:39, M23, STR.F, M22 
 14661, KO, B8, Dark phase,15,19, 19:12:40, M23, STR.F, M21 
 14662, KO, B8, Dark phase,15,19, 19:12:45, M23, 0, M21 
 14663, KO, B8, Dark phase,15,19, 19:12:47, M23, STR.F, M21 
 14664, KO, B8, Dark phase,15,19, 19:12:18, M22, 0, M21 
 14665, KO, B8, Dark phase,15,19, 19:12:23, M22, STR.F, M23 
 14666, KO, B8, Dark phase,15,19, 19:12:24, M22, 0, M21 
 14667, KO, B8, Dark phase,15,19, 19:12:28, M22, STR.F, M23 
 14668, KO, B8, Dark phase,15,19, 19:12:29, M22, 0, M21 
 14669, KO, B8, Dark phase,15,19, 19:12:35, M22, STR.F, M21 
 14670, KO, B8, Dark phase,15,19, 19:12:39, M22, STR.F, M23 
 14671, KO, B8, Dark phase,15,19, 19:12:40, M22, 0, M21 
 14677, KO, B8, Dark phase,15,19, 19:22:23, M22, 0, M21 
 14678, KO, B8, Dark phase,15,19, 19:22:25, M22, STR.F, M21 
 14679, KO, B8, Dark phase,15,19, 19:22:26, M22, 0, M21 
 14680, KO, B8, Dark phase,15,19, 19:22:29, M22, STR.F, M21 
 14681, KO, B8, Dark phase,15,19, 19:22:33, M22, 0, M21 
 14682, KO, B8, Dark phase,15,19, 19:22:45, M22, 0, M21 
 14683, KO, B8, Dark phase,15,19, 19:22:18, M24, 0, M21 
 14684, KO, B8, Dark phase,15,19, 19:22:22, M24, 0, M21 
 14688, KO, B8, Dark phase,15,19, 19:22:45, M24, 0, M21 
 14690, KO, B8, Dark phase,15,19, 19:22:23, M21, 0, M22 
 14691, KO, B8, Dark phase,15,19, 19:22:25, M21, STR.F, M22 
 14692, KO, B8, Dark phase,15,19, 19:22:26, M21, 0, M22 
 14693, KO, B8, Dark phase,15,19, 19:22:29, M21, STR.F, M22 
 14694, KO, B8, Dark phase,15,19, 19:22:33, M21, 0, M22 
 14695, KO, B8, Dark phase,15,19, 19:22:45, M21, 0, M22 
 14697, KO, B8, Dark phase,15,19, 19:32:25, M22, 0, M21 
 14699, KO, B8, Dark phase,15,19, 19:32:35, M22, STR.F, M23 
 14700, KO, B8, Dark phase,15,19, 19:32:35, M22, 0, M23 
 14703, KO, B8, Dark phase,15,19, 19:32:25, M21, 0, M22 
 14708, KO, B8, Dark phase,15,19, 19:32:34, M23, STR.F, M22 
 14709, KO, B8, Dark phase,15,19, 19:32:35, M23, 0, M22 
 14711, KO, B8, Dark phase,15,19, 19:32:45, M23, AGGRO, M24 
 14713, KO, B8, Dark phase,15,19, 19:32:48, M23, AGGRO, M24 
 14718, KO, B8, Dark phase,15,19, 19:32:45, M24, AGGRO, M23 
 14722, KO, B8, Dark phase,15,19, 19:42:24, M24, 0, M23 
 14728, KO, B8, Dark phase,15,19, 19:42:36, M21, 0, M23 
 14730, KO, B8, Dark phase,15,19, 19:42:45, M21, AGGRO, M23 
 14733, KO, B8, Dark phase,15,19, 19:42:24, M23, 0, M24 
 14736, KO, B8, Dark phase,15,19, 19:42:35, M23, 0, M21 
 14738, KO, B8, Dark phase,15,19, 19:42:45, M23, AGGRO, M21 
 14742, KO, B8, Dark phase,15,19, 19:52:18, M21, STR.F, M22 
 14743, KO, B8, Dark phase,15,19, 19:52:36, M21, 0, M22 
 14744, KO, B8, Dark phase,15,19, 19:52:37, M21, STR.F, M22 
 14746, KO, B8, Dark phase,15,19, 19:52:18, M22, STR.F, M21 
 14747, KO, B8, Dark phase,15,19, 19:52:36, M22, 0, M21 
 14748, KO, B8, Dark phase,15,19, 19:52:37, M22, STR.F, M21 
 14759, KO, B8, Dark phase,15,20, 20:02:19, M21, 0, M24 
 14760, KO, B8, Dark phase,15,20, 20:02:27, M21, STR.F, M24 
 14761, KO, B8, Dark phase,15,20, 20:02:28, M21, 0, M24 
 14762, KO, B8, Dark phase,15,20, 20:02:36, M21, STR.F, M24 
 14763, KO, B8, Dark phase,15,20, 20:02:37, M21, 0, M24 
 14764, KO, B8, Dark phase,15,20, 20:02:38, M21, STR.F, M24 
 14765, KO, B8, Dark phase,15,20, 20:02:40, M21, 0, M24 
 14766, KO, B8, Dark phase,15,20, 20:02:46, M21, STR.F, M24 
 14767, KO, B8, Dark phase,15,20, 20:02:19, M24, 0, M21 
 14768, KO, B8, Dark phase,15,20, 20:02:27, M24, STR.F, M21 
 14769, KO, B8, Dark phase,15,20, 20:02:28, M24, 0, M21 
 14770, KO, B8, Dark phase,15,20, 20:02:34, M24, STR.F, M23 
 14771, KO, B8, Dark phase,15,20, 20:02:34, M24, 0, M21 
 14772, KO, B8, Dark phase,15,20, 20:02:36, M24, STR.F, M21 
 14773, KO, B8, Dark phase,15,20, 20:02:37, M24, STR.F, M23 
 14774, KO, B8, Dark phase,15,20, 20:02:38, M24, STR.F, M21 
 14775, KO, B8, Dark phase,15,20, 20:02:40, M24, 0, M21 
 14776, KO, B8, Dark phase,15,20, 20:02:45, M24, STR.F, M21 
 14777, KO, B8, Dark phase,15,20, 20:02:18, M23, 0, M21 
 14778, KO, B8, Dark phase,15,20, 20:02:34, M23, STR.F, M24 
 14779, KO, B8, Dark phase,15,20, 20:02:34, M23, 0, M21 
 14780, KO, B8, Dark phase,15,20, 20:02:37, M23, STR.F, M24 
 14781, KO, B8, Dark phase,15,20, 20:02:38, M23, STR.F, M24 
 14782, KO, B8, Dark phase,15,20, 20:02:40, M23, 0, M21 
 14783, KO, B8, Dark phase,15,20, 20:02:45, M23, STR.F, M24 
 14787, KO, B8, Dark phase,15,20, 20:12:19, M23, 0, M21 
 14788, KO, B8, Dark phase,15,20, 20:12:21, M23, 0, M21 
 14792, KO, B8, Dark phase,15,20, 20:12:19, M21, 0, M23 
 14793, KO, B8, Dark phase,15,20, 20:12:21, M21, 0, M23 
 14795, KO, B8, Dark phase,15,20, 20:12:46, M21, STR.F, M22 
 14800, KO, B8, Dark phase,15,20, 20:12:46, M22, STR.F, M21 
 14807, KO, B8, Dark phase,15,20, 20:22:19, M21, 0, M24 
 14808, KO, B8, Dark phase,15,20, 20:22:21, M21, 0, M22 
 14810, KO, B8, Dark phase,15,20, 20:22:28, M21, 0, M24 
 14811, KO, B8, Dark phase,15,20, 20:22:35, M21, 0, M23 
 14812, KO, B8, Dark phase,15,20, 20:22:37, M21, 0, M24 
 14815, KO, B8, Dark phase,15,20, 20:22:22, M22, 0, M21 
 14822, KO, B8, Dark phase,15,20, 20:22:19, M23, 0, M24 
 14823, KO, B8, Dark phase,15,20, 20:22:21, M23, STR.F, M24 
 14824, KO, B8, Dark phase,15,20, 20:22:29, M23, 0, M21 
 14825, KO, B8, Dark phase,15,20, 20:22:34, M23, 0, M21 
 14826, KO, B8, Dark phase,15,20, 20:22:37, M23, 0, M21 
 14827, KO, B8, Dark phase,15,20, 20:22:44, M23, 0, M24 
 14828, KO, B8, Dark phase,15,20, 20:22:48, M23, STR.F, M24 
 14829, KO, B8, Dark phase,15,20, 20:22:19, M24, 0, M23 
 14830, KO, B8, Dark phase,15,20, 20:22:21, M24, STR.F, M23 
 14831, KO, B8, Dark phase,15,20, 20:22:29, M24, 0, M21 
 14833, KO, B8, Dark phase,15,20, 20:22:37, M24, 0, M23 
 14834, KO, B8, Dark phase,15,20, 20:22:48, M24, STR.F, M23 
 14842, KO, B8, Dark phase,15,20, 20:32:19, M24, 0, M23 
 14843, KO, B8, Dark phase,15,20, 20:32:37, M24, STR.G, M23 
 14844, KO, B8, Dark phase,15,20, 20:32:19, M23, 0, M24 
 14845, KO, B8, Dark phase,15,20, 20:32:34, M23, 0, M24 
 14846, KO, B8, Dark phase,15,20, 20:32:37, M23, 0, M24 
 14852, KO, B8, Dark phase,15,20, 20:42:29, M23, 0, M24 
 14855, KO, B8, Dark phase,15,20, 20:42:29, M24, 0, M23 
 14867, KO, B8, Dark phase,15,21, 21:02:19, M22, 0, M24 
 14868, KO, B8, Dark phase,15,21, 21:02:35, M22, 0, M24 
 14869, KO, B8, Dark phase,15,21, 21:02:37, M22, STR.F, M24 
 14870, KO, B8, Dark phase,15,21, 21:02:37, M22, 0, M24 
 14871, KO, B8, Dark phase,15,21, 21:02:38, M22, 0, M24 
 14872, KO, B8, Dark phase,15,21, 21:02:46, M22, STR.F, M24 
 14873, KO, B8, Dark phase,15,21, 21:02:46, M22, 0, M24 
 14874, KO, B8, Dark phase,15,21, 21:02:19, M24, 0, M22 
 14875, KO, B8, Dark phase,15,21, 21:02:35, M24, 0, M22 
 14876, KO, B8, Dark phase,15,21, 21:02:37, M24, STR.F, M22 
 14877, KO, B8, Dark phase,15,21, 21:02:37, M24, 0, M22 
 14878, KO, B8, Dark phase,15,21, 21:02:38, M24, 0, M22 
 14879, KO, B8, Dark phase,15,21, 21:02:46, M24, STR.F, M22 
 14880, KO, B8, Dark phase,15,21, 21:02:46, M24, 0, M22 
 14883, KO, B8, Dark phase,15,21, 21:02:35, M21, 0, M22 
 14886, KO, B8, Dark phase,15,21, 21:02:41, M21, 0, M23 
 14889, KO, B8, Dark phase,15,21, 21:02:41, M23, 0, M21 
 14892, KO, B8, Dark phase,15,21, 21:12:19, M24, 0, M21 
 14893, KO, B8, Dark phase,15,21, 21:12:38, M24, STR.F, M22 
 14894, KO, B8, Dark phase,15,21, 21:12:38, M24, 0, M21 
 14895, KO, B8, Dark phase,15,21, 21:12:19, M21, 0, M24 
 14896, KO, B8, Dark phase,15,21, 21:12:38, M21, STR.F, M22 
 14897, KO, B8, Dark phase,15,21, 21:12:38, M21, 0, M22 
 14898, KO, B8, Dark phase,15,21, 21:12:40, M21, STR.F, M22 
 14899, KO, B8, Dark phase,15,21, 21:12:41, M21, 0, M22 
 14900, KO, B8, Dark phase,15,21, 21:12:47, M21, STR.F, M22 
 14901, KO, B8, Dark phase,15,21, 21:12:47, M21, 0, M22 
 14903, KO, B8, Dark phase,15,21, 21:12:24, M22, 0, M23 
 14906, KO, B8, Dark phase,15,21, 21:12:38, M22, STR.F, M21 
 14907, KO, B8, Dark phase,15,21, 21:12:38, M22, 0, M21 
 14908, KO, B8, Dark phase,15,21, 21:12:40, M22, STR.F, M24 
 14909, KO, B8, Dark phase,15,21, 21:12:41, M22, 0, M21 
 14910, KO, B8, Dark phase,15,21, 21:12:47, M22, STR.F, M24 
 14912, KO, B8, Dark phase,15,21, 21:12:24, M23, 0, M22 
 14915, KO, B8, Dark phase,15,21, 21:22:19, M22, STR.F, M21 
 14916, KO, B8, Dark phase,15,21, 21:22:33, M22, 0, M21 
 14917, KO, B8, Dark phase,15,21, 21:22:37, M22, STR.F, M21 
 14920, KO, B8, Dark phase,15,21, 21:22:19, M21, STR.F, M22 
 14921, KO, B8, Dark phase,15,21, 21:22:33, M21, STR.F, M24 
 14922, KO, B8, Dark phase,15,21, 21:22:37, M21, 0, M22 
 14923, KO, B8, Dark phase,15,21, 21:22:39, M21, STR.F, M23 
 14924, KO, B8, Dark phase,15,21, 21:22:42, M21, 0, M24 
 14925, KO, B8, Dark phase,15,21, 21:22:19, M24, STR.F, M21 
 14926, KO, B8, Dark phase,15,21, 21:22:33, M24, STR.F, M21 
 14927, KO, B8, Dark phase,15,21, 21:22:37, M24, 0, M21 
 14928, KO, B8, Dark phase,15,21, 21:22:19, M23, STR.F, M21 
 14929, KO, B8, Dark phase,15,21, 21:22:33, M23, STR.F, M21 
 14930, KO, B8, Dark phase,15,21, 21:22:37, M23, 0, M21 
 14931, KO, B8, Dark phase,15,21, 21:22:39, M23, STR.F, M21 
 14932, KO, B8, Dark phase,15,21, 21:22:42, M23, 0, M21 
 14933, KO, B8, Dark phase,15,21, 21:32:19, M24, 0, M21 
 14934, KO, B8, Dark phase,15,21, 21:32:30, M24, STR.F, M21 
 14935, KO, B8, Dark phase,15,21, 21:32:30, M24, 0, M21 
 14936, KO, B8, Dark phase,15,21, 21:32:34, M24, STR.F, M21 
 14937, KO, B8, Dark phase,15,21, 21:32:41, M24, 0, M21 
 14938, KO, B8, Dark phase,15,21, 21:32:45, M24, 0, M21 
 14939, KO, B8, Dark phase,15,21, 21:32:19, M23, 0, M21 
 14940, KO, B8, Dark phase,15,21, 21:32:23, M23, STR.F, M21 
 14941, KO, B8, Dark phase,15,21, 21:32:25, M23, 0, M24 
 14942, KO, B8, Dark phase,15,21, 21:32:29, M23, STR.F, M24 
 14943, KO, B8, Dark phase,15,21, 21:32:31, M23, 0, M24 
 14944, KO, B8, Dark phase,15,21, 21:32:34, M23, STR.F, M24 
 14945, KO, B8, Dark phase,15,21, 21:32:41, M23, 0, M24 
 14946, KO, B8, Dark phase,15,21, 21:32:19, M21, 0, M24 
 14947, KO, B8, Dark phase,15,21, 21:32:23, M21, STR.F, M23 
 14948, KO, B8, Dark phase,15,21, 21:32:25, M21, 0, M24 
 14949, KO, B8, Dark phase,15,21, 21:32:29, M21, STR.F, M24 
 14950, KO, B8, Dark phase,15,21, 21:32:31, M21, 0, M24 
 14951, KO, B8, Dark phase,15,21, 21:32:34, M21, STR.F, M24 
 14952, KO, B8, Dark phase,15,21, 21:32:41, M21, 0, M24 
 14957, KO, B8, Dark phase,16,21, 21:42:33, M23, 0, M21 
 14958, KO, B8, Dark phase,16,21, 21:42:39, M23, 0, M21 
 14966, KO, B8, Dark phase,16,21, 21:42:23, M21, 0, M22 
 14967, KO, B8, Dark phase,16,21, 21:42:34, M21, 0, M22 
 14968, KO, B8, Dark phase,16,21, 21:42:43, M21, 0, M22 
 14969, KO, B8, Dark phase,16,21, 21:42:23, M22, 0, M21 
 14970, KO, B8, Dark phase,16,21, 21:42:34, M22, 0, M21 
 14971, KO, B8, Dark phase,16,21, 21:42:43, M22, 0, M21 
 14973, KO, B8, Dark phase,16,21, 21:52:31, M21, 0, M24 
 14974, KO, B8, Dark phase,16,21, 21:52:36, M21, 0, M24 
 14975, KO, B8, Dark phase,16,21, 21:52:38, M21, STR.F, M23 
 14977, KO, B8, Dark phase,16,21, 21:52:46, M21, AGGRO, M22 
 14980, KO, B8, Dark phase,16,21, 21:52:31, M23, 0, M24 
 14981, KO, B8, Dark phase,16,21, 21:52:38, M23, STR.F, M21 
 14984, KO, B8, Dark phase,16,21, 21:52:29, M22, 0, M24 
 14986, KO, B8, Dark phase,16,21, 21:52:46, M22, AGGRO, M21 
 14987, KO, B8, Dark phase,16,21, 21:52:48, M22, 0, M24 
 14988, KO, B8, Dark phase,16,21, 21:52:51, M22, AGGRO, M24 
 14990, KO, B8, Dark phase,16,21, 21:52:31, M24, 0, M23 
 14991, KO, B8, Dark phase,16,21, 21:52:32, M24, 0, M21 
 14992, KO, B8, Dark phase,16,21, 21:52:36, M24, 0, M21 
 14993, KO, B8, Dark phase,16,21, 21:52:45, M24, 0, M23 
 14994, KO, B8, Dark phase,16,21, 21:52:50, M24, AGGRO, M22 
 14996, KO, B8, Dark phase,16,22, 22:02:30, M22, AGGRO, M23 
 14997, KO, B8, Dark phase,16,22, 22:02:31, M22, 0, M21 
 14998, KO, B8, Dark phase,16,22, 22:02:40, M22, STR.F, M21 
 14999, KO, B8, Dark phase,16,22, 22:02:40, M22, 0, M21 
 15002, KO, B8, Dark phase,16,22, 22:02:23, M21, 0, M24 
 15003, KO, B8, Dark phase,16,22, 22:02:28, M21, STR.F, M24 
 15004, KO, B8, Dark phase,16,22, 22:02:32, M21, 0, M24 
 15005, KO, B8, Dark phase,16,22, 22:02:33, M21, STR.F, M24 
 15006, KO, B8, Dark phase,16,22, 22:02:34, M21, 0, M24 
 15007, KO, B8, Dark phase,16,22, 22:02:40, M21, STR.F, M22 
 15008, KO, B8, Dark phase,16,22, 22:02:40, M21, STR.F, M24 
 15009, KO, B8, Dark phase,16,22, 22:02:23, M24, 0, M21 
 15010, KO, B8, Dark phase,16,22, 22:02:28, M24, STR.F, M21 
 15011, KO, B8, Dark phase,16,22, 22:02:32, M24, 0, M21 
 15012, KO, B8, Dark phase,16,22, 22:02:33, M24, STR.F, M21 
 15013, KO, B8, Dark phase,16,22, 22:02:34, M24, 0, M21 
 15014, KO, B8, Dark phase,16,22, 22:02:40, M24, STR.F, M21 
 15015, KO, B8, Dark phase,16,22, 22:02:23, M23, 0, M21 
 15016, KO, B8, Dark phase,16,22, 22:02:30, M23, AGGRO, M22 
 15022, KO, B8, Light phase,16,6, 06:02:20, M22, 0, M21 
 15025, KO, B8, Light phase,16,6, 06:02:38, M22, 0, M21 
 15026, KO, B8, Light phase,16,6, 06:02:20, M21, 0, M22 
 15027, KO, B8, Light phase,16,6, 06:02:26, M21, 0, M23 
 15028, KO, B8, Light phase,16,6, 06:02:35, M21, 0, M23 
 15029, KO, B8, Light phase,16,6, 06:02:39, M21, 0, M22 
 15030, KO, B8, Light phase,16,6, 06:02:20, M23, 0, M22 
 15031, KO, B8, Light phase,16,6, 06:02:26, M23, 0, M21 
 15034, KO, B8, Light phase,16,6, 06:12:24, M24, 0, M22 
 15035, KO, B8, Light phase,16,6, 06:12:27, M24, 0, M22 
 15036, KO, B8, Light phase,16,6, 06:12:45, M24, 0, M23 
 15037, KO, B8, Light phase,16,6, 06:12:49, M24, STR.F, M23 
 15038, KO, B8, Light phase,16,6, 06:12:20, M22, 0, M23 
 15039, KO, B8, Light phase,16,6, 06:12:24, M22, 0, M24 
 15040, KO, B8, Light phase,16,6, 06:12:28, M22, 0, M24 
 15042, KO, B8, Light phase,16,6, 06:12:20, M23, 0, M22 
 15043, KO, B8, Light phase,16,6, 06:12:24, M23, 0, M22 
 15046, KO, B8, Light phase,16,6, 06:12:44, M23, 0, M22 
 15047, KO, B8, Light phase,16,6, 06:12:49, M23, STR.F, M22 
 15051, KO, B8, Light phase,16,6, 06:22:20, M24, 0, M21 
 15052, KO, B8, Light phase,16,6, 06:22:25, M24, 0, M23 
 15053, KO, B8, Light phase,16,6, 06:22:44, M24, 0, M21 
 15054, KO, B8, Light phase,16,6, 06:22:45, M24, 0, M23 
 15055, KO, B8, Light phase,16,6, 06:22:20, M23, 0, M24 
 15056, KO, B8, Light phase,16,6, 06:22:25, M23, 0, M24 
 15057, KO, B8, Light phase,16,6, 06:22:44, M23, 0, M24 
 15058, KO, B8, Light phase,16,6, 06:22:45, M23, 0, M24 
 15059, KO, B8, Light phase,16,6, 06:22:20, M21, 0, M24 
 15063, KO, B8, Light phase,16,6, 06:22:44, M21, 0, M24 
 15071, KO, B8, Light phase,16,6, 06:32:21, M21, 0, M22 
 15073, KO, B8, Light phase,16,6, 06:32:21, M22, 0, M21 
 15077, KO, B8, Light phase,16,6, 06:32:35, M22, 0, M24 
 15079, KO, B8, Light phase,16,6, 06:32:49, M22, AGGRO, M24 
 15082, KO, B8, Light phase,16,6, 06:32:27, M24, 0, M23 
 15083, KO, B8, Light phase,16,6, 06:32:37, M24, 0, M22 
 15084, KO, B8, Light phase,16,6, 06:32:39, M24, 0, M23 
 15087, KO, B8, Light phase,16,6, 06:32:49, M24, AGGRO, M22 
 15089, KO, B8, Light phase,16,6, 06:32:28, M23, 0, M24 
 15090, KO, B8, Light phase,16,6, 06:32:37, M23, 0, M24 
 15091, KO, B8, Light phase,16,6, 06:32:38, M23, 0, M24 
