 , B7.genotype, B7.batch, B7.cycle, B7.day, B7.hour, B7.time_start, B7.ID.new, B7.behaviour, B7.with.who 
 12923, CONT, B7, Dark phase,10,18, 18:39:11, M18, 0, M20 
 12924, CONT, B7, Dark phase,10,18, 18:39:14, M18, STR.F, M20 
 12925, CONT, B7, Dark phase,10,18, 18:39:14, M18, 0, M20 
 12926, CONT, B7, Dark phase,10,18, 18:38:50, M20, 0, M17 
 12927, CONT, B7, Dark phase,10,18, 18:38:55, M20, STR.F, M18 
 12928, CONT, B7, Dark phase,10,18, 18:38:56, M20, 0, M17 
 12929, CONT, B7, Dark phase,10,18, 18:39:00, M20, STR.F, M18 
 12930, CONT, B7, Dark phase,10,18, 18:39:00, M20, 0, M17 
 12931, CONT, B7, Dark phase,10,18, 18:39:11, M20, STR.F, M18 
 12932, CONT, B7, Dark phase,10,18, 18:39:11, M20, 0, M18 
 12933, CONT, B7, Dark phase,10,18, 18:39:14, M20, STR.F, M18 
 12934, CONT, B7, Dark phase,10,18, 18:39:14, M20, 0, M18 
 12939, CONT, B7, Dark phase,10,18, 18:49:08, M18, 0, M19 
 12940, CONT, B7, Dark phase,10,18, 18:49:18, M18, 0, M19 
 12944, CONT, B7, Dark phase,10,18, 18:49:08, M19, 0, M18 
 12945, CONT, B7, Dark phase,10,18, 18:49:16, M19, 0, M18 
 12946, CONT, B7, Dark phase,10,18, 18:49:19, M19, 0, M18 
 12947, CONT, B7, Dark phase,10,18, 18:48:51, M20, 0, M17 
 12949, CONT, B7, Dark phase,10,18, 18:48:51, M17, 0, M20 
 12950, CONT, B7, Dark phase,10,18, 18:49:12, M17, 0, M20 
 12951, CONT, B7, Dark phase,10,18, 18:49:18, M17, 0, M19 
 12954, CONT, B7, Dark phase,10,18, 18:59:16, M18, 0, M20 
 12956, CONT, B7, Dark phase,10,18, 18:58:51, M17, 0, M20 
 12957, CONT, B7, Dark phase,10,18, 18:58:56, M17, STR.F, M20 
 12958, CONT, B7, Dark phase,10,18, 18:58:57, M17, 0, M20 
 12960, CONT, B7, Dark phase,10,18, 18:58:51, M20, 0, M17 
 12961, CONT, B7, Dark phase,10,18, 18:58:56, M20, STR.F, M17 
 12962, CONT, B7, Dark phase,10,18, 18:58:57, M20, 0, M17 
 12963, CONT, B7, Dark phase,10,18, 18:59:14, M20, 0, M18 
 12964, CONT, B7, Dark phase,10,18, 18:59:15, M20, AGGRO, M18 
 12965, CONT, B7, Dark phase,10,18, 18:59:16, M20, 0, M18 
 12967, CONT, B7, Dark phase,10,19, 19:08:51, M20, 0, M17 
 12968, CONT, B7, Dark phase,10,19, 19:08:51, M17, STR.F, M18 
 12969, CONT, B7, Dark phase,10,19, 19:09:00, M17, 0, M18 
 12970, CONT, B7, Dark phase,10,19, 19:09:04, M17, STR.F, M18 
 12971, CONT, B7, Dark phase,10,19, 19:09:04, M17, 0, M18 
 12972, CONT, B7, Dark phase,10,19, 19:09:05, M17, STR.F, M18 
 12973, CONT, B7, Dark phase,10,19, 19:09:09, M17, 0, M18 
 12974, CONT, B7, Dark phase,10,19, 19:09:14, M17, STR.F, M18 
 12975, CONT, B7, Dark phase,10,19, 19:09:14, M17, 0, M17 
 12976, CONT, B7, Dark phase,10,19, 19:08:51, M18, STR.F, M17 
 12977, CONT, B7, Dark phase,10,19, 19:09:00, M18, 0, M17 
 12978, CONT, B7, Dark phase,10,19, 19:09:04, M18, STR.F, M17 
 12979, CONT, B7, Dark phase,10,19, 19:09:04, M18, 0, M17 
 12980, CONT, B7, Dark phase,10,19, 19:09:05, M18, STR.F, M17 
 12981, CONT, B7, Dark phase,10,19, 19:09:09, M18, 0, M17 
 12982, CONT, B7, Dark phase,10,19, 19:09:14, M18, STR.F, M17 
 12983, CONT, B7, Dark phase,10,19, 19:09:14, M18, 0, M17 
 12989, CONT, B7, Dark phase,10,19, 19:18:51, M19, 0, M17 
 12990, CONT, B7, Dark phase,10,19, 19:18:54, M19, STR.F, M17 
 12991, CONT, B7, Dark phase,10,19, 19:18:56, M19, 0, M17 
 12992, CONT, B7, Dark phase,10,19, 19:19:03, M19, STR.F, M17 
 12993, CONT, B7, Dark phase,10,19, 19:19:15, M19, 0, M17 
 12994, CONT, B7, Dark phase,10,19, 19:18:51, M17, 0, M19 
 12995, CONT, B7, Dark phase,10,19, 19:18:54, M17, STR.F, M19 
 12996, CONT, B7, Dark phase,10,19, 19:18:56, M17, 0, M19 
 12997, CONT, B7, Dark phase,10,19, 19:19:03, M17, STR.F, M19 
 12998, CONT, B7, Dark phase,10,19, 19:19:15, M17, 0, M19 
 13002, CONT, B7, Dark phase,10,19, 19:29:05, M19, 0, M18 
 13003, CONT, B7, Dark phase,10,19, 19:29:05, M19, 0, M18 
 13006, CONT, B7, Dark phase,10,19, 19:28:51, M20, 0, M17 
 13007, CONT, B7, Dark phase,10,19, 19:28:55, M20, 0, M17 
 13008, CONT, B7, Dark phase,10,19, 19:28:58, M20, 0, M17 
 13009, CONT, B7, Dark phase,10,19, 19:29:06, M20, STR.F, M17 
 13010, CONT, B7, Dark phase,10,19, 19:29:10, M20, 0, M17 
 13011, CONT, B7, Dark phase,10,19, 19:29:17, M20, STR.F, M17 
 13012, CONT, B7, Dark phase,10,19, 19:29:19, M20, 0, M17 
 13013, CONT, B7, Dark phase,10,19, 19:28:51, M18, STR.F, M17 
 13016, CONT, B7, Dark phase,10,19, 19:29:05, M18, 0, M19 
 13018, CONT, B7, Dark phase,10,19, 19:28:51, M17, STR.F, M18 
 13019, CONT, B7, Dark phase,10,19, 19:28:57, M17, 0, M20 
 13020, CONT, B7, Dark phase,10,19, 19:29:08, M17, STR.F, M20 
 13021, CONT, B7, Dark phase,10,19, 19:29:10, M17, 0, M20 
 13022, CONT, B7, Dark phase,10,19, 19:29:17, M17, STR.F, M20 
 13023, CONT, B7, Dark phase,10,19, 19:29:19, M17, 0, M20 
 13038, CONT, B7, Dark phase,10,19, 19:48:59, M17, 0, M20 
 13039, CONT, B7, Dark phase,10,19, 19:49:05, M17, 0, M20 
 13040, CONT, B7, Dark phase,10,19, 19:49:20, M17, STR.F, M20 
 13043, CONT, B7, Dark phase,10,19, 19:48:57, M20, 0, M17 
 13044, CONT, B7, Dark phase,10,19, 19:49:06, M20, 0, M17 
 13045, CONT, B7, Dark phase,10,19, 19:49:20, M20, STR.F, M17 
 13047, CONT, B7, Dark phase,10,19, 19:58:51, M20, STR.F, M17 
 13048, CONT, B7, Dark phase,10,19, 19:58:56, M20, 0, M17 
 13049, CONT, B7, Dark phase,10,19, 19:59:12, M20, 0, M17 
 13050, CONT, B7, Dark phase,10,19, 19:59:14, M20, 0, M17 
 13051, CONT, B7, Dark phase,10,19, 19:58:51, M19, 0, M17 
 13052, CONT, B7, Dark phase,10,19, 19:58:56, M19, STR.F, M17 
 13053, CONT, B7, Dark phase,10,19, 19:59:10, M19, 0, M17 
 13054, CONT, B7, Dark phase,10,19, 19:59:13, M19, STR.F, M17 
 13055, CONT, B7, Dark phase,10,19, 19:59:14, M19, 0, M17 
 13056, CONT, B7, Dark phase,10,19, 19:59:18, M19, STR.F, M17 
 13057, CONT, B7, Dark phase,10,19, 19:58:51, M17, 0, M19 
 13058, CONT, B7, Dark phase,10,19, 19:58:56, M17, STR.F, M19 
 13059, CONT, B7, Dark phase,10,19, 19:59:10, M17, 0, M19 
 13060, CONT, B7, Dark phase,10,19, 19:59:13, M17, STR.F, M19 
 13061, CONT, B7, Dark phase,10,19, 19:59:14, M17, 0, M19 
 13062, CONT, B7, Dark phase,10,19, 19:59:18, M17, STR.F, M19 
 13064, CONT, B7, Dark phase,10,20, 20:08:59, M19, AGGRO, M17 
 13065, CONT, B7, Dark phase,10,20, 20:09:00, M19, 0, M17 
 13072, CONT, B7, Dark phase,10,20, 20:08:51, M18, 0, M20 
 13073, CONT, B7, Dark phase,10,20, 20:08:55, M18, 0, M20 
 13074, CONT, B7, Dark phase,10,20, 20:09:01, M18, 0, M20 
 13075, CONT, B7, Dark phase,10,20, 20:09:04, M18, STR.G, M20 
 13077, CONT, B7, Dark phase,10,20, 20:09:08, M18, 0, M20 
 13078, CONT, B7, Dark phase,10,20, 20:09:10, M18, 0, M20 
 13079, CONT, B7, Dark phase,10,20, 20:08:51, M20, 0, M18 
 13080, CONT, B7, Dark phase,10,20, 20:09:04, M20, 0, M18 
 13082, CONT, B7, Dark phase,10,20, 20:09:08, M20, 0, M18 
 13083, CONT, B7, Dark phase,10,20, 20:09:09, M20, 0, M18 
 13085, CONT, B7, Dark phase,10,20, 20:18:57, M17, 0, M20 
 13089, CONT, B7, Dark phase,10,20, 20:18:51, M19, 0, M18 
 13090, CONT, B7, Dark phase,10,20, 20:19:06, M19, 0, M18 
 13091, CONT, B7, Dark phase,10,20, 20:19:11, M19, 0, M18 
 13093, CONT, B7, Dark phase,10,20, 20:18:51, M18, 0, M19 
 13094, CONT, B7, Dark phase,10,20, 20:19:11, M18, 0, M19 
 13100, CONT, B7, Dark phase,10,20, 20:28:58, M17, 0, M19 
 13101, CONT, B7, Dark phase,10,20, 20:29:02, M17, STR.F, M19 
 13102, CONT, B7, Dark phase,10,20, 20:29:02, M17, 0, M19 
 13103, CONT, B7, Dark phase,10,20, 20:29:04, M17, 0, M20 
 13104, CONT, B7, Dark phase,10,20, 20:29:11, M17, STR.F, M20 
 13105, CONT, B7, Dark phase,10,20, 20:29:11, M17, 0, M20 
 13106, CONT, B7, Dark phase,10,20, 20:28:51, M19, 0, M20 
 13107, CONT, B7, Dark phase,10,20, 20:28:54, M19, 0, M20 
 13108, CONT, B7, Dark phase,10,20, 20:28:59, M19, 0, M17 
 13109, CONT, B7, Dark phase,10,20, 20:29:02, M19, STR.F, M17 
 13111, CONT, B7, Dark phase,10,20, 20:29:08, M19, 0, M18 
 13115, CONT, B7, Dark phase,10,20, 20:28:54, M20, 0, M19 
 13116, CONT, B7, Dark phase,10,20, 20:28:59, M20, 0, M17 
 13117, CONT, B7, Dark phase,10,20, 20:29:04, M20, 0, M17 
 13118, CONT, B7, Dark phase,10,20, 20:29:11, M20, STR.F, M17 
 13119, CONT, B7, Dark phase,10,20, 20:29:11, M20, 0, M17 
 13130, CONT, B7, Dark phase,10,20, 20:39:19, M19, STR.F, M17 
 13131, CONT, B7, Dark phase,10,20, 20:38:51, M17, 0, M20 
 13132, CONT, B7, Dark phase,10,20, 20:38:58, M17, STR.F, M20 
 13133, CONT, B7, Dark phase,10,20, 20:38:59, M17, 0, M20 
 13134, CONT, B7, Dark phase,10,20, 20:39:09, M17, STR.F, M20 
 13135, CONT, B7, Dark phase,10,20, 20:39:11, M17, 0, M20 
 13136, CONT, B7, Dark phase,10,20, 20:39:19, M17, STR.F, M19 
 13137, CONT, B7, Dark phase,10,20, 20:38:51, M20, 0, M17 
 13138, CONT, B7, Dark phase,10,20, 20:38:58, M20, STR.F, M17 
 13139, CONT, B7, Dark phase,10,20, 20:38:59, M20, 0, M17 
 13140, CONT, B7, Dark phase,10,20, 20:39:09, M20, STR.F, M17 
 13141, CONT, B7, Dark phase,10,20, 20:39:11, M20, 0, M17 
 13142, CONT, B7, Dark phase,10,20, 20:39:19, M20, STR.F, M19 
 13149, CONT, B7, Dark phase,10,20, 20:48:51, M18, 0, M17 
 13150, CONT, B7, Dark phase,10,20, 20:48:51, M17, 0, M18 
 13154, CONT, B7, Dark phase,10,20, 20:59:10, M18, 0, M20 
 13159, CONT, B7, Dark phase,10,20, 20:59:10, M20, 0, M18 
 13161, CONT, B7, Dark phase,10,20, 20:58:51, M17, 0, M19 
 13162, CONT, B7, Dark phase,10,20, 20:58:51, M19, 0, M17 
 13171, CONT, B7, Dark phase,10,21, 21:18:51, M19, STR.F, M18 
 13172, CONT, B7, Dark phase,10,21, 21:18:59, M19, 0, M18 
 13173, CONT, B7, Dark phase,10,21, 21:19:03, M19, STR.F, M18 
 13174, CONT, B7, Dark phase,10,21, 21:19:03, M19, 0, M18 
 13175, CONT, B7, Dark phase,10,21, 21:19:10, M19, STR.F, M18 
 13176, CONT, B7, Dark phase,10,21, 21:19:10, M19, 0, M18 
 13177, CONT, B7, Dark phase,10,21, 21:18:51, M18, STR.F, M19 
 13178, CONT, B7, Dark phase,10,21, 21:18:59, M18, 0, M19 
 13179, CONT, B7, Dark phase,10,21, 21:19:03, M18, STR.F, M19 
 13180, CONT, B7, Dark phase,10,21, 21:19:03, M18, 0, M19 
 13181, CONT, B7, Dark phase,10,21, 21:19:10, M18, STR.F, M19 
 13182, CONT, B7, Dark phase,10,21, 21:19:10, M18, 0, M19 
 13184, CONT, B7, Dark phase,10,21, 21:28:56, M20, STR.F, M18 
 13185, CONT, B7, Dark phase,10,21, 21:28:57, M20, 0, M18 
 13186, CONT, B7, Dark phase,10,21, 21:28:58, M20, STR.F, M18 
 13187, CONT, B7, Dark phase,10,21, 21:29:02, M20, 0, M18 
 13188, CONT, B7, Dark phase,10,21, 21:29:04, M20, STR.F, M18 
 13189, CONT, B7, Dark phase,10,21, 21:29:05, M20, 0, M18 
 13190, CONT, B7, Dark phase,10,21, 21:29:08, M20, STR.F, M18 
 13191, CONT, B7, Dark phase,10,21, 21:29:08, M20, 0, M18 
 13192, CONT, B7, Dark phase,10,21, 21:29:14, M20, STR.F, M18 
 13194, CONT, B7, Dark phase,10,21, 21:28:56, M18, STR.F, M20 
 13195, CONT, B7, Dark phase,10,21, 21:28:57, M18, 0, M20 
 13196, CONT, B7, Dark phase,10,21, 21:28:58, M18, STR.F, M20 
 13197, CONT, B7, Dark phase,10,21, 21:29:02, M18, 0, M20 
 13198, CONT, B7, Dark phase,10,21, 21:29:04, M18, STR.F, M20 
 13199, CONT, B7, Dark phase,10,21, 21:29:05, M18, 0, M20 
 13200, CONT, B7, Dark phase,10,21, 21:29:08, M18, STR.F, M20 
 13201, CONT, B7, Dark phase,10,21, 21:29:08, M18, 0, M20 
 13202, CONT, B7, Dark phase,10,21, 21:29:14, M18, STR.F, M20 
 13203, CONT, B7, Dark phase,10,21, 21:28:51, M19, 0, M17 
 13205, CONT, B7, Dark phase,10,21, 21:29:03, M19, 0, M17 
 13207, CONT, B7, Dark phase,10,21, 21:28:51, M17, 0, M19 
 13209, CONT, B7, Dark phase,10,21, 21:29:03, M17, 0, M19 
 13213, CONT, B7, Dark phase,10,21, 21:39:13, M18, 0, M17 
 13220, CONT, B7, Dark phase,10,21, 21:38:51, M20, 0, M17 
 13221, CONT, B7, Dark phase,10,21, 21:39:00, M20, STR.F, M17 
 13222, CONT, B7, Dark phase,10,21, 21:39:03, M20, 0, M17 
 13223, CONT, B7, Dark phase,10,21, 21:39:13, M20, 0, M17 
 13224, CONT, B7, Dark phase,10,21, 21:39:17, M20, 0, M17 
 13225, CONT, B7, Dark phase,10,21, 21:38:51, M17, 0, M20 
 13226, CONT, B7, Dark phase,10,21, 21:39:00, M17, STR.F, M20 
 13227, CONT, B7, Dark phase,10,21, 21:39:03, M17, 0, M20 
 13228, CONT, B7, Dark phase,10,21, 21:39:13, M17, 0, M18 
 13229, CONT, B7, Dark phase,10,21, 21:39:17, M17, 0, M20 
 13231, CONT, B7, Dark phase,10,21, 21:48:54, M17, 0, M18 
 13232, CONT, B7, Dark phase,10,21, 21:48:57, M17, 0, M18 
 13233, CONT, B7, Dark phase,10,21, 21:49:00, M17, AGGRO, M18 
 13235, CONT, B7, Dark phase,10,21, 21:49:07, M17, 0, M20 
 13237, CONT, B7, Dark phase,10,21, 21:49:15, M17, 0, M19 
 13238, CONT, B7, Dark phase,10,21, 21:49:16, M17, 0, M19 
 13240, CONT, B7, Dark phase,10,21, 21:49:19, M17, 0, M19 
 13242, CONT, B7, Dark phase,10,21, 21:48:55, M18, 0, M17 
 13243, CONT, B7, Dark phase,10,21, 21:48:57, M18, 0, M17 
 13244, CONT, B7, Dark phase,10,21, 21:49:00, M18, 0, M17 
 13245, CONT, B7, Dark phase,10,21, 21:49:01, M18, 0, M17 
 13247, CONT, B7, Dark phase,10,21, 21:49:06, M18, 0, M17 
 13249, CONT, B7, Dark phase,10,21, 21:49:19, M18, 0, M17 
 13250, CONT, B7, Dark phase,10,21, 21:48:51, M20, 0, M19 
 13251, CONT, B7, Dark phase,10,21, 21:49:01, M20, 0, M19 
 13252, CONT, B7, Dark phase,10,21, 21:49:02, M20, 0, M19 
 13253, CONT, B7, Dark phase,10,21, 21:49:06, M20, 0, M19 
 13254, CONT, B7, Dark phase,10,21, 21:49:09, M20, 0, M19 
 13255, CONT, B7, Dark phase,10,21, 21:49:14, M20, 0, M19 
 13256, CONT, B7, Dark phase,10,21, 21:49:15, M20, 0, M17 
 13257, CONT, B7, Dark phase,10,21, 21:49:18, M20, 0, M18 
 13258, CONT, B7, Dark phase,10,21, 21:48:51, M19, 0, M20 
 13259, CONT, B7, Dark phase,10,21, 21:49:01, M19, 0, M20 
 13260, CONT, B7, Dark phase,10,21, 21:49:02, M19, 0, M20 
 13261, CONT, B7, Dark phase,10,21, 21:49:06, M19, 0, M20 
 13262, CONT, B7, Dark phase,10,21, 21:49:09, M19, 0, M20 
 13263, CONT, B7, Dark phase,10,21, 21:49:14, M19, 0, M20 
 13268, CONT, B7, Dark phase,10,21, 21:59:07, M20, STR.G, M17 
 13270, CONT, B7, Dark phase,10,21, 21:59:07, M17, 0, M20 
 13271, CONT, B7, Dark phase,10,21, 21:58:51, M19, 0, M18 
 13272, CONT, B7, Dark phase,10,21, 21:58:51, M18, 0, M19 
 13274, CONT, B7, Dark phase,10,22, 22:09:03, M17, AGGRO, M20 
 13275, CONT, B7, Dark phase,10,22, 22:09:03, M17, 0, M20 
 13276, CONT, B7, Dark phase,10,22, 22:09:07, M17, 0, M20 
 13281, CONT, B7, Dark phase,10,22, 22:09:01, M20, 0, M17 
 13282, CONT, B7, Dark phase,10,22, 22:09:03, M20, AGGRO, M17 
 13283, CONT, B7, Dark phase,10,22, 22:09:03, M20, 0, M17 
 13284, CONT, B7, Dark phase,10,22, 22:09:07, M20, 0, M17 
 13287, CONT, B7, Dark phase,10,22, 22:09:16, M20, 0, M19 
 13288, CONT, B7, Dark phase,10,22, 22:08:51, M18, 0, M19 
 13289, CONT, B7, Dark phase,10,22, 22:09:16, M18, 0, M19 
 13290, CONT, B7, Dark phase,10,22, 22:08:51, M19, 0, M18 
 13291, CONT, B7, Dark phase,10,22, 22:09:16, M19, 0, M18 
 13292, CONT, B7, Light phase,11,6, 06:08:53, M18, 0, M20 
 13293, CONT, B7, Light phase,11,6, 06:08:56, M18, 0, M20 
 13295, CONT, B7, Light phase,11,6, 06:09:13, M18, 0, M20 
 13296, CONT, B7, Light phase,11,6, 06:09:18, M18, 0, M20 
 13297, CONT, B7, Light phase,11,6, 06:09:21, M18, 0, M20 
 13298, CONT, B7, Light phase,11,6, 06:08:53, M20, 0, M18 
 13299, CONT, B7, Light phase,11,6, 06:08:56, M20, 0, M18 
 13301, CONT, B7, Light phase,11,6, 06:09:04, M20, 0, M17 
 13302, CONT, B7, Light phase,11,6, 06:09:13, M20, 0, M18 
 13303, CONT, B7, Light phase,11,6, 06:09:18, M20, 0, M18 
 13304, CONT, B7, Light phase,11,6, 06:09:21, M20, 0, M18 
 13305, CONT, B7, Light phase,11,6, 06:08:53, M19, 0, M17 
 13306, CONT, B7, Light phase,11,6, 06:09:04, M19, 0, M17 
 13307, CONT, B7, Light phase,11,6, 06:09:13, M19, 0, M17 
 13308, CONT, B7, Light phase,11,6, 06:08:53, M17, STR.G, M19 
 13309, CONT, B7, Light phase,11,6, 06:09:04, M17, STR.G, M19 
 13310, CONT, B7, Light phase,11,6, 06:09:13, M17, STR.G, M19 
 13314, CONT, B7, Light phase,11,6, 06:19:07, M18, 0, M17 
 13315, CONT, B7, Light phase,11,6, 06:18:53, M20, 0, M19 
 13316, CONT, B7, Light phase,11,6, 06:19:01, M20, 0, M19 
 13317, CONT, B7, Light phase,11,6, 06:19:08, M20, 0, M17 
 13318, CONT, B7, Light phase,11,6, 06:19:10, M20, 0, M17 
 13319, CONT, B7, Light phase,11,6, 06:18:53, M19, 0, M17 
 13320, CONT, B7, Light phase,11,6, 06:19:07, M19, 0, M17 
 13321, CONT, B7, Light phase,11,6, 06:18:53, M17, 0, M19 
 13322, CONT, B7, Light phase,11,6, 06:19:07, M17, 0, M18 
 13325, CONT, B7, Light phase,11,6, 06:29:04, M20, 0, M19 
 13327, CONT, B7, Light phase,11,6, 06:28:53, M18, 0, M19 
 13329, CONT, B7, Light phase,11,6, 06:29:05, M18, 0, M19 
 13331, CONT, B7, Light phase,11,6, 06:28:53, M19, AFFI, M17 
 13332, CONT, B7, Light phase,11,6, 06:29:01, M19, AFFI, M17 
 13333, CONT, B7, Light phase,11,6, 06:29:04, M19, AFFI, M17 
 13334, CONT, B7, Light phase,11,6, 06:29:07, M19, AFFI, M17 
 13335, CONT, B7, Light phase,11,6, 06:29:12, M19, AFFI, M17 
 13336, CONT, B7, Light phase,11,6, 06:28:53, M17, AFFI, M19 
 13337, CONT, B7, Light phase,11,6, 06:29:01, M17, AFFI, M19 
 13338, CONT, B7, Light phase,11,6, 06:29:04, M17, AFFI, M19 
 13339, CONT, B7, Light phase,11,6, 06:29:07, M17, AFFI, M19 
 13340, CONT, B7, Light phase,11,6, 06:29:12, M17, AFFI, M19 
 13341, CONT, B7, Light phase,11,6, 06:38:53, M19, 0, M17 
 13342, CONT, B7, Light phase,11,6, 06:39:01, M19, 0, M17 
 13343, CONT, B7, Light phase,11,6, 06:39:53, M18, 0, M17 
 13344, CONT, B7, Light phase,11,6, 06:39:56, M18, 0, M20 
 13345, CONT, B7, Light phase,11,6, 06:39:58, M18, 0, M17 
 13346, CONT, B7, Light phase,11,6, 06:39:01, M18, 0, M20 
 13348, CONT, B7, Light phase,11,6, 06:39:53, M20, 0, M17 
 13349, CONT, B7, Light phase,11,6, 06:39:56, M20, 0, M18 
 13350, CONT, B7, Light phase,11,6, 06:39:58, M20, 0, M17 
 13351, CONT, B7, Light phase,11,6, 06:39:01, M20, 0, M18 
 13352, CONT, B7, Light phase,11,6, 06:39:03, M20, 0, M19 
 13353, CONT, B7, Light phase,11,6, 06:38:53, M17, 0, M18 
 13354, CONT, B7, Light phase,11,6, 06:39:03, M17, 0, M19 
 13355, CONT, B7, Light phase,11,6, 06:38:53, M19, 0, M17 
 13356, CONT, B7, Light phase,11,6, 06:39:03, M19, 0, M17 
 13358, CONT, B7, Light phase,11,6, 06:49:03, M20, AGGRO, M18 
 13361, CONT, B7, Light phase,11,6, 06:48:53, M17, 0, M19 
 13362, CONT, B7, Light phase,11,6, 06:49:06, M17, 0, M19 
 13363, CONT, B7, Light phase,11,6, 06:48:53, M19, 0, M17 
 13366, CONT, B7, Light phase,11,6, 06:49:03, M18, AGGRO, M20 
 13369, CONT, B7, Light phase,11,6, 06:58:53, M18, 0, M19 
 13370, CONT, B7, Light phase,11,6, 06:58:53, M19, AFFI, M17 
 13371, CONT, B7, Light phase,11,6, 06:58:53, M17, AFFI, M19 
 13372, CONT, B7, Light phase,11,7, 07:08:53, M20, 0, M17 
 13374, CONT, B7, Light phase,11,7, 07:09:07, M20, 0, M17 
 13376, CONT, B7, Light phase,11,7, 07:08:53, M19, 0, M17 
 13377, CONT, B7, Light phase,11,7, 07:08:59, M19, 0, M17 
 13378, CONT, B7, Light phase,11,7, 07:09:07, M19, 0, M17 
 13379, CONT, B7, Light phase,11,7, 07:09:08, M19, 0, M17 
 13380, CONT, B7, Light phase,11,7, 07:08:53, M17, 0, M18 
 13381, CONT, B7, Light phase,11,7, 07:08:59, M17, 0, M19 
 13382, CONT, B7, Light phase,11,7, 07:09:07, M17, 0, M18 
 13383, CONT, B7, Light phase,11,7, 07:09:08, M17, 0, M19 
 13384, CONT, B7, Light phase,11,7, 07:08:53, M18, 0, M17 
 13385, CONT, B7, Light phase,11,7, 07:08:59, M18, 0, M17 
 13386, CONT, B7, Light phase,11,7, 07:09:07, M18, 0, M17 
 13387, CONT, B7, Light phase,11,7, 07:09:08, M18, 0, M17 
 13388, CONT, B7, Light phase,11,7, 07:18:53, M18, 0, M17 
 13390, CONT, B7, Light phase,11,7, 07:19:12, M18, AGGRO, M20 
 13391, CONT, B7, Light phase,11,7, 07:19:13, M18, 0, M17 
 13392, CONT, B7, Light phase,11,7, 07:18:53, M20, 0, M17 
 13393, CONT, B7, Light phase,11,7, 07:19:12, M20, AGGRO, M18 
 13394, CONT, B7, Light phase,11,7, 07:19:13, M20, 0, M18 
 13395, CONT, B7, Light phase,11,7, 07:19:14, M20, 0, M17 
 13396, CONT, B7, Light phase,11,7, 07:18:53, M19, AFFI, M17 
 13397, CONT, B7, Light phase,11,7, 07:19:12, M19, AFFI, M17 
 13398, CONT, B7, Light phase,11,7, 07:19:13, M19, AFFI, M17 
 13399, CONT, B7, Light phase,11,7, 07:18:53, M17, AFFI, M18 
 13400, CONT, B7, Light phase,11,7, 07:19:12, M17, AFFI, M19 
 13401, CONT, B7, Light phase,11,7, 07:19:13, M17, AFFI, M18 
 13402, CONT, B7, Light phase,11,7, 07:28:53, M18, 0, M19 
 13403, CONT, B7, Light phase,11,7, 07:28:53, M19, AFFI, M17 
 13404, CONT, B7, Light phase,11,7, 07:28:53, M17, AFFI, M19 
 13406, CONT, B7, Light phase,11,7, 07:38:53, M19, 0, M17 
 13407, CONT, B7, Light phase,11,7, 07:38:53, M17, AFFI, M18 
 13408, CONT, B7, Light phase,11,7, 07:38:53, M18, 0, M17 
 13409, CONT, B7, Light phase,11,7, 07:38:53, M20, AFFI, M17 
 13415, CONT, B7, Light phase,11,7, 07:49:14, M20, 0, M17 
 13417, CONT, B7, Light phase,11,7, 07:48:53, M19, 0, M17 
 13418, CONT, B7, Light phase,11,7, 07:49:14, M19, 0, M17 
 13419, CONT, B7, Light phase,11,7, 07:49:17, M19, 0, M17 
 13420, CONT, B7, Light phase,11,7, 07:48:53, M17, 0, M19 
 13421, CONT, B7, Light phase,11,7, 07:49:14, M17, 0, M18 
 13422, CONT, B7, Light phase,11,7, 07:49:17, M17, 0, M19 
 13423, CONT, B7, Light phase,11,7, 07:48:53, M18, 0, M17 
 13424, CONT, B7, Light phase,11,7, 07:49:14, M18, 0, M17 
 13425, CONT, B7, Light phase,11,7, 07:49:17, M18, 0, M17 
 13431, CONT, B7, Light phase,11,8, 08:08:53, M17, AFFI, M18 
 13432, CONT, B7, Light phase,11,8, 08:08:53, M20, AFFI, M17 
 13433, CONT, B7, Light phase,11,8, 08:08:53, M18, AFFI, M17 
 13440, CONT, B7, Light phase,11,8, 08:28:53, M19, AFFI, M17 
 13441, CONT, B7, Light phase,11,8, 08:28:53, M18, AFFI, M17 
 13442, CONT, B7, Light phase,11,8, 08:28:53, M17, AFFI, M18 
 13443, CONT, B7, Light phase,11,8, 08:28:53, M20, AFFI, M17 
 13444, CONT, B7, Light phase,11,8, 08:38:53, M19, AFFI, M17 
 13445, CONT, B7, Light phase,11,8, 08:38:53, M18, AFFI, M17 
 13446, CONT, B7, Light phase,11,8, 08:38:53, M17, AFFI, M18 
 13447, CONT, B7, Light phase,11,8, 08:38:53, M20, AFFI, M17 
 13448, CONT, B7, Light phase,11,8, 08:48:53, M18, 0, M17 
 13449, CONT, B7, Light phase,11,8, 08:49:11, M18, 0, M17 
 13451, CONT, B7, Light phase,11,8, 08:48:53, M19, AFFI, M17 
 13452, CONT, B7, Light phase,11,8, 08:48:53, M17, AFFI, M18 
 13453, CONT, B7, Light phase,11,8, 08:48:53, M20, AFFI, M17 
 13454, CONT, B7, Light phase,11,8, 08:58:53, M18, 0, M17 
 13455, CONT, B7, Light phase,11,8, 08:58:59, M18, 0, M17 
 13459, CONT, B7, Light phase,11,8, 08:58:53, M20, 0, M17 
