 , B2.genotype, B2.batch, B2.cycle, B2.day, B2.hour, B2.time_start, B2.ID.new, B2.behaviour, B2.with.who 
 2452, CONT, B2, Light phase,33,9, 09:41:12, M7, AFFI, M5 
 2453, CONT, B2, Light phase,33,9, 09:41:12, M5, AFFI, M6 
 2454, CONT, B2, Light phase,33,9, 09:41:12, M8, AFFI, M5 
 2455, CONT, B2, Light phase,33,9, 09:41:12, M6, AFFI, M5 
 2456, CONT, B2, Light phase,33,9, 09:51:12, M6, 0, M5 
 2457, CONT, B2, Light phase,33,9, 09:51:12, M5, AFFI, M6 
 2458, CONT, B2, Light phase,33,9, 09:51:12, M8, AFFI, M5 
 2459, CONT, B2, Light phase,33,9, 09:51:12, M7, AFFI, M5 
 2462, CONT, B2, Light phase,33,10, 10:01:12, M5, AFFI, M8 
 2463, CONT, B2, Light phase,33,10, 10:01:12, M8, AFFI, M5 
 2464, CONT, B2, Light phase,33,10, 10:01:12, M7, AFFI, M8 
 2465, CONT, B2, Dark phase,33,18, 18:01:13, M5, 0, M6 
 2466, CONT, B2, Dark phase,33,18, 18:01:13, M8, 0, M5 
 2467, CONT, B2, Dark phase,33,18, 18:01:13, M7, 0, M5 
 2468, CONT, B2, Dark phase,33,18, 18:01:13, M6, 0, M5 
 2469, CONT, B2, Dark phase,33,18, 18:11:13, M5, 0, M6 
 2470, CONT, B2, Dark phase,33,18, 18:11:13, M7, 0, M5 
 2471, CONT, B2, Dark phase,33,18, 18:11:13, M8, 0, M5 
 2472, CONT, B2, Dark phase,33,18, 18:11:13, M6, 0, M5 
 2476, CONT, B2, Dark phase,33,18, 18:21:13, M6, 0, M8 
 2477, CONT, B2, Dark phase,33,18, 18:21:13, M8, 0, M6 
 2479, CONT, B2, Dark phase,33,18, 18:41:13, M8, AFFI, M5 
 2480, CONT, B2, Dark phase,33,18, 18:41:13, M7, AFFI, M5 
 2481, CONT, B2, Dark phase,33,18, 18:41:13, M5, AFFI, M6 
 2482, CONT, B2, Dark phase,33,18, 18:41:13, M6, AFFI, M5 
 2484, CONT, B2, Dark phase,33,18, 18:51:13, M5, 0, M7 
 2485, CONT, B2, Dark phase,33,18, 18:51:13, M7, 0, M5 
 2486, CONT, B2, Dark phase,33,18, 18:51:13, M8, 0, M7 
 2489, CONT, B2, Dark phase,33,19, 19:01:29, M5, STR.G, M6 
 2491, CONT, B2, Dark phase,33,19, 19:01:13, M6, STR.G, M7 
 2492, CONT, B2, Dark phase,33,19, 19:01:17, M6, 0, M7 
 2493, CONT, B2, Dark phase,33,19, 19:01:34, M6, STR.G, M7 
 2494, CONT, B2, Dark phase,33,19, 19:01:13, M7, STR.G, M6 
 2495, CONT, B2, Dark phase,33,19, 19:01:17, M7, 0, M6 
 2496, CONT, B2, Dark phase,33,19, 19:01:28, M7, STR.G, M5 
 2497, CONT, B2, Dark phase,33,19, 19:01:13, M8, 0, M5 
 2499, CONT, B2, Dark phase,33,19, 19:11:14, M5, 0, M7 
 2501, CONT, B2, Dark phase,33,19, 19:11:14, M7, 0, M5 
 2503, CONT, B2, Dark phase,33,19, 19:21:14, M5, AFFI, M8 
 2504, CONT, B2, Dark phase,33,19, 19:21:14, M8, AFFI, M5 
 2505, CONT, B2, Dark phase,33,19, 19:21:14, M6, AFFI, M6 
 2506, CONT, B2, Dark phase,33,19, 19:31:14, M6, 0, M5 
 2507, CONT, B2, Dark phase,33,19, 19:31:14, M8, AFFI, M5 
 2508, CONT, B2, Dark phase,33,19, 19:31:21, M8, 0, M5 
 2509, CONT, B2, Dark phase,33,19, 19:31:29, M8, 0, M5 
 2510, CONT, B2, Dark phase,33,19, 19:31:14, M5, AFFI, M6 
 2511, CONT, B2, Dark phase,33,19, 19:31:30, M5, 0, M6 
 2512, CONT, B2, Dark phase,33,19, 19:31:35, M5, 0, M6 
 2513, CONT, B2, Dark phase,33,19, 19:31:14, M7, AFFI, M5 
 2514, CONT, B2, Dark phase,33,19, 19:31:28, M7, 0, M5 
 2516, CONT, B2, Dark phase,33,19, 19:41:14, M8, 0, M5 
 2517, CONT, B2, Dark phase,33,19, 19:41:23, M8, AFFI, M5 
 2518, CONT, B2, Dark phase,33,19, 19:41:14, M7, AFFI, M5 
 2519, CONT, B2, Dark phase,33,19, 19:41:14, M5, 0, M7 
 2522, CONT, B2, Dark phase,33,19, 19:51:14, M6, 0, M5 
 2524, CONT, B2, Dark phase,33,19, 19:51:14, M7, 0, M5 
 2525, CONT, B2, Dark phase,33,19, 19:51:30, M7, 0, M5 
 2526, CONT, B2, Dark phase,33,19, 19:51:14, M5, 0, M6 
 2527, CONT, B2, Dark phase,33,19, 19:51:20, M5, 0, M7 
 2528, CONT, B2, Dark phase,33,20, 20:01:14, M8, 0, M7 
 2529, CONT, B2, Dark phase,33,20, 20:01:14, M7, 0, M8 
 2535, CONT, B2, Dark phase,33,20, 20:11:30, M5, 0, M7 
 2536, CONT, B2, Dark phase,33,20, 20:11:14, M7, 0, M6 
 2539, CONT, B2, Dark phase,33,20, 20:11:14, M6, 0, M7 
 2546, CONT, B2, Dark phase,33,20, 20:21:24, M7, 0, M5 
 2548, CONT, B2, Dark phase,33,20, 20:21:24, M5, 0, M7 
 2549, CONT, B2, Dark phase,33,20, 20:31:14, M8, STR.F, M7 
 2550, CONT, B2, Dark phase,33,20, 20:31:14, M7, STR.F, M8 
 2551, CONT, B2, Dark phase,33,20, 20:31:14, M6, STR.F, M7 
 2554, CONT, B2, Dark phase,33,20, 20:41:14, M6, 0, M5 
 2555, CONT, B2, Dark phase,33,20, 20:41:14, M5, 0, M6 
 2556, CONT, B2, Dark phase,33,20, 20:41:14, M7, 0, M8 
 2557, CONT, B2, Dark phase,33,20, 20:41:14, M8, 0, M7 
 2558, CONT, B2, Dark phase,33,20, 20:51:14, M8, 0, M7 
 2559, CONT, B2, Dark phase,33,20, 20:51:24, M8, 0, M7 
 2560, CONT, B2, Dark phase,33,20, 20:51:14, M6, 0, M7 
 2561, CONT, B2, Dark phase,33,20, 20:51:23, M6, 0, M7 
 2562, CONT, B2, Dark phase,33,20, 20:51:14, M7, 0, M6 
 2563, CONT, B2, Dark phase,33,20, 20:51:37, M7, 0, M6 
 2564, CONT, B2, Dark phase,33,21, 21:01:14, M8, 0, M7 
 2566, CONT, B2, Dark phase,33,21, 21:01:34, M5, 0, M8 
 2567, CONT, B2, Dark phase,33,21, 21:01:14, M7, 0, M8 
 2573, CONT, B2, Dark phase,33,21, 21:11:14, M8, 0, M7 
 2576, CONT, B2, Dark phase,33,21, 21:11:14, M7, 0, M8 
 2581, CONT, B2, Dark phase,33,21, 21:21:14, M8, STR.F, M6 
 2583, CONT, B2, Dark phase,33,21, 21:21:29, M8, STR.F, M6 
 2585, CONT, B2, Dark phase,33,21, 21:21:14, M6, STR.F, M8 
 2587, CONT, B2, Dark phase,33,21, 21:21:29, M6, STR.F, M8 
 2590, CONT, B2, Dark phase,33,21, 21:31:14, M6, STR.F, M7 
 2591, CONT, B2, Dark phase,33,21, 21:31:14, M7, STR.F, M6 
 2592, CONT, B2, Dark phase,33,21, 21:41:14, M8, STR.G, M7 
 2593, CONT, B2, Dark phase,33,21, 21:41:20, M8, 0, M7 
 2594, CONT, B2, Dark phase,33,21, 21:41:14, M5, 0, M8 
 2595, CONT, B2, Dark phase,33,21, 21:41:14, M7, STR.G, M5 
 2598, CONT, B2, Dark phase,33,21, 21:51:14, M5, 0, M7 
 2600, CONT, B2, Dark phase,33,21, 21:51:32, M5, 0, M8 
 2601, CONT, B2, Dark phase,33,21, 21:51:14, M7, 0, M5 
 2603, CONT, B2, Dark phase,33,21, 21:51:14, M6, 0, M6 
 2604, CONT, B2, Dark phase,33,21, 21:51:14, M8, 0, M8 
 2606, CONT, B2, Dark phase,33,22, 22:01:14, M6, 0, M5 
 2607, CONT, B2, Dark phase,33,22, 22:01:14, M5, 0, M6 
 2608, CONT, B2, Dark phase,33,22, 22:01:14, M8, 0, M5 
 2612, CONT, B2, Light phase,34,6, 06:01:41, M5, AGGRO, M6 
 2615, CONT, B2, Light phase,34,6, 06:01:41, M6, AGGRO, M5 
 2616, CONT, B2, Light phase,34,6, 06:01:15, M7, 0, M8 
 2617, CONT, B2, Light phase,34,6, 06:01:15, M8, 0, M7 
 2618, CONT, B2, Light phase,34,6, 06:11:15, M6, AGGRO, M5 
 2619, CONT, B2, Light phase,34,6, 06:11:18, M6, 0, M5 
 2620, CONT, B2, Light phase,34,6, 06:11:21, M6, 0, M5 
 2621, CONT, B2, Light phase,34,6, 06:11:23, M6, 0, M8 
 2623, CONT, B2, Light phase,34,6, 06:11:41, M6, 0, M5 
 2624, CONT, B2, Light phase,34,6, 06:11:15, M5, AGGRO, M6 
 2625, CONT, B2, Light phase,34,6, 06:11:18, M5, 0, M6 
 2626, CONT, B2, Light phase,34,6, 06:11:21, M5, 0, M6 
 2627, CONT, B2, Light phase,34,6, 06:11:23, M5, 0, M6 
 2630, CONT, B2, Light phase,34,6, 06:11:41, M5, 0, M6 
 2631, CONT, B2, Light phase,34,6, 06:11:15, M8, 0, M7 
 2632, CONT, B2, Light phase,34,6, 06:11:15, M7, 0, M7 
 2633, CONT, B2, Light phase,34,6, 06:21:15, M5, AFFI, M7 
 2634, CONT, B2, Light phase,34,6, 06:21:15, M7, 0, M8 
 2635, CONT, B2, Light phase,34,6, 06:21:15, M8, AFFI, M7 
 2638, CONT, B2, Light phase,34,6, 06:31:27, M7, 0, M5 
 2639, CONT, B2, Light phase,34,6, 06:31:15, M8, 0, M5 
 2640, CONT, B2, Light phase,34,6, 06:31:30, M8, STR.G, M5 
 2641, CONT, B2, Light phase,34,6, 06:31:39, M8, 0, M5 
 2642, CONT, B2, Light phase,34,6, 06:31:15, M6, 0, M5 
 2643, CONT, B2, Light phase,34,6, 06:31:30, M6, STR.G, M5 
 2644, CONT, B2, Light phase,34,6, 06:31:39, M6, 0, M5 
 2645, CONT, B2, Light phase,34,6, 06:31:15, M5, 0, M8 
 2647, CONT, B2, Light phase,34,6, 06:41:15, M7, 0, M5 
 2648, CONT, B2, Light phase,34,6, 06:41:15, M5, AFFI, M6 
 2649, CONT, B2, Light phase,34,6, 06:41:15, M6, AFFI, M5 
 2650, CONT, B2, Light phase,34,6, 06:51:15, M8, AFFI, M5 
 2651, CONT, B2, Light phase,34,6, 06:51:15, M7, AFFI, M5 
 2652, CONT, B2, Light phase,34,6, 06:51:15, M5, AFFI, M6 
 2653, CONT, B2, Light phase,34,6, 06:51:15, M6, AFFI, M5 
 2654, CONT, B2, Light phase,34,7, 07:01:15, M8, AFFI, M5 
 2655, CONT, B2, Light phase,34,7, 07:01:15, M7, AFFI, M5 
 2656, CONT, B2, Light phase,34,7, 07:01:15, M5, AFFI, M6 
 2657, CONT, B2, Light phase,34,7, 07:01:15, M6, AFFI, M5 
 2658, CONT, B2, Light phase,34,7, 07:11:15, M7, 0, M5 
 2660, CONT, B2, Light phase,34,7, 07:11:15, M5, AFFI, M7 
 2661, CONT, B2, Light phase,34,7, 07:11:15, M6, AFFI, M5 
 2662, CONT, B2, Light phase,34,7, 07:21:15, M7, AFFI, M5 
 2663, CONT, B2, Light phase,34,7, 07:21:15, M8, AFFI, M5 
 2664, CONT, B2, Light phase,34,7, 07:21:15, M5, AFFI, M6 
 2665, CONT, B2, Light phase,34,7, 07:21:15, M6, AFFI, M5 
 2667, CONT, B2, Light phase,34,7, 07:41:15, M5, AFFI, M6 
 2668, CONT, B2, Light phase,34,7, 07:41:25, M5, 0, M6 
 2669, CONT, B2, Light phase,34,7, 07:41:15, M7, AFFI, M5 
 2670, CONT, B2, Light phase,34,7, 07:41:15, M8, AFFI, M5 
 2671, CONT, B2, Light phase,34,7, 07:41:15, M6, AFFI, M5 
 2673, CONT, B2, Light phase,34,8, 08:01:15, M5, 0, M6 
 2674, CONT, B2, Light phase,34,8, 08:01:15, M8, 0, M5 
 2675, CONT, B2, Light phase,34,8, 08:01:15, M6, AFFI, M5 
 2676, CONT, B2, Light phase,34,8, 08:01:15, M7, 0, M5 
 2678, CONT, B2, Light phase,34,8, 08:21:16, M8, 0, M7 
 2679, CONT, B2, Light phase,34,8, 08:21:16, M7, AFFI, M8 
 2680, CONT, B2, Light phase,34,8, 08:21:16, M5, AFFI, M7 
 2684, CONT, B2, Light phase,34,8, 08:31:16, M6, 0, M5 
 2685, CONT, B2, Light phase,34,8, 08:31:16, M7, AFFI, M5 
 2686, CONT, B2, Light phase,34,8, 08:31:16, M8, AFFI, M5 
 2687, CONT, B2, Light phase,34,8, 08:31:16, M5, AFFI, M6 
 2688, CONT, B2, Light phase,34,8, 08:41:16, M6, AFFI, M5 
 2689, CONT, B2, Light phase,34,8, 08:41:16, M7, AFFI, M5 
 2690, CONT, B2, Light phase,34,8, 08:41:16, M8, AFFI, M5 
 2691, CONT, B2, Light phase,34,8, 08:41:16, M5, AFFI, M6 
 2693, CONT, B2, Light phase,34,8, 08:51:32, M6, 0, M5 
 2694, CONT, B2, Light phase,34,8, 08:51:37, M6, AFFI, M5 
 2695, CONT, B2, Light phase,34,8, 08:51:16, M7, 0, M5 
 2696, CONT, B2, Light phase,34,8, 08:51:33, M7, AFFI, M5 
 2697, CONT, B2, Light phase,34,8, 08:51:16, M5, 0, M8 
 2698, CONT, B2, Light phase,34,8, 08:51:33, M5, AFFI, M6 
 2699, CONT, B2, Light phase,34,8, 08:51:16, M8, AFFI, M5 
 2700, CONT, B2, Light phase,34,9, 09:01:16, M6, AFFI, M5 
 2701, CONT, B2, Light phase,34,9, 09:01:16, M5, AFFI, M6 
 2702, CONT, B2, Light phase,34,9, 09:01:16, M8, AFFI, M5 
 2703, CONT, B2, Light phase,34,9, 09:01:16, M7, AFFI, M5 
 2704, CONT, B2, Light phase,34,9, 09:11:16, M6, AFFI, M5 
 2705, CONT, B2, Light phase,34,9, 09:11:16, M5, AFFI, M6 
 2706, CONT, B2, Light phase,34,9, 09:11:16, M8, AFFI, M5 
 2707, CONT, B2, Light phase,34,9, 09:11:16, M7, AFFI, M5 
 2708, CONT, B2, Light phase,34,9, 09:21:16, M6, AFFI, M5 
 2709, CONT, B2, Light phase,34,9, 09:21:27, M6, 0, M5 
 2711, CONT, B2, Light phase,34,9, 09:21:16, M5, AFFI, M6 
 2712, CONT, B2, Light phase,34,9, 09:21:16, M8, AFFI, M5 
 2713, CONT, B2, Light phase,34,9, 09:21:16, M7, AFFI, M5 
 2714, CONT, B2, Light phase,34,9, 09:31:16, M7, 0, M5 
 2715, CONT, B2, Light phase,34,9, 09:31:27, M7, 0, M5 
 2716, CONT, B2, Light phase,34,9, 09:31:16, M5, AFFI, M6 
 2717, CONT, B2, Light phase,34,9, 09:31:16, M8, AFFI, M5 
 2718, CONT, B2, Light phase,34,9, 09:31:16, M6, AFFI, M5 
 2719, CONT, B2, Light phase,34,9, 09:41:16, M7, AFFI, M5 
 2720, CONT, B2, Light phase,34,9, 09:41:16, M8, AFFI, M5 
 2721, CONT, B2, Light phase,34,9, 09:41:16, M5, AFFI, M6 
 2722, CONT, B2, Light phase,34,9, 09:41:16, M8, AFFI, M5 
 2724, CONT, B2, Light phase,34,9, 09:51:16, M8, AFFI, M7 
 2725, CONT, B2, Light phase,34,9, 09:51:16, M7, AFFI, M8 
 2726, CONT, B2, Light phase,34,9, 09:51:16, M6, AFFI, M8 
 2727, CONT, B2, Light phase,34,10, 10:01:16, M5, AFFI, M6 
 2728, CONT, B2, Light phase,34,10, 10:01:22, M5, 0, M6 
 2729, CONT, B2, Light phase,34,10, 10:01:28, M5, STR.G, M6 
 2730, CONT, B2, Light phase,34,10, 10:01:16, M7, AFFI, M5 
 2731, CONT, B2, Light phase,34,10, 10:01:28, M7, STR.G, M5 
 2732, CONT, B2, Light phase,34,10, 10:01:16, M8, AFFI, M5 
 2733, CONT, B2, Light phase,34,10, 10:01:16, M6, AFFI, M5 
 2734, CONT, B2, Dark phase,34,18, 18:01:17, M5, 0, M6 
 2735, CONT, B2, Dark phase,34,18, 18:01:17, M7, 0, M5 
 2736, CONT, B2, Dark phase,34,18, 18:01:17, M6, 0, M5 
 2737, CONT, B2, Dark phase,34,18, 18:01:17, M8, 0, M5 
 2739, CONT, B2, Dark phase,34,18, 18:21:17, M5, 0, M7 
 2740, CONT, B2, Dark phase,34,18, 18:21:17, M6, 0, M5 
 2741, CONT, B2, Dark phase,34,18, 18:21:17, M7, 0, M6 
 2744, CONT, B2, Dark phase,34,18, 18:31:17, M5, 0, M6 
 2745, CONT, B2, Dark phase,34,18, 18:31:17, M6, 0, M8 
 2746, CONT, B2, Dark phase,34,18, 18:31:17, M8, 0, M6 
 2747, CONT, B2, Dark phase,34,18, 18:41:18, M7, 0, M6 
 2750, CONT, B2, Dark phase,34,18, 18:41:35, M7, 0, M8 
 2751, CONT, B2, Dark phase,34,18, 18:41:41, M7, 0, M8 
 2753, CONT, B2, Dark phase,34,18, 18:41:18, M6, 0, M7 
 2755, CONT, B2, Dark phase,34,18, 18:41:18, M5, 0, M8 
 2756, CONT, B2, Dark phase,34,18, 18:41:32, M5, AGGRO, M7 
 2757, CONT, B2, Dark phase,34,18, 18:41:35, M5, 0, M7 
 2758, CONT, B2, Dark phase,34,18, 18:41:41, M5, 0, M7 
 2759, CONT, B2, Dark phase,34,18, 18:41:44, M5, 0, M7 
 2760, CONT, B2, Dark phase,34,18, 18:41:18, M8, 0, M5 
 2762, CONT, B2, Dark phase,34,18, 18:41:40, M8, 0, M7 
 2763, CONT, B2, Dark phase,34,18, 18:51:18, M7, 0, M6 
 2764, CONT, B2, Dark phase,34,18, 18:51:18, M6, 0, M7 
 2765, CONT, B2, Dark phase,34,18, 18:51:33, M6, 0, M7 
 2766, CONT, B2, Dark phase,34,18, 18:51:18, M8, 0, M5 
 2767, CONT, B2, Dark phase,34,18, 18:51:30, M8, 0, M5 
 2769, CONT, B2, Dark phase,34,18, 18:51:18, M5, 0, M8 
 2772, CONT, B2, Dark phase,34,19, 19:01:18, M5, 0, M8 
 2773, CONT, B2, Dark phase,34,19, 19:01:22, M5, STR.G, M8 
 2774, CONT, B2, Dark phase,34,19, 19:01:26, M5, 0, M8 
 2776, CONT, B2, Dark phase,34,19, 19:01:18, M7, 0, M5 
 2777, CONT, B2, Dark phase,34,19, 19:01:22, M7, STR.G, M5 
 2778, CONT, B2, Dark phase,34,19, 19:01:26, M7, 0, M5 
 2779, CONT, B2, Dark phase,34,19, 19:01:30, M7, 0, M8 
 2780, CONT, B2, Dark phase,34,19, 19:01:18, M8, 0, M5 
 2781, CONT, B2, Dark phase,34,19, 19:11:18, M5, 0, M8 
 2782, CONT, B2, Dark phase,34,19, 19:11:18, M8, 0, M5 
 2786, CONT, B2, Dark phase,34,19, 19:21:18, M7, STR.F, M6 
 2787, CONT, B2, Dark phase,34,19, 19:21:18, M6, STR.F, M7 
 2788, CONT, B2, Dark phase,34,19, 19:21:18, M8, 0, M5 
 2789, CONT, B2, Dark phase,34,19, 19:21:18, M5, 0, M8 
 2790, CONT, B2, Dark phase,34,19, 19:31:18, M7, 0, M6 
 2791, CONT, B2, Dark phase,34,19, 19:31:18, M6, 0, M7 
 2795, CONT, B2, Dark phase,34,19, 19:41:22, M6, 0, M5 
 2797, CONT, B2, Dark phase,34,19, 19:41:37, M8, STR.F, M5 
 2798, CONT, B2, Dark phase,34,19, 19:41:18, M5, 0, M7 
 2799, CONT, B2, Dark phase,34,19, 19:41:34, M5, 0, M6 
 2800, CONT, B2, Dark phase,34,19, 19:41:40, M5, STR.F, M6 
 2801, CONT, B2, Dark phase,34,19, 19:41:18, M7, 0, M5 
 2802, CONT, B2, Dark phase,34,19, 19:41:40, M7, STR.F, M5 
 2804, CONT, B2, Dark phase,34,19, 19:51:31, M6, 0, M7 
 2805, CONT, B2, Dark phase,34,19, 19:51:34, M6, 0, M8 
 2806, CONT, B2, Dark phase,34,19, 19:51:18, M5, 0, M7 
 2807, CONT, B2, Dark phase,34,19, 19:51:18, M7, 0, M5 
 2808, CONT, B2, Dark phase,34,19, 19:51:22, M7, 0, M5 
 2809, CONT, B2, Dark phase,34,19, 19:51:41, M7, 0, M5 
 2811, CONT, B2, Dark phase,34,19, 19:51:34, M8, 0, M6 
 2812, CONT, B2, Dark phase,34,20, 20:01:18, M7, 0, M8 
 2814, CONT, B2, Dark phase,34,20, 20:01:35, M7, 0, M5 
 2815, CONT, B2, Dark phase,34,20, 20:01:18, M8, 0, M7 
 2817, CONT, B2, Dark phase,34,20, 20:01:18, M5, 0, M6 
 2818, CONT, B2, Dark phase,34,20, 20:01:33, M5, 0, M7 
 2819, CONT, B2, Dark phase,34,20, 20:01:18, M6, 0, M5 
 2824, CONT, B2, Dark phase,34,20, 20:11:18, M5, 0, M7 
 2825, CONT, B2, Dark phase,34,20, 20:11:18, M7, 0, M5 
 2828, CONT, B2, Dark phase,34,20, 20:21:18, M5, 0, M7 
 2829, CONT, B2, Dark phase,34,20, 20:21:26, M5, 0, M8 
 2833, CONT, B2, Dark phase,34,20, 20:31:18, M8, 0, M7 
 2834, CONT, B2, Dark phase,34,20, 20:31:18, M7, 0, M8 
 2835, CONT, B2, Dark phase,34,20, 20:41:18, M8, 0, M7 
 2836, CONT, B2, Dark phase,34,20, 20:41:18, M7, 0, M8 
 2837, CONT, B2, Dark phase,34,20, 20:41:18, M5, 0, M6 
 2838, CONT, B2, Dark phase,34,20, 20:41:18, M6, 0, M5 
 2839, CONT, B2, Dark phase,34,20, 20:51:18, M7, 0, M8 
 2840, CONT, B2, Dark phase,34,20, 20:51:18, M8, 0, M7 
 2841, CONT, B2, Dark phase,34,20, 20:51:18, M6, 0, M5 
 2842, CONT, B2, Dark phase,34,20, 20:51:25, M6, 0, M5 
 2844, CONT, B2, Dark phase,34,20, 20:51:18, M5, 0, M6 
 2847, CONT, B2, Dark phase,34,21, 21:01:19, M6, 0, M7 
 2848, CONT, B2, Dark phase,34,21, 21:01:28, M6, 0, M7 
 2849, CONT, B2, Dark phase,34,21, 21:01:34, M6, 0, M7 
 2851, CONT, B2, Dark phase,34,21, 21:01:19, M7, 0, M6 
 2852, CONT, B2, Dark phase,34,21, 21:01:28, M7, 0, M6 
 2853, CONT, B2, Dark phase,34,21, 21:01:34, M7, 0, M6 
 2854, CONT, B2, Dark phase,34,21, 21:01:19, M5, 0, M7 
 2855, CONT, B2, Dark phase,34,21, 21:01:34, M5, 0, M7 
 2856, CONT, B2, Dark phase,34,21, 21:01:42, M5, 0, M7 
 2859, CONT, B2, Dark phase,34,21, 21:11:18, M5, 0, M8 
 2860, CONT, B2, Dark phase,34,21, 21:11:18, M8, 0, M5 
 2862, CONT, B2, Dark phase,34,21, 21:21:29, M7, STR.F, M5 
 2864, CONT, B2, Dark phase,34,21, 21:21:29, M5, STR.F, M7 
 2865, CONT, B2, Dark phase,34,21, 21:21:18, M8, 0, M6 
 2866, CONT, B2, Dark phase,34,21, 21:21:18, M6, 0, M8 
 2870, CONT, B2, Dark phase,34,21, 21:31:18, M5, 0, M8 
 2871, CONT, B2, Dark phase,34,21, 21:31:18, M8, 0, M5 
 2877, CONT, B2, Dark phase,34,21, 21:51:23, M7, 0, M8 
 2879, CONT, B2, Dark phase,34,21, 21:51:18, M6, 0, M8 
 2881, CONT, B2, Dark phase,34,21, 21:51:32, M6, 0, M8 
 2882, CONT, B2, Dark phase,34,21, 21:51:18, M8, 0, M5 
 2884, CONT, B2, Dark phase,34,21, 21:51:32, M8, 0, M6 
 2886, CONT, B2, Dark phase,34,21, 21:51:24, M5, 0, M7 
 2893, CONT, B2, Dark phase,34,22, 22:01:26, M7, 0, M8 
 2894, CONT, B2, Dark phase,34,22, 22:01:38, M7, 0, M8 
 2896, CONT, B2, Dark phase,34,22, 22:01:26, M8, 0, M7 
 2898, CONT, B2, Light phase,35,6, 06:01:36, M7, 0, M5 
 2901, CONT, B2, Light phase,35,6, 06:01:27, M6, 0, M5 
 2902, CONT, B2, Light phase,35,6, 06:01:20, M5, 0, M8 
 2903, CONT, B2, Light phase,35,6, 06:01:20, M8, 0, M5 
 2904, CONT, B2, Light phase,35,6, 06:11:29, M6, 0, M5 
 2905, CONT, B2, Light phase,35,6, 06:11:32, M6, 0, M5 
 2906, CONT, B2, Light phase,35,6, 06:11:20, M5, 0, M6 
 2909, CONT, B2, Light phase,35,6, 06:11:20, M8, 0, M7 
 2910, CONT, B2, Light phase,35,6, 06:11:34, M8, 0, M7 
 2911, CONT, B2, Light phase,35,6, 06:11:20, M7, 0, M8 
 2913, CONT, B2, Light phase,35,6, 06:21:20, M5, 0, M8 
 2914, CONT, B2, Light phase,35,6, 06:21:20, M7, AFFI, M8 
 2915, CONT, B2, Light phase,35,6, 06:21:20, M8, AFFI, M7 
 2917, CONT, B2, Light phase,35,6, 06:31:20, M5, AFFI, M7 
 2918, CONT, B2, Light phase,35,6, 06:31:20, M7, AFFI, M5 
 2919, CONT, B2, Light phase,35,6, 06:31:20, M8, AFFI, M7 
 2920, CONT, B2, Light phase,35,6, 06:41:20, M6, AFFI, M5 
 2921, CONT, B2, Light phase,35,6, 06:41:20, M8, AFFI, M5 
 2922, CONT, B2, Light phase,35,6, 06:41:20, M5, AFFI, M6 
 2923, CONT, B2, Light phase,35,6, 06:41:20, M7, AFFI, M5 
 2924, CONT, B2, Light phase,35,6, 06:51:20, M6, AFFI, M5 
 2925, CONT, B2, Light phase,35,6, 06:51:20, M8, AFFI, M5 
 2926, CONT, B2, Light phase,35,6, 06:51:20, M5, AFFI, M6 
 2927, CONT, B2, Light phase,35,6, 06:51:20, M7, AFFI, M5 
 2928, CONT, B2, Light phase,35,7, 07:01:20, M8, AFFI, M5 
 2929, CONT, B2, Light phase,35,7, 07:01:20, M5, AFFI, M6 
 2930, CONT, B2, Light phase,35,7, 07:01:20, M7, AFFI, M5 
 2931, CONT, B2, Light phase,35,7, 07:01:20, M6, AFFI, M5 
 2932, CONT, B2, Light phase,35,7, 07:11:20, M8, AFFI, M5 
 2933, CONT, B2, Light phase,35,7, 07:11:20, M5, AFFI, M6 
 2934, CONT, B2, Light phase,35,7, 07:11:20, M7, AFFI, M5 
 2935, CONT, B2, Light phase,35,7, 07:11:20, M6, AFFI, M5 
 2936, CONT, B2, Light phase,35,7, 07:21:20, M8, AFFI, M5 
 2937, CONT, B2, Light phase,35,7, 07:21:29, M8, 0, M5 
 2939, CONT, B2, Light phase,35,7, 07:21:20, M7, AFFI, M5 
 2940, CONT, B2, Light phase,35,7, 07:21:20, M6, AFFI, M5 
 2941, CONT, B2, Light phase,35,7, 07:21:20, M5, AFFI, M6 
 2942, CONT, B2, Light phase,35,7, 07:31:20, M6, AFFI, M5 
 2943, CONT, B2, Light phase,35,7, 07:31:20, M8, 0, M5 
 2944, CONT, B2, Light phase,35,7, 07:31:20, M7, AFFI, M5 
 2945, CONT, B2, Light phase,35,7, 07:31:20, M5, AFFI, M6 
 2947, CONT, B2, Light phase,35,7, 07:41:30, M6, 0, M5 
 2948, CONT, B2, Light phase,35,7, 07:41:20, M8, 0, M7 
 2950, CONT, B2, Light phase,35,7, 07:41:43, M8, 0, M5 
 2951, CONT, B2, Light phase,35,7, 07:41:20, M5, 0, M8 
 2952, CONT, B2, Light phase,35,7, 07:41:28, M5, 0, M6 
 2953, CONT, B2, Light phase,35,7, 07:41:34, M5, 0, M6 
 2954, CONT, B2, Light phase,35,7, 07:41:20, M7, 0, M5 
 2955, CONT, B2, Light phase,35,7, 07:51:20, M8, 0, M7 
 2956, CONT, B2, Light phase,35,7, 07:51:36, M8, STR.G, M7 
 2957, CONT, B2, Light phase,35,7, 07:51:41, M8, 0, M7 
 2958, CONT, B2, Light phase,35,7, 07:51:20, M5, 0, M8 
 2959, CONT, B2, Light phase,35,7, 07:51:25, M5, 0, M6 
