"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101","102","103","104","105","106","107","108","109","110","111","112","113","114","115","116","117","118","119","120","121","122","123","124","125","126","127","128","129","130","131","132","133","134","135","136","137","138","139","140","141","142","143","144","145","146","147","148","149","150","151","152","153","154","155","156","157"
"M10",0,-0.00287815469024096,0.00287820752197113,0.00287820752197113,0.0143902676338506,0.0143902676338506,0.0316574021264172,0.0115106182007309,-0.0115101370453386,0.0143903046367201,0.0143903046367201,0.0460424295315173,0.0460424295315173,0.0834435967556176,0.0431508788952977,0.0431508788952977,-0.00287855964942017,0.0460099215434708,0.0460099215434708,0.0460099215434708,0.0460099215434708,-0.0747393781739392,-0.0747393781739392,-0.140796060422414,-0.209686746740609,-0.209686746740609,-0.209686746740609,-0.287286508447837,-0.287286508447837,-0.370582144246958,-0.370582144246958,-0.459543168433982,-0.551374026938146,-0.550959162635048,-0.550959162635048,-0.550758610386434,-0.65370418511082,-0.65370418511082,-0.65370418511082,-0.65370418511082,-0.652718568326525,-0.652718568326525,-0.532203478405135,-0.654947753113085,-0.654947753113085,-0.654947753113085,-0.786763628798646,-0.651944171222184,-0.651944171222184,-0.791675436669039,-0.934657858431959,-0.934657858431959,-0.934657858431959,-0.78241832770276,-0.78241832770276,-0.939703118024902,-0.939703118024902,-0.939703118024902,-0.939703118024902,-0.939703118024902,-0.939703118024902,-0.939703118024902,-0.939703118024902,-0.939703118024902,-0.939703118024902,-0.753517728329845,-0.563265817226269,-0.563265817226269,-0.757479274527524,-0.757479274527524,-0.757479274527524,-0.960641725023181,-0.960641725023181,-0.960641725023181,-0.960641725023181,-0.957002836256065,-0.957002836256065,-0.956060776959427,-1.17842469598129,-1.40158258577458,-1.40158258577458,-1.16837732687183,-1.16837732687183,-1.40280000864734,-1.64109102678832,-1.88039402353445,-2.12203462209557,-2.12203462209557,-2.12203462209557,-2.12203462209557,-2.12203462209557,-2.37939646415479,-2.37939646415479,-2.63959959526943,-2.63959959526943,-2.63959959526943,-2.63959959526943,-2.91330603076545,-2.91330603076545,-3.18897583089708,-3.18897583089708,-3.18897583089708,-3.18373409420027,-3.18373409420027,-3.18373409420027,-3.17885318915,-3.17885318915,-2.87001881774614,-2.55906841977639,-2.55906841977639,-2.55906841977639,-2.55906841977639,-2.55906841977639,-2.55906841977639,-2.55906841977639,-2.55906841977639,-2.55906841977639,-2.55906841977639,-2.55906841977639,-2.55906841977639,-2.89130132200874,-2.89130132200874,-2.89130132200874,-2.53491028570413,-2.53491028570413,-2.53491028570413,-2.17825552686741,-2.17825552686741,-2.17825552686741,-2.17825552686741,-2.17825552686741,-2.17825552686741,-2.17825552686741,-2.17825552686741,-2.55681825272434,-2.55681825272434,-2.53506866262736,-2.53506866262736,-2.51400604671988,-2.49292871063742,-2.49292871063742,-2.49292871063742,-2.49292871063742,-2.4705706641875,-2.06659312346764,-2.06659312346764,-2.04584143267371,-2.04584143267371,-2.02537319099822,-2.02537319099822,-2.02537319099822,-2.02537319099822,-2.02537319099822,-2.02537319099822,-2.02537319099822,-2.02537319099822,-2.02537319099822
"M11",0,0,-0.00287820237571202,-0.00287820237571202,-0.0115123410667698,-0.0115123410667698,-0.0115123410667698,-0.0115123410667698,-0.0115123410667698,-0.0115123410667698,-0.0374113179394704,-0.0374113179394704,-0.069060805744225,-0.069060805744225,-0.0316390977292529,0.00864247933562174,0.00864247933562174,0.00864247933562174,-0.0402560705732041,-0.0920088177306056,-0.0920088177306056,-0.0920088177306056,-0.0920088177306056,-0.0920088177306056,-0.0920088177306056,-0.0229852147492578,-0.0947792603014587,-0.0947792603014587,-0.0947818663076787,-0.0143579809133277,0.0690941336291422,0.155166945597025,0.155166945597025,0.155166945597025,0.155166945597025,0.155166945597025,0.155166945597025,0.155166945597025,0.155166945597025,0.154871490924792,0.154871490924792,0.154871490924792,0.154871490924792,0.154871490924792,0.154365643971686,0.153849135651934,0.153849135651934,0.021713536470494,0.021713536470494,0.021713536470494,0.021713536470494,0.021713536470494,0.167887361053268,0.0183614863218788,0.170091273050701,0.170091273050701,0.170091273050701,0.170091273050701,0.33301751838696,0.33301751838696,0.163514323073409,0.164746130174108,-0.0100983249908216,-0.0100983249908216,-0.0100983249908216,-0.0100983249908216,-0.0100983249908216,-0.0100983249908216,0.181208922822378,-0.0124954782679381,-0.0124954782679381,-0.0124954782679381,-0.0124954782679381,-0.217195625591879,-0.426040980116113,-0.426040980116113,-0.211988653089183,-0.21291781230666,-0.21291781230666,-0.21291781230666,-0.209776697026183,-0.209776697026183,-0.209776697026183,-0.209776697026183,0.0258302961214804,0.0258302961214804,0.0258302961214804,-0.217328922393387,0.0323246955401026,-0.216201012728109,-0.467034722469613,-0.467034722469613,-0.461942141665841,-0.461942141665841,-0.461942141665841,-0.461942141665841,-0.461942141665841,-0.461942141665841,-0.461942141665841,-0.461942141665841,-0.461942141665841,-0.461250134101324,-0.461250134101324,-0.171651354131729,-0.171651354131729,-0.171651354131729,-0.164956681580799,-0.465088255515567,-0.465088255515567,-0.766119132295316,-0.757438796450983,-1.06304859354552,-1.37067079165079,-1.36825442636715,-1.68013987697118,-1.68013987697118,-1.67828021704663,-1.67828021704663,-1.34429688710627,-1.67393470166686,-1.67393470166686,-1.67393470166686,-1.67393470166686,-1.67393470166686,-1.67393470166686,-1.67393470166686,-1.67393470166686,-1.67393470166686,-1.67393470166686,-1.67393470166686,-1.67393470166686,-1.67393470166686,-2.04232145605204,-2.04232145605204,-1.67017150191165,-1.67017150191165,-1.67017150191165,-1.67017150191165,-2.05459452509292,-2.05459452509292,-2.43333268196105,-2.43333268196105,-2.02797067430347,-2.02797067430347,-2.42775668350951,-2.42775668350951,-2.83205560731796,-2.41388034939669,-2.41388034939669,-1.99178930890617,-2.81855334506227,-2.39211091671971,-2.80824673602571,-2.80824673602571,-2.80824673602571,-2.80824673602571,-2.80824673602571
"M12",-0.00287819302767327,-0.00287819302767327,-0.00287819302767327,-0.00287743012414283,-0.00287743012414283,-0.00287628603121442,-0.00287628603121442,-0.00287628603121442,-0.00287628603121442,-0.00287628603121442,-0.00287628603121442,-0.00287628603121442,-0.00287628603121442,-0.00287628603121442,-0.00287628603121442,-0.0489199490065877,-0.0489199490065877,-0.100700494791043,-0.100700494791043,-0.100700494791043,-0.040244848560145,-0.040244848560145,-0.106345667266591,-0.106345667266591,-0.106345667266591,-0.181112042168222,-0.181112042168222,-0.100613300424942,-0.100610501854253,-0.100610501854253,-0.100610501854253,-0.100610501854253,-0.00588214646902807,-0.103711598657787,-0.204054382150326,-0.204260710050497,-0.204260710050497,-0.203675684878358,-0.315242412602703,-0.314931960736824,-0.314931960736824,-0.434031537393342,-0.557239891969682,-0.557239891969682,-0.556712065739961,-0.556173642603221,-0.42182038236594,-0.421736546820356,-0.281150896773332,-0.281150896773332,-0.135691913145533,-0.134650073417303,-0.285816495821408,-0.285816495821408,-0.442596180184843,-0.283032860759436,-0.444913372127507,-0.609426565687303,-0.777163502622643,-0.777163502622643,-0.602996668563757,-0.602996668563757,-0.423327884924811,-0.604420048171973,-0.788082625980094,-0.975770377946867,-0.975770377946867,-0.781097463262447,-0.781097463262447,-0.781097463262447,-0.981485102761428,-0.979724328289277,-0.770803761321652,-0.770803761321652,-0.557690918245042,-0.557690918245042,-0.775997029845288,-0.775997029845288,-0.552117662317457,-0.552117662317457,-0.552117662317457,-0.552117662317457,-0.315068226045896,-0.315068226045896,-0.315068226045896,-0.315068226045896,-0.315068226045896,-0.315068226045896,-0.315068226045896,-0.315068226045896,-0.315068226045896,-0.0553995009208101,-0.0553995009208101,-0.0553995009208101,0.216578815721528,-0.0533910186818224,-0.325572640534714,-0.0500014663154065,-0.327221518810151,-0.327221518810151,-0.0380533584740844,-0.0387557148425091,-0.044018519423226,-0.337370520821668,-0.330427373849832,-0.335315014611134,-0.335315014611134,-0.0319430590039638,-0.0319430590039638,-0.0327116707140758,-0.0340228739646781,-0.0340228739646781,-0.0340228739646781,-0.0364743587969384,-0.0364743587969384,-0.676158719842355,-0.678042841074213,-1.00143963371917,-1.00143963371917,-0.667584144644952,-0.325389885536724,-0.659506979619549,-0.995467578672951,-0.995467578672951,-1.6766916059508,-2.0184156843524,-2.37084803124472,-2.71643903936606,-2.34989879128456,-2.7004192444955,-2.68102517573256,-3.03535522248831,-2.66737979357873,-2.64696998706194,-2.64696998706194,-3.01064114544489,-3.01064114544489,-2.62010072473182,-2.23728910719239,-2.23728910719239,-2.23728910719239,-2.61663682785577,-2.61663682785577,-2.61663682785577,-2.61663682785577,-2.20434882682108,-1.80121292308524,-1.385432298468,-1.38698112821933,-1.38698112821933,-0.563457662675138,-0.141361798890263,0.273169014233418,0.283752056990712,0.294330939850605,-0.123686071510675,-0.543009426009763
"M9",0.00287819302767327,0.00863445986892761,0.00863445986892761,0.00863369697171685,0.00863369697171685,0.00863255288510604,-0.0115103578842393,0.0115122499741737,0.0374080670401139,0.00863261115218851,0.0402773994443371,0.00575388089745805,0.0431442284126993,0.00287657160528229,0.00287657160528229,0.00287657160528229,0.0517767412905768,0.0517767412905768,0.106411589833913,0.163897122388062,0.103474773288135,0.229870418126501,0.295892026154055,0.364728374339086,0.436396517445398,0.436396517445398,0.513804686570221,0.513804686570221,0.513804686570221,0.513804686570221,0.424671878179179,0.424671878179179,0.424671878179179,0.52199932658688,0.622267746803526,0.622267746803526,0.728081129237581,0.727496347640363,0.839017842142539,0.839017842142539,0.83800842854822,0.957059459420806,0.957059459420806,1.08247649122564,1.08247649122564,1.08247649122564,1.08247649122564,1.08247649122564,0.9415851729767,1.08403158372727,1.08403158372727,1.08298759573513,1.08298759573513,1.08298759573513,1.08298759573513,1.08298759573513,1.24538178128969,1.41040767871274,1.41040767871274,1.41040767871274,1.41040767871274,1.40913647143836,1.40913647143836,1.59098703985803,1.77540641892578,1.77540641892578,1.58277522359991,1.38733992623382,1.38733992623382,1.58629358039214,1.78731812616174,1.99084203854186,1.78115504374946,1.99072790317229,1.99072790317229,1.98705723655038,1.98705723655038,1.98705723655038,1.98705723655038,2.21248266263393,2.20927181494329,1.97406532190398,1.73684997407347,1.97307588211176,1.97307588211176,2.21433861287028,2.45793344222931,2.70538645257651,2.45137866571079,2.70418593016474,2.95928869931416,2.95928869931416,2.95411146109454,3.21533102478859,2.9448521555842,3.21335049185824,3.48406523044336,3.48406523044336,3.76004096576704,4.03609678651173,3.74843002788729,3.74843002788729,3.74843002788729,3.74843002788729,3.74149323641081,3.74149323641081,3.73473177163189,3.42576409526672,3.11468085849721,3.41966094348099,3.41218438797505,3.72149635245376,4.03280741610617,4.03280741610617,4.34892784430353,4.98752704950885,4.98752704950885,5.3109868067235,4.97294577755715,4.97294577755715,4.96019632666922,5.29406118226056,5.6297705299109,5.27794451457527,5.95667110812263,6.29715394056364,6.29715394056364,6.64185719222145,6.27699730905818,6.6259249181993,6.60661815656435,6.95936836077352,6.95936836077352,6.93902674839858,6.93902674839858,7.30150352969191,7.28025327530392,6.89180668452193,6.87124158874834,6.85065738015647,7.22464281656817,7.60039372456647,7.20047996002003,7.17870047464127,7.17870047464127,6.77155437467545,6.75132688703551,5.93065703754192,5.91222221840888,5.49828868256892,5.49828868256892,4.66329514732165,4.66329514732165,4.65284593838924,4.64239960766324,5.05522454702485,5.46938100330588
