 , B9.genotype, B9.batch, B9.cycle, B9.day, B9.hour, B9.time_start, B9.ID.new, B9.behaviour, B9.with.who 
 18166, KO, B9, Dark phase,22,18, 18:31:04, M28, AGGRO, M27 
 18167, KO, B9, Dark phase,22,18, 18:31:07, M28, AGGRO, M27 
 18168, KO, B9, Dark phase,22,18, 18:31:09, M28, 0, M25 
 18169, KO, B9, Dark phase,22,18, 18:31:18, M28, STR.F, M26 
 18170, KO, B9, Dark phase,22,18, 18:30:56, M27, 0, M28 
 18172, KO, B9, Dark phase,22,18, 18:31:07, M27, AGGRO, M26 
 18173, KO, B9, Dark phase,22,18, 18:31:11, M27, 0, M25 
 18176, KO, B9, Dark phase,22,18, 18:31:07, M26, 0, M25 
 18177, KO, B9, Dark phase,22,18, 18:31:18, M26, STR.F, M25 
 18180, KO, B9, Dark phase,22,18, 18:40:55, M26, STR.F, M25 
 18181, KO, B9, Dark phase,22,18, 18:41:03, M26, 0, M25 
 18182, KO, B9, Dark phase,22,18, 18:41:07, M26, STR.F, M25 
 18183, KO, B9, Dark phase,22,18, 18:41:11, M26, 0, M25 
 18184, KO, B9, Dark phase,22,18, 18:41:16, M26, STR.F, M25 
 18185, KO, B9, Dark phase,22,18, 18:40:55, M27, STR.F, M25 
 18186, KO, B9, Dark phase,22,18, 18:41:05, M27, 0, M25 
 18187, KO, B9, Dark phase,22,18, 18:41:07, M27, STR.F, M25 
 18188, KO, B9, Dark phase,22,18, 18:41:11, M27, 0, M25 
 18189, KO, B9, Dark phase,22,18, 18:41:14, M27, STR.F, M25 
 18190, KO, B9, Dark phase,22,18, 18:40:55, M25, STR.F, M26 
 18191, KO, B9, Dark phase,22,18, 18:41:05, M25, 0, M26 
 18192, KO, B9, Dark phase,22,18, 18:41:07, M25, STR.F, M26 
 18193, KO, B9, Dark phase,22,18, 18:41:11, M25, 0, M26 
 18194, KO, B9, Dark phase,22,18, 18:41:14, M25, STR.F, M26 
 18197, KO, B9, Dark phase,22,18, 18:51:08, M26, AGGRO, M25 
 18198, KO, B9, Dark phase,22,18, 18:51:14, M26, AGGRO, M25 
 18199, KO, B9, Dark phase,22,18, 18:51:08, M25, 0, M26 
 18201, KO, B9, Dark phase,22,18, 18:51:14, M25, AGGRO, M26 
 18204, KO, B9, Dark phase,22,18, 18:51:02, M27, 0, M28 
 18205, KO, B9, Dark phase,22,18, 18:51:08, M27, STR.F, M28 
 18206, KO, B9, Dark phase,22,18, 18:51:08, M27, 0, M28 
 18208, KO, B9, Dark phase,22,18, 18:51:20, M27, STR.F, M28 
 18210, KO, B9, Dark phase,22,18, 18:51:08, M28, STR.F, M27 
 18212, KO, B9, Dark phase,22,18, 18:51:20, M28, STR.F, M27 
 18215, KO, B9, Dark phase,22,19, 19:00:55, M26, STR.F, M27 
 18216, KO, B9, Dark phase,22,19, 19:00:55, M27, STR.F, M26 
 18217, KO, B9, Dark phase,22,19, 19:00:55, M28, STR.F, M26 
 18218, KO, B9, Dark phase,22,19, 19:10:55, M27, 0, M25 
 18220, KO, B9, Dark phase,22,19, 19:11:16, M27, STR.F, M26 
 18221, KO, B9, Dark phase,22,19, 19:11:17, M27, 0, M26 
 18222, KO, B9, Dark phase,22,19, 19:11:21, M27, STR.F, M25 
 18223, KO, B9, Dark phase,22,19, 19:10:55, M25, STR.F, M26 
 18225, KO, B9, Dark phase,22,19, 19:11:20, M25, 0, M26 
 18226, KO, B9, Dark phase,22,19, 19:10:55, M26, STR.F, M25 
 18227, KO, B9, Dark phase,22,19, 19:11:04, M26, 0, M28 
 18228, KO, B9, Dark phase,22,19, 19:11:16, M26, STR.F, M27 
 18229, KO, B9, Dark phase,22,19, 19:11:18, M26, 0, M25 
 18230, KO, B9, Dark phase,22,19, 19:10:55, M28, 0, M25 
 18231, KO, B9, Dark phase,22,19, 19:11:02, M28, STR.F, M25 
 18232, KO, B9, Dark phase,22,19, 19:11:03, M28, 0, M26 
 18233, KO, B9, Dark phase,22,19, 19:11:10, M28, 0, M26 
 18234, KO, B9, Dark phase,22,19, 19:11:21, M28, STR.F, M25 
 18236, KO, B9, Dark phase,22,19, 19:21:17, M26, STR.F, M25 
 18237, KO, B9, Dark phase,22,19, 19:20:57, M25, AGGRO, M28 
 18238, KO, B9, Dark phase,22,19, 19:20:58, M25, AGGRO, M27 
 18239, KO, B9, Dark phase,22,19, 19:20:59, M25, 0, M27 
 18240, KO, B9, Dark phase,22,19, 19:21:06, M25, 0, M26 
 18242, KO, B9, Dark phase,22,19, 19:21:16, M25, STR.F, M26 
 18243, KO, B9, Dark phase,22,19, 19:20:57, M28, AGGRO, M27 
 18244, KO, B9, Dark phase,22,19, 19:20:57, M28, 0, M25 
 18246, KO, B9, Dark phase,22,19, 19:20:57, M27, AGGRO, M28 
 18247, KO, B9, Dark phase,22,19, 19:20:57, M27, 0, M25 
 18249, KO, B9, Dark phase,22,19, 19:21:13, M27, 0, M26 
 18250, KO, B9, Dark phase,22,19, 19:21:20, M27, STR.F, M25 
 18251, KO, B9, Dark phase,22,19, 19:30:56, M28, STR.F, M25 
 18252, KO, B9, Dark phase,22,19, 19:30:56, M25, STR.F, M25 
 18254, KO, B9, Dark phase,22,19, 19:31:08, M27, AGGRO, M26 
 18255, KO, B9, Dark phase,22,19, 19:31:08, M26, 0, M27 
 18259, KO, B9, Dark phase,22,19, 19:31:07, M27, 0, M26 
 18261, KO, B9, Dark phase,22,19, 19:40:56, M28, 0, M25 
 18262, KO, B9, Dark phase,22,19, 19:40:59, M28, 0, M25 
 18263, KO, B9, Dark phase,22,19, 19:41:08, M28, STR.F, M25 
 18264, KO, B9, Dark phase,22,19, 19:40:57, M26, STR.F, M25 
 18265, KO, B9, Dark phase,22,19, 19:40:56, M27, STR.F, M25 
 18267, KO, B9, Dark phase,22,19, 19:41:13, M27, STR.F, M25 
 18269, KO, B9, Dark phase,22,19, 19:40:56, M25, STR.F, M26 
 18271, KO, B9, Dark phase,22,19, 19:50:57, M26, 0, M25 
 18272, KO, B9, Dark phase,22,19, 19:50:57, M27, STR.F, M25 
 18273, KO, B9, Dark phase,22,19, 19:51:17, M27, 0, M25 
 18274, KO, B9, Dark phase,22,19, 19:50:57, M25, STR.F, M26 
 18275, KO, B9, Dark phase,22,19, 19:50:57, M28, STR.F, M25 
 18277, KO, B9, Dark phase,22,20, 20:01:11, M25, AGGRO, M28 
 18283, KO, B9, Dark phase,22,20, 20:01:07, M28, 0, M26 
 18284, KO, B9, Dark phase,22,20, 20:01:11, M28, AGGRO, M25 
 18285, KO, B9, Dark phase,22,20, 20:01:11, M28, STR.F, M26 
 18286, KO, B9, Dark phase,22,20, 20:01:14, M28, 0, M26 
 18290, KO, B9, Dark phase,22,20, 20:01:13, M27, STR.F, M26 
 18291, KO, B9, Dark phase,22,20, 20:01:14, M27, 0, M26 
 18296, KO, B9, Dark phase,22,20, 20:11:21, M25, 0, M26 
 18301, KO, B9, Dark phase,22,20, 20:10:57, M26, 0, M28 
 18302, KO, B9, Dark phase,22,20, 20:10:57, M28, 0, M26 
 18308, KO, B9, Dark phase,22,20, 20:21:15, M27, 0, M26 
 18311, KO, B9, Dark phase,22,20, 20:21:07, M28, AGGRO, M26 
 18313, KO, B9, Dark phase,22,20, 20:21:16, M28, AGGRO, M25 
 18316, KO, B9, Dark phase,22,20, 20:21:06, M26, AGGRO, M28 
 18317, KO, B9, Dark phase,22,20, 20:21:07, M26, AGGRO, M28 
 18319, KO, B9, Dark phase,22,20, 20:21:16, M26, 0, M27 
 18320, KO, B9, Dark phase,22,20, 20:30:56, M26, 0, M25 
 18321, KO, B9, Dark phase,22,20, 20:30:58, M26, STR.F, M28 
 18323, KO, B9, Dark phase,22,20, 20:31:14, M26, STR.F, M28 
 18324, KO, B9, Dark phase,22,20, 20:31:19, M26, 0, M28 
 18325, KO, B9, Dark phase,22,20, 20:30:56, M28, 0, M25 
 18326, KO, B9, Dark phase,22,20, 20:30:58, M28, STR.F, M26 
 18328, KO, B9, Dark phase,22,20, 20:30:56, M25, 0, M26 
 18329, KO, B9, Dark phase,22,20, 20:30:59, M25, STR.G, M27 
 18332, KO, B9, Dark phase,22,20, 20:30:56, M27, 0, M25 
 18333, KO, B9, Dark phase,22,20, 20:30:59, M27, 0, M25 
 18335, KO, B9, Dark phase,22,20, 20:31:17, M27, 0, M28 
 18338, KO, B9, Dark phase,22,20, 20:40:56, M26, STR.F, M25 
 18339, KO, B9, Dark phase,22,20, 20:40:56, M25, STR.F, M26 
 18340, KO, B9, Dark phase,22,20, 20:41:07, M28, 0, M25 
 18341, KO, B9, Dark phase,22,20, 20:41:07, M26, 0, M25 
 18342, KO, B9, Dark phase,22,20, 20:41:07, M25, 0, M26 
 18343, KO, B9, Dark phase,22,20, 20:41:15, M28, STR.F, M25 
 18344, KO, B9, Dark phase,22,20, 20:41:15, M26, STR.F, M25 
 18345, KO, B9, Dark phase,22,20, 20:41:15, M25, STR.F, M26 
 18349, KO, B9, Dark phase,22,20, 20:51:09, M26, STR.F, M25 
 18350, KO, B9, Dark phase,22,20, 20:51:15, M26, STR.F, M27 
 18360, KO, B9, Dark phase,22,20, 20:51:13, M28, 0, M26 
 18361, KO, B9, Dark phase,22,20, 20:51:17, M28, STR.F, M26 
 18362, KO, B9, Dark phase,22,20, 20:51:17, M27, 0, M26 
 18369, KO, B9, Dark phase,22,21, 21:01:06, M26, AGGRO, M28 
 18370, KO, B9, Dark phase,22,21, 21:01:09, M26, STR.F, M27 
 18371, KO, B9, Dark phase,22,21, 21:01:13, M26, STR.F, M25 
 18376, KO, B9, Dark phase,22,21, 21:01:08, M27, AGGRO, M26 
 18377, KO, B9, Dark phase,22,21, 21:01:09, M27, STR.F, M26 
 18380, KO, B9, Dark phase,22,21, 21:00:55, M25, 0, M28 
 18383, KO, B9, Dark phase,22,21, 21:01:15, M25, 0, M26 
 18384, KO, B9, Dark phase,22,21, 21:00:55, M28, 0, M25 
 18386, KO, B9, Dark phase,22,21, 21:01:06, M28, 0, M26 
 18387, KO, B9, Dark phase,22,21, 21:01:08, M28, STR.F, M26 
 18388, KO, B9, Dark phase,22,21, 21:01:13, M28, STR.F, M25 
 18390, KO, B9, Dark phase,22,21, 21:11:02, M27, AGGRO, M28 
 18397, KO, B9, Dark phase,22,21, 21:10:55, M25, 0, M26 
 18398, KO, B9, Dark phase,22,21, 21:10:55, M26, 0, M25 
 18404, KO, B9, Dark phase,22,21, 21:21:03, M27, AGGRO, M25 
 18406, KO, B9, Dark phase,22,21, 21:21:19, M27, AGGRO, M28 
 18407, KO, B9, Dark phase,22,21, 21:30:55, M25, 0, M27 
 18410, KO, B9, Dark phase,22,21, 21:30:55, M27, 0, M25 
 18414, KO, B9, Dark phase,22,21, 21:40:55, M25, 0, M26 
 18415, KO, B9, Dark phase,22,21, 21:40:57, M25, AGGRO, M26 
 18417, KO, B9, Dark phase,22,21, 21:40:55, M26, AGGRO, M25 
 18418, KO, B9, Dark phase,22,21, 21:40:57, M26, 0, M25 
 18421, KO, B9, Dark phase,22,21, 21:41:08, M25, 0, M27 
 18423, KO, B9, Dark phase,22,21, 21:41:20, M25, AGGRO, M27 
 18424, KO, B9, Dark phase,22,21, 21:40:55, M28, 0, M27 
 18426, KO, B9, Dark phase,22,21, 21:40:55, M27, 0, M28 
 18429, KO, B9, Dark phase,22,21, 21:41:08, M27, 0, M25 
 18433, KO, B9, Dark phase,22,21, 21:51:21, M25, AGGRO, M26 
 18435, KO, B9, Dark phase,22,21, 21:50:59, M26, AGGRO, M27 
 18436, KO, B9, Dark phase,22,21, 21:51:00, M26, 0, M27 
 18437, KO, B9, Dark phase,22,21, 21:51:05, M26, STR.F, M27 
 18438, KO, B9, Dark phase,22,21, 21:51:10, M26, 0, M27 
 18439, KO, B9, Dark phase,22,21, 21:51:10, M26, 0, M27 
 18440, KO, B9, Dark phase,22,21, 21:51:12, M26, 0, M25 
 18442, KO, B9, Dark phase,22,21, 21:50:56, M27, STR.F, M28 
 18443, KO, B9, Dark phase,22,21, 21:50:58, M27, STR.F, M28 
 18444, KO, B9, Dark phase,22,21, 21:50:58, M27, 0, M28 
 18445, KO, B9, Dark phase,22,21, 21:51:05, M27, 0, M28 
 18446, KO, B9, Dark phase,22,21, 21:51:08, M27, STR.F, M26 
 18447, KO, B9, Dark phase,22,21, 21:51:10, M27, 0, M26 
 18449, KO, B9, Dark phase,22,21, 21:50:55, M28, STR.F, M27 
 18450, KO, B9, Dark phase,22,21, 21:50:58, M28, STR.F, M27 
 18451, KO, B9, Dark phase,22,21, 21:50:59, M28, 0, M26 
 18452, KO, B9, Dark phase,22,21, 21:51:05, M28, 0, M27 
 18456, KO, B9, Dark phase,22,22, 22:00:55, M27, 0, M25 
 18457, KO, B9, Dark phase,22,22, 22:00:59, M27, STR.F, M25 
 18458, KO, B9, Dark phase,22,22, 22:01:06, M27, 0, M25 
 18459, KO, B9, Dark phase,22,22, 22:01:10, M27, STR.F, M25 
 18460, KO, B9, Dark phase,22,22, 22:01:15, M27, 0, M25 
 18461, KO, B9, Dark phase,22,22, 22:01:17, M27, STR.F, M25 
 18462, KO, B9, Dark phase,22,22, 22:00:55, M25, 0, M27 
 18463, KO, B9, Dark phase,22,22, 22:00:59, M25, STR.F, M27 
 18464, KO, B9, Dark phase,22,22, 22:01:06, M25, 0, M27 
 18465, KO, B9, Dark phase,22,22, 22:01:10, M25, STR.F, M27 
 18466, KO, B9, Dark phase,22,22, 22:01:15, M25, 0, M27 
 18467, KO, B9, Dark phase,22,22, 22:01:17, M25, STR.F, M27 
 18471, KO, B9, Light phase,23,6, 06:01:14, M28, 0, M25 
 18474, KO, B9, Light phase,23,6, 06:01:14, M25, 0, M28 
 18477, KO, B9, Light phase,23,6, 06:00:57, M27, AFFI, M26 
 18478, KO, B9, Light phase,23,6, 06:00:57, M26, AFFI, M27 
 18481, KO, B9, Light phase,23,6, 06:10:57, M28, 0, M25 
 18482, KO, B9, Light phase,23,6, 06:11:05, M28, STR.F, M25 
 18483, KO, B9, Light phase,23,6, 06:11:07, M28, 0, M25 
 18484, KO, B9, Light phase,23,6, 06:11:10, M28, STR.F, M25 
 18485, KO, B9, Light phase,23,6, 06:10:57, M25, 0, M28 
 18486, KO, B9, Light phase,23,6, 06:11:05, M25, STR.F, M28 
 18487, KO, B9, Light phase,23,6, 06:11:07, M25, 0, M28 
 18488, KO, B9, Light phase,23,6, 06:11:10, M25, STR.F, M28 
 18489, KO, B9, Light phase,23,6, 06:20:57, M28, 0, M25 
 18495, KO, B9, Light phase,23,6, 06:30:58, M25, 0, M28 
 18496, KO, B9, Light phase,23,6, 06:31:03, M25, STR.F, M28 
 18497, KO, B9, Light phase,23,6, 06:31:10, M25, 0, M28 
 18498, KO, B9, Light phase,23,6, 06:30:58, M28, 0, M25 
 18499, KO, B9, Light phase,23,6, 06:31:03, M28, STR.F, M25 
 18500, KO, B9, Light phase,23,6, 06:31:10, M28, 0, M25 
 18501, KO, B9, Light phase,23,6, 06:30:58, M26, 0, M27 
 18502, KO, B9, Light phase,23,6, 06:31:06, M26, 0, M27 
 18503, KO, B9, Light phase,23,6, 06:31:20, M26, AFFI, M27 
 18504, KO, B9, Light phase,23,6, 06:30:58, M27, 0, M26 
 18505, KO, B9, Light phase,23,6, 06:31:20, M27, AFFI, M26 
 18512, KO, B9, Light phase,23,6, 06:41:20, M26, 0, M27 
 18515, KO, B9, Light phase,23,6, 06:41:10, M28, 0, M25 
 18518, KO, B9, Light phase,23,6, 06:41:19, M28, 0, M25 
 18519, KO, B9, Light phase,23,6, 06:41:20, M28, 0, M27 
 18522, KO, B9, Light phase,23,6, 06:41:10, M25, AGGRO, M28 
 18525, KO, B9, Light phase,23,6, 06:41:19, M25, AGGRO, M28 
 18531, KO, B9, Light phase,23,6, 06:41:14, M27, 0, M25 
 18533, KO, B9, Light phase,23,6, 06:41:21, M27, 0, M26 
 18537, KO, B9, Light phase,23,6, 06:51:02, M28, 0, M25 
 18540, KO, B9, Light phase,23,6, 06:51:02, M25, 0, M28 
 18543, KO, B9, Light phase,23,7, 07:00:58, M27, 0, M26 
 18547, KO, B9, Light phase,23,7, 07:00:58, M26, 0, M27 
 18549, KO, B9, Light phase,23,7, 07:00:58, M25, AFFI, M28 
 18550, KO, B9, Light phase,23,7, 07:00:58, M28, AFFI, M25 
 18553, KO, B9, Light phase,23,7, 07:11:10, M25, AFFI, M28 
 18554, KO, B9, Light phase,23,7, 07:11:10, M28, AFFI, M25 
 18555, KO, B9, Light phase,23,7, 07:20:58, M26, 0, M27 
 18556, KO, B9, Light phase,23,7, 07:20:58, M27, 0, M26 
 18557, KO, B9, Light phase,23,7, 07:20:58, M25, AFFI, M28 
 18558, KO, B9, Light phase,23,7, 07:20:58, M28, AFFI, M25 
 18560, KO, B9, Light phase,23,7, 07:31:01, M25, 0, M26 
 18561, KO, B9, Light phase,23,7, 07:31:09, M25, 0, M26 
 18562, KO, B9, Light phase,23,7, 07:30:58, M26, 0, M27 
 18563, KO, B9, Light phase,23,7, 07:30:58, M28, 0, M26 
 18564, KO, B9, Light phase,23,7, 07:31:09, M26, 0, M25 
 18565, KO, B9, Light phase,23,7, 07:31:09, M28, 0, M25 
 18566, KO, B9, Light phase,23,7, 07:30:58, M27, 0, M26 
 18567, KO, B9, Light phase,23,7, 07:31:09, M27, 0, M25 
 18569, KO, B9, Light phase,23,7, 07:40:58, M26, AFFI, M25 
 18570, KO, B9, Light phase,23,7, 07:40:58, M27, AFFI, M25 
 18571, KO, B9, Light phase,23,7, 07:40:58, M25, AFFI, M26 
 18572, KO, B9, Light phase,23,7, 07:50:58, M28, AFFI, M25 
 18573, KO, B9, Light phase,23,7, 07:50:58, M26, AFFI, M25 
 18574, KO, B9, Light phase,23,7, 07:50:58, M27, AFFI, M25 
 18575, KO, B9, Light phase,23,7, 07:50:58, M25, AFFI, M26 
 18577, KO, B9, Light phase,23,8, 08:00:58, M25, AFFI, M26 
 18578, KO, B9, Light phase,23,8, 08:00:58, M27, AFFI, M25 
 18579, KO, B9, Light phase,23,8, 08:00:58, M26, AFFI, M25 
 18580, KO, B9, Light phase,23,8, 08:01:11, M28, 0, M25 
 18581, KO, B9, Light phase,23,8, 08:01:11, M25, AFFI, M26 
 18582, KO, B9, Light phase,23,8, 08:01:11, M27, AFFI, M25 
 18583, KO, B9, Light phase,23,8, 08:01:11, M26, AFFI, M25 
 18584, KO, B9, Light phase,23,8, 08:01:16, M28, 0, M25 
 18585, KO, B9, Light phase,23,8, 08:10:58, M27, 0, M25 
 18586, KO, B9, Light phase,23,8, 08:10:58, M28, AFFI, M25 
 18587, KO, B9, Light phase,23,8, 08:10:58, M26, AFFI, M25 
 18588, KO, B9, Light phase,23,8, 08:10:58, M25, AFFI, M26 
 18589, KO, B9, Light phase,23,8, 08:20:58, M27, AFFI, M25 
 18590, KO, B9, Light phase,23,8, 08:20:58, M28, AFFI, M25 
 18591, KO, B9, Light phase,23,8, 08:20:58, M26, AFFI, M25 
 18592, KO, B9, Light phase,23,8, 08:20:58, M25, AFFI, M26 
 18593, KO, B9, Light phase,23,8, 08:30:58, M27, AFFI, M25 
 18594, KO, B9, Light phase,23,8, 08:30:58, M28, AFFI, M25 
 18595, KO, B9, Light phase,23,8, 08:30:58, M26, AFFI, M25 
 18596, KO, B9, Light phase,23,8, 08:30:58, M25, AFFI, M26 
 18597, KO, B9, Light phase,23,8, 08:40:58, M27, AFFI, M25 
 18598, KO, B9, Light phase,23,8, 08:40:58, M28, AFFI, M25 
 18599, KO, B9, Light phase,23,8, 08:40:58, M26, AFFI, M25 
 18600, KO, B9, Light phase,23,8, 08:40:58, M25, AFFI, M26 
 18601, KO, B9, Light phase,23,8, 08:50:58, M27, AFFI, M25 
 18602, KO, B9, Light phase,23,8, 08:50:58, M28, AFFI, M25 
 18603, KO, B9, Light phase,23,8, 08:50:58, M26, AFFI, M25 
 18604, KO, B9, Light phase,23,8, 08:50:58, M25, AFFI, M26 
 18605, KO, B9, Light phase,23,9, 09:00:58, M27, 0, M25 
 18606, KO, B9, Light phase,23,9, 09:00:58, M28, AFFI, M25 
 18607, KO, B9, Light phase,23,9, 09:00:58, M26, AFFI, M25 
 18608, KO, B9, Light phase,23,9, 09:00:58, M25, AFFI, M26 
 18609, KO, B9, Light phase,23,9, 09:10:58, M27, AFFI, M25 
 18610, KO, B9, Light phase,23,9, 09:10:58, M28, AFFI, M25 
 18611, KO, B9, Light phase,23,9, 09:10:58, M26, AFFI, M25 
 18612, KO, B9, Light phase,23,9, 09:10:58, M25, AFFI, M26 
 18613, KO, B9, Light phase,23,9, 09:20:58, M27, AFFI, M25 
 18614, KO, B9, Light phase,23,9, 09:20:58, M28, AFFI, M25 
 18615, KO, B9, Light phase,23,9, 09:20:58, M26, AFFI, M25 
 18616, KO, B9, Light phase,23,9, 09:20:58, M25, AFFI, M26 
 18617, KO, B9, Light phase,23,9, 09:30:58, M27, AFFI, M25 
 18618, KO, B9, Light phase,23,9, 09:30:58, M28, AFFI, M25 
 18619, KO, B9, Light phase,23,9, 09:30:58, M26, AFFI, M25 
 18620, KO, B9, Light phase,23,9, 09:30:58, M25, AFFI, M26 
 18621, KO, B9, Light phase,23,9, 09:40:58, M27, 0, M25 
 18622, KO, B9, Light phase,23,9, 09:40:58, M28, AFFI, M25 
 18623, KO, B9, Light phase,23,9, 09:40:58, M26, AFFI, M25 
 18624, KO, B9, Light phase,23,9, 09:40:58, M25, AFFI, M26 
 18625, KO, B9, Light phase,23,9, 09:50:58, M27, AFFI, M25 
 18626, KO, B9, Light phase,23,9, 09:50:58, M28, AFFI, M25 
 18627, KO, B9, Light phase,23,9, 09:50:58, M26, AFFI, M25 
 18628, KO, B9, Light phase,23,9, 09:50:58, M25, AFFI, M26 
 18632, KO, B9, Light phase,23,10, 10:01:13, M27, 0, M28 
 18633, KO, B9, Light phase,23,10, 10:01:16, M27, 0, M26 
 18634, KO, B9, Light phase,23,10, 10:01:21, M27, STR.G, M28 
 18635, KO, B9, Light phase,23,10, 10:00:58, M28, 0, M26 
 18636, KO, B9, Light phase,23,10, 10:00:58, M26, 0, M28 
 18637, KO, B9, Light phase,23,10, 10:01:12, M28, 0, M26 
 18638, KO, B9, Light phase,23,10, 10:01:21, M28, 0, M27 
 18639, KO, B9, Light phase,23,10, 10:01:13, M26, 0, M27 
 18640, KO, B9, Light phase,23,10, 10:01:16, M26, 0, M27 
 18641, KO, B9, Light phase,23,10, 10:01:21, M26, 0, M27 
 18642, KO, B9, Dark phase,23,18, 18:01:00, M25, 0, M26 
 18645, KO, B9, Dark phase,23,18, 18:01:00, M27, 0, M26 
 18646, KO, B9, Dark phase,23,18, 18:01:00, M28, 0, M26 
 18647, KO, B9, Dark phase,23,18, 18:01:11, M28, 0, M26 
 18648, KO, B9, Dark phase,23,18, 18:01:21, M28, 0, M26 
 18649, KO, B9, Dark phase,23,18, 18:01:00, M26, AFFI, M27 
 18650, KO, B9, Dark phase,23,18, 18:11:00, M27, AGGRO, M25 
 18655, KO, B9, Dark phase,23,18, 18:11:00, M28, AFFI, M26 
 18656, KO, B9, Dark phase,23,18, 18:11:00, M26, 0, M28 
 18657, KO, B9, Dark phase,23,18, 18:21:02, M25, STR.F, M27 
 18658, KO, B9, Dark phase,23,18, 18:21:02, M25, 0, M27 
 18659, KO, B9, Dark phase,23,18, 18:21:05, M25, STR.F, M27 
 18660, KO, B9, Dark phase,23,18, 18:21:05, M25, 0, M27 
 18662, KO, B9, Dark phase,23,18, 18:21:25, M25, STR.F, M27 
 18663, KO, B9, Dark phase,23,18, 18:21:00, M27, 0, M25 
 18664, KO, B9, Dark phase,23,18, 18:21:02, M27, STR.F, M25 
 18665, KO, B9, Dark phase,23,18, 18:21:05, M27, STR.F, M25 
 18669, KO, B9, Dark phase,23,18, 18:21:23, M27, STR.F, M25 
 18670, KO, B9, Dark phase,23,18, 18:21:00, M28, 0, M26 
 18671, KO, B9, Dark phase,23,18, 18:21:00, M26, 0, M28 
