 , B5.genotype, B5.batch, B5.cycle, B5.day, B5.hour, B5.time_start, B5.ID.new, B5.behaviour, B5.with.who 
 280, CONT, B5, Light phase,21,6, 06:21:12, M10, 0, M9 
 281, CONT, B5, Light phase,21,6, 06:20:57, M9, 0, M10 
 282, CONT, B5, Light phase,21,6, 06:21:18, M9, STR.G, M11 
 284, CONT, B5, Light phase,21,6, 06:21:03, M11, 0, M12 
 286, CONT, B5, Light phase,21,6, 06:31:22, M10, 0, M12 
 287, CONT, B5, Light phase,21,6, 06:30:57, M12, 0, M9 
 288, CONT, B5, Light phase,21,6, 06:31:09, M12, 0, M9 
 289, CONT, B5, Light phase,21,6, 06:30:57, M11, AFFI, M9 
 290, CONT, B5, Light phase,21,6, 06:30:57, M9, AFFI, M12 
 291, CONT, B5, Light phase,21,6, 06:40:57, M9, AFFI, M12 
 292, CONT, B5, Light phase,21,6, 06:40:57, M12, AFFI, M9 
 293, CONT, B5, Light phase,21,6, 06:40:57, M11, AFFI, M9 
 295, CONT, B5, Light phase,21,6, 06:51:16, M10, 0, M9 
 297, CONT, B5, Light phase,21,6, 06:50:57, M9, 0, M10 
 299, CONT, B5, Light phase,21,6, 06:50:57, M10, 0, M9 
 301, CONT, B5, Light phase,21,6, 06:51:23, M10, AGGRO, M9 
 302, CONT, B5, Light phase,21,6, 06:50:57, M11, AFFI, M12 
 303, CONT, B5, Light phase,21,6, 06:50:57, M12, AFFI, M11 
 304, CONT, B5, Light phase,21,7, 07:00:57, M10, AFFI, M9 
 305, CONT, B5, Light phase,21,7, 07:00:57, M11, AFFI, M9 
 306, CONT, B5, Light phase,21,7, 07:00:57, M12, AFFI, M9 
 307, CONT, B5, Light phase,21,7, 07:00:57, M9, AFFI, M10 
 308, CONT, B5, Light phase,21,7, 07:10:57, M11, AFFI, M10 
 309, CONT, B5, Light phase,21,7, 07:10:57, M12, AFFI, M10 
 310, CONT, B5, Light phase,21,7, 07:10:57, M12, AFFI, M10 
 312, CONT, B5, Light phase,21,7, 07:20:57, M10, AFFI, M9 
 313, CONT, B5, Light phase,21,7, 07:20:57, M11, AFFI, M9 
 314, CONT, B5, Light phase,21,7, 07:20:57, M12, AFFI, M9 
 315, CONT, B5, Light phase,21,7, 07:20:57, M9, AFFI, M10 
 317, CONT, B5, Light phase,21,7, 07:30:57, M10, AFFI, M12 
 318, CONT, B5, Light phase,21,7, 07:30:57, M12, AFFI, M9 
 319, CONT, B5, Light phase,21,7, 07:30:57, M9, AFFI, M12 
 320, CONT, B5, Light phase,21,7, 07:40:57, M11, AFFI, M9 
 321, CONT, B5, Light phase,21,7, 07:40:57, M10, AFFI, M9 
 322, CONT, B5, Light phase,21,7, 07:40:57, M12, AFFI, M9 
 323, CONT, B5, Light phase,21,7, 07:40:57, M9, AFFI, M10 
 324, CONT, B5, Light phase,21,7, 07:50:57, M11, 0, M9 
 325, CONT, B5, Light phase,21,7, 07:50:57, M10, 0, M9 
 326, CONT, B5, Light phase,21,7, 07:50:57, M12, AFFI, M9 
 327, CONT, B5, Light phase,21,7, 07:50:57, M9, AFFI, M10 
 328, CONT, B5, Light phase,21,8, 08:00:57, M10, AFFI, M9 
 329, CONT, B5, Light phase,21,8, 08:00:57, M12, AFFI, M9 
 330, CONT, B5, Light phase,21,8, 08:00:57, M9, AFFI, M10 
 331, CONT, B5, Light phase,21,8, 08:00:57, M11, AFFI, M9 
 332, CONT, B5, Light phase,21,8, 08:10:57, M10, AFFI, M9 
 333, CONT, B5, Light phase,21,8, 08:10:57, M12, AFFI, M10 
 334, CONT, B5, Light phase,21,8, 08:10:57, M9, AFFI, M11 
 335, CONT, B5, Light phase,21,8, 08:10:57, M11, AFFI, M9 
 336, CONT, B5, Light phase,21,8, 08:20:57, M10, AFFI, M9 
 337, CONT, B5, Light phase,21,8, 08:20:57, M12, AFFI, M9 
 338, CONT, B5, Light phase,21,8, 08:20:57, M9, AFFI, M10 
 339, CONT, B5, Light phase,21,8, 08:20:57, M11, AFFI, M9 
 340, CONT, B5, Light phase,21,8, 08:30:57, M10, AFFI, M9 
 341, CONT, B5, Light phase,21,8, 08:30:57, M12, AFFI, M9 
 342, CONT, B5, Light phase,21,8, 08:30:57, M9, AFFI, M10 
 343, CONT, B5, Light phase,21,8, 08:30:57, M11, AFFI, M9 
 344, CONT, B5, Light phase,21,8, 08:40:57, M10, 0, M9 
 345, CONT, B5, Light phase,21,8, 08:40:57, M12, AFFI, M9 
 346, CONT, B5, Light phase,21,8, 08:40:57, M9, AFFI, M10 
 347, CONT, B5, Light phase,21,8, 08:40:57, M11, AFFI, M9 
 348, CONT, B5, Light phase,21,8, 08:50:57, M10, AFFI, M9 
 349, CONT, B5, Light phase,21,8, 08:50:57, M12, AFFI, M9 
 350, CONT, B5, Light phase,21,8, 08:50:57, M9, AFFI, M10 
 352, CONT, B5, Light phase,21,8, 08:50:57, M11, AFFI, M9 
 353, CONT, B5, Light phase,21,9, 09:00:57, M10, AFFI, M9 
 354, CONT, B5, Light phase,21,9, 09:00:57, M12, AFFI, M9 
 355, CONT, B5, Light phase,21,9, 09:00:57, M9, AFFI, M10 
 356, CONT, B5, Light phase,21,9, 09:00:57, M11, AFFI, M9 
 357, CONT, B5, Light phase,21,9, 09:10:57, M10, AFFI, M9 
 358, CONT, B5, Light phase,21,9, 09:10:57, M12, AFFI, M9 
 359, CONT, B5, Light phase,21,9, 09:10:57, M9, AFFI, M10 
 360, CONT, B5, Light phase,21,9, 09:10:57, M11, AFFI, M9 
 361, CONT, B5, Light phase,21,9, 09:20:57, M10, AFFI, M9 
 362, CONT, B5, Light phase,21,9, 09:20:57, M12, AFFI, M9 
 363, CONT, B5, Light phase,21,9, 09:20:57, M9, AFFI, M10 
 364, CONT, B5, Light phase,21,9, 09:20:57, M11, AFFI, M9 
 365, CONT, B5, Light phase,21,9, 09:30:58, M10, AFFI, M9 
 366, CONT, B5, Light phase,21,9, 09:30:58, M12, AFFI, M9 
 367, CONT, B5, Light phase,21,9, 09:30:58, M9, AFFI, M10 
 368, CONT, B5, Light phase,21,9, 09:30:58, M11, AFFI, M9 
 369, CONT, B5, Light phase,21,9, 09:40:58, M10, AFFI, M9 
 370, CONT, B5, Light phase,21,9, 09:40:58, M12, AFFI, M9 
 371, CONT, B5, Light phase,21,9, 09:40:58, M9, AFFI, M10 
 372, CONT, B5, Light phase,21,9, 09:40:58, M11, AFFI, M9 
 373, CONT, B5, Light phase,21,9, 09:50:58, M10, AFFI, M12 
 374, CONT, B5, Light phase,21,9, 09:50:58, M12, AFFI, M10 
 375, CONT, B5, Light phase,21,9, 09:40:58, M9, AFFI, M12 
 377, CONT, B5, Dark phase,21,17, 17:50:59, M10, 0, M11 
 378, CONT, B5, Dark phase,21,17, 17:50:59, M11, 0, M12 
 379, CONT, B5, Dark phase,21,17, 17:50:59, M12, AFFI, M10 
 381, CONT, B5, Dark phase,21,18, 18:00:59, M9, STR.G, M10 
 383, CONT, B5, Dark phase,21,18, 18:00:59, M10, 0, M9 
 385, CONT, B5, Dark phase,21,18, 18:01:02, M11, AGGRO, M12 
 388, CONT, B5, Dark phase,21,18, 18:01:28, M11, 0, M10 
 389, CONT, B5, Dark phase,21,18, 18:01:02, M12, 0, M11 
 391, CONT, B5, Dark phase,21,18, 18:01:21, M12, 0, M10 
 392, CONT, B5, Dark phase,21,18, 18:01:23, M12, 0, M11 
 393, CONT, B5, Dark phase,21,18, 18:01:25, M12, 0, M11 
 400, CONT, B5, Dark phase,21,18, 18:11:08, M11, AGGRO, M10 
 401, CONT, B5, Dark phase,21,18, 18:11:08, M11, 0, M10 
 402, CONT, B5, Dark phase,21,18, 18:11:16, M11, AGGRO, M9 
 404, CONT, B5, Dark phase,21,18, 18:11:26, M11, AGGRO, M10 
 405, CONT, B5, Dark phase,21,18, 18:10:59, M10, 0, M11 
 407, CONT, B5, Dark phase,21,18, 18:11:26, M10, 0, M11 
 409, CONT, B5, Dark phase,21,18, 18:21:01, M12, STR.G, M10 
 410, CONT, B5, Dark phase,21,18, 18:21:05, M12, 0, M10 
 412, CONT, B5, Dark phase,21,18, 18:21:01, M10, 0, M12 
 417, CONT, B5, Dark phase,21,18, 18:31:06, M10, 0, M11 
 418, CONT, B5, Dark phase,21,18, 18:30:59, M12, 0, M9 
 419, CONT, B5, Dark phase,21,18, 18:30:59, M9, 0, M12 
 422, CONT, B5, Dark phase,21,18, 18:40:59, M12, 0, M9 
 423, CONT, B5, Dark phase,21,18, 18:41:09, M12, AGGRO, M10 
 425, CONT, B5, Dark phase,21,18, 18:41:13, M10, 0, M9 
 426, CONT, B5, Dark phase,21,18, 18:41:21, M10, AGGRO, M12 
 427, CONT, B5, Dark phase,21,18, 18:41:22, M10, 0, M11 
 428, CONT, B5, Dark phase,21,18, 18:50:59, M9, STR.G, M10 
 429, CONT, B5, Dark phase,21,18, 18:51:14, M9, 0, M10 
 430, CONT, B5, Dark phase,21,18, 18:50:59, M10, 0, M9 
 431, CONT, B5, Dark phase,21,18, 18:51:14, M10, 0, M9 
 442, CONT, B5, Dark phase,21,19, 19:11:21, M11, 0, M12 
 443, CONT, B5, Dark phase,21,19, 19:11:24, M11, 0, M12 
 446, CONT, B5, Dark phase,21,19, 19:10:59, M12, 0, M9 
 447, CONT, B5, Dark phase,21,19, 19:11:24, M12, 0, M11 
 448, CONT, B5, Dark phase,21,19, 19:10:59, M9, STR.G, M12 
 449, CONT, B5, Dark phase,21,19, 19:11:21, M9, STR.G, M11 
 450, CONT, B5, Dark phase,21,19, 19:11:24, M9, STR.G, M12 
 456, CONT, B5, Dark phase,21,19, 19:21:08, M11, 0, M9 
 457, CONT, B5, Dark phase,21,19, 19:21:21, M11, 0, M12 
 458, CONT, B5, Dark phase,21,19, 19:21:22, M11, 0, M9 
 459, CONT, B5, Dark phase,21,19, 19:21:02, M12, 0, M9 
 460, CONT, B5, Dark phase,21,19, 19:21:07, M12, 0, M11 
 461, CONT, B5, Dark phase,21,19, 19:21:07, M12, 0, M9 
 462, CONT, B5, Dark phase,21,19, 19:21:21, M12, 0, M11 
 464, CONT, B5, Dark phase,21,19, 19:21:02, M9, 0, M12 
 465, CONT, B5, Dark phase,21,19, 19:21:08, M9, 0, M11 
 466, CONT, B5, Dark phase,21,19, 19:21:22, M9, 0, M11 
 467, CONT, B5, Dark phase,21,19, 19:30:59, M11, AFFI, M9 
 468, CONT, B5, Dark phase,21,19, 19:30:59, M9, STR.G, M10 
 469, CONT, B5, Dark phase,21,19, 19:30:59, M10, STR.G, M9 
 470, CONT, B5, Dark phase,21,19, 19:30:59, M12, 0, M9 
 473, CONT, B5, Dark phase,21,19, 19:40:59, M10, 0, M12 
 474, CONT, B5, Dark phase,21,19, 19:40:59, M12, 0, M10 
 475, CONT, B5, Dark phase,21,19, 19:50:59, M12, 0, M10 
 476, CONT, B5, Dark phase,21,19, 19:51:08, M12, STR.G, M9 
 477, CONT, B5, Dark phase,21,19, 19:51:23, M12, 0, M10 
 479, CONT, B5, Dark phase,21,19, 19:50:59, M10, 0, M12 
 480, CONT, B5, Dark phase,21,19, 19:51:21, M10, 0, M9 
 482, CONT, B5, Dark phase,21,19, 19:51:08, M9, 0, M12 
 483, CONT, B5, Dark phase,21,19, 19:51:21, M9, STR.G, M10 
 484, CONT, B5, Dark phase,21,19, 19:51:24, M9, 0, M12 
 486, CONT, B5, Dark phase,21,20, 20:01:00, M11, 0, M12 
 487, CONT, B5, Dark phase,21,20, 20:01:00, M12, 0, M11 
 489, CONT, B5, Dark phase,21,20, 20:11:00, M11, 0, M10 
 490, CONT, B5, Dark phase,21,20, 20:11:00, M10, 0, M11 
 494, CONT, B5, Dark phase,21,20, 20:21:00, M12, 0, M11 
 495, CONT, B5, Dark phase,21,20, 20:21:07, M12, STR.G, M10 
 498, CONT, B5, Dark phase,21,20, 20:21:07, M10, 0, M12 
 499, CONT, B5, Dark phase,21,20, 20:21:19, M10, 0, M11 
 501, CONT, B5, Dark phase,21,20, 20:21:19, M11, 0, M10 
 503, CONT, B5, Dark phase,21,20, 20:31:00, M10, 0, M12 
 504, CONT, B5, Dark phase,21,20, 20:31:00, M12, 0, M10 
 505, CONT, B5, Dark phase,21,20, 20:31:09, M12, 0, M10 
 506, CONT, B5, Dark phase,21,20, 20:31:00, M11, 0, M10 
 507, CONT, B5, Dark phase,21,20, 20:41:00, M11, 0, M9 
 508, CONT, B5, Dark phase,21,20, 20:41:00, M12, 0, M9 
 509, CONT, B5, Dark phase,21,20, 20:41:00, M10, AFFI, M9 
 510, CONT, B5, Dark phase,21,20, 20:41:00, M9, AFFI, M10 
 511, CONT, B5, Dark phase,21,20, 20:51:00, M11, 0, M10 
 512, CONT, B5, Dark phase,21,20, 20:51:00, M10, 0, M11 
 520, CONT, B5, Dark phase,21,21, 21:01:09, M11, AGGRO, M12 
 524, CONT, B5, Dark phase,21,21, 21:11:15, M10, 0, M11 
 526, CONT, B5, Dark phase,21,21, 21:11:00, M11, STR.F, M9 
 528, CONT, B5, Dark phase,21,21, 21:11:18, M11, 0, M10 
 529, CONT, B5, Dark phase,21,21, 21:11:18, M11, STR.F, M9 
 530, CONT, B5, Dark phase,21,21, 21:11:00, M9, STR.F, M11 
 531, CONT, B5, Dark phase,21,21, 21:11:07, M9, 0, M12 
 532, CONT, B5, Dark phase,21,21, 21:11:18, M9, STR.F, M11 
 533, CONT, B5, Dark phase,21,21, 21:11:00, M12, 0, M11 
 534, CONT, B5, Dark phase,21,21, 21:11:07, M12, STR.F, M11 
 535, CONT, B5, Dark phase,21,21, 21:11:12, M12, 0, M11 
 536, CONT, B5, Dark phase,21,21, 21:21:00, M12, 0, M11 
 537, CONT, B5, Dark phase,21,21, 21:21:11, M12, 0, M11 
 538, CONT, B5, Dark phase,21,21, 21:21:11, M12, AGGRO, M9 
 541, CONT, B5, Dark phase,21,21, 21:21:00, M10, 0, M12 
 543, CONT, B5, Dark phase,21,21, 21:21:00, M11, 0, M12 
 544, CONT, B5, Dark phase,21,21, 21:21:09, M11, 0, M10 
 547, CONT, B5, Dark phase,21,21, 21:21:18, M9, 0, M10 
 550, CONT, B5, Dark phase,21,21, 21:31:00, M12, 0, M9 
 551, CONT, B5, Dark phase,21,21, 21:31:20, M12, 0, M9 
 552, CONT, B5, Dark phase,21,21, 21:31:23, M12, AGGRO, M11 
 553, CONT, B5, Dark phase,21,21, 21:31:24, M12, 0, M9 
 554, CONT, B5, Dark phase,21,21, 21:31:25, M12, 0, M9 
 558, CONT, B5, Dark phase,21,21, 21:31:24, M11, 0, M12 
 560, CONT, B5, Dark phase,21,21, 21:31:00, M9, STR.G, M12 
 561, CONT, B5, Dark phase,21,21, 21:31:20, M9, AGGRO, M12 
 562, CONT, B5, Dark phase,21,21, 21:31:22, M9, 0, M12 
 563, CONT, B5, Dark phase,21,21, 21:31:24, M9, 0, M12 
 564, CONT, B5, Dark phase,21,21, 21:31:25, M9, 0, M12 
 565, CONT, B5, Dark phase,21,21, 21:41:00, M11, 0, M10 
 566, CONT, B5, Dark phase,21,21, 21:41:05, M11, 0, M10 
 567, CONT, B5, Dark phase,21,21, 21:41:00, M10, 0, M11 
 569, CONT, B5, Dark phase,21,21, 21:41:08, M12, 0, M9 
 572, CONT, B5, Dark phase,21,21, 21:41:05, M9, 0, M12 
 577, CONT, B5, Dark phase,21,21, 21:51:02, M9, 0, M10 
 579, CONT, B5, Dark phase,21,21, 21:51:09, M9, 0, M11 
 582, CONT, B5, Dark phase,21,21, 21:51:03, M11, 0, M10 
 583, CONT, B5, Dark phase,21,21, 21:51:08, M11, AGGRO, M9 
 584, CONT, B5, Dark phase,21,21, 21:51:20, M11, AGGRO, M9 
 586, CONT, B5, Light phase,22,5, 05:51:01, M9, STR.G, M12 
 591, CONT, B5, Light phase,22,5, 05:51:01, M12, AFFI, M10 
 592, CONT, B5, Light phase,22,5, 05:51:16, M12, 0, M10 
 593, CONT, B5, Light phase,22,5, 05:51:01, M10, AFFI, M12 
 594, CONT, B5, Light phase,22,5, 05:51:16, M10, 0, M12 
 596, CONT, B5, Light phase,22,6, 06:01:01, M11, 0, M12 
 598, CONT, B5, Light phase,22,6, 06:01:12, M11, 0, M10 
 599, CONT, B5, Light phase,22,6, 06:01:01, M12, 0, M11 
 601, CONT, B5, Light phase,22,6, 06:01:12, M12, 0, M10 
 604, CONT, B5, Light phase,22,6, 06:01:26, M10, 0, M11 
 605, CONT, B5, Light phase,22,6, 06:11:01, M9, 0, M12 
 607, CONT, B5, Light phase,22,6, 06:11:23, M9, AGGRO, M10 
 608, CONT, B5, Light phase,22,6, 06:11:25, M9, 0, M12 
 609, CONT, B5, Light phase,22,6, 06:11:01, M11, 0, M12 
 610, CONT, B5, Light phase,22,6, 06:11:01, M12, 0, M9 
 612, CONT, B5, Light phase,22,6, 06:21:01, M11, 0, M12 
 613, CONT, B5, Light phase,22,6, 06:21:01, M12, 0, M11 
 615, CONT, B5, Light phase,22,6, 06:21:05, M9, 0, M11 
